account_id,account_name,region,industry,segment,created_at,updated_at
ACCT-00312,Synthetic Account 00312,APAC,finance,smb,2024-03-16,2025-12-29
ACCT-00313,Synthetic Account 00313,Latin America,manufacturing,enterprise,2022-03-23,2025-12-11
ACCT-00314,Synthetic Account 00314,APAC,healthcare,mid_market,2024-06-05,2025-11-12
ACCT-00315,Synthetic Account 00315,Europe,retail,mid_market,2023-11-29,2025-12-24
ACCT-00316,Synthetic Account 00316,Europe,retail,enterprise,2023-07-21,2025-12-01
ACCT-00317,Synthetic Account 00317,North America,manufacturing,smb,2024-04-20,2025-11-22
ACCT-00318,Synthetic Account 00318,Europe,software,mid_market,2023-03-02,2025-11-20
ACCT-00319,Synthetic Account 00319,North America,manufacturing,smb,2023-11-20,2025-12-12
ACCT-00320,Synthetic Account 00320,North America,healthcare,smb,2024-08-18,2025-11-27
ACCT-00321,Synthetic Account 00321,APAC,manufacturing,smb,2023-07-05,2025-11-18
ACCT-00322,Synthetic Account 00322,Europe,retail,mid_market,2022-01-27,2025-11-25
ACCT-00323,Synthetic Account 00323,APAC,healthcare,mid_market,2025-04-07,2025-11-11
ACCT-00324,Synthetic Account 00324,North America,retail,enterprise,2023-10-11,2025-12-18
ACCT-00325,Synthetic Account 00325,APAC,software,smb,2023-05-31,2025-12-25
ACCT-00326,Synthetic Account 00326,North America,finance,smb,2022-03-30,2025-11-05
ACCT-00327,Synthetic Account 00327,APAC,manufacturing,smb,2022-04-19,2025-11-17
ACCT-00328,Synthetic Account 00328,APAC,retail,mid_market,2022-11-02,2025-12-05
ACCT-00329,Synthetic Account 00329,Europe,software,mid_market,2025-01-12,2025-11-27
ACCT-00330,Synthetic Account 00330,North America,manufacturing,enterprise,2024-05-20,2025-11-06
ACCT-00331,Synthetic Account 00331,Latin America,manufacturing,enterprise,2023-05-11,2025-11-09
ACCT-00332,Synthetic Account 00332,North America,manufacturing,mid_market,2024-06-24,2025-11-13
ACCT-00333,Synthetic Account 00333,North America,manufacturing,mid_market,2023-04-16,2025-11-26
ACCT-00334,Synthetic Account 00334,Europe,manufacturing,enterprise,2024-12-02,2025-11-18
ACCT-00335,Synthetic Account 00335,Latin America,manufacturing,smb,2023-01-28,2025-11-27
ACCT-00336,Synthetic Account 00336,Europe,manufacturing,mid_market,2024-05-08,2025-12-04
ACCT-00337,Synthetic Account 00337,Europe,healthcare,mid_market,2023-06-08,2025-11-21
ACCT-00338,Synthetic Account 00338,APAC,retail,smb,2024-03-20,2025-12-30
ACCT-00339,Synthetic Account 00339,Europe,finance,smb,2022-08-12,2025-11-12
ACCT-00340,Synthetic Account 00340,APAC,retail,enterprise,2025-02-08,2025-12-13
ACCT-00341,Synthetic Account 00341,Europe,finance,smb,2022-12-10,2025-11-29
ACCT-00342,Synthetic Account 00342,APAC,healthcare,mid_market,2023-10-07,2025-11-22
ACCT-00343,Synthetic Account 00343,Europe,retail,mid_market,2024-04-04,2025-12-12
ACCT-00344,Synthetic Account 00344,Europe,software,smb,2024-02-24,2025-12-12
ACCT-00345,Synthetic Account 00345,Europe,healthcare,enterprise,2023-10-28,2025-12-21
ACCT-00346,Synthetic Account 00346,Europe,manufacturing,smb,2024-11-07,2025-12-26
ACCT-00347,Synthetic Account 00347,Latin America,manufacturing,mid_market,2025-03-09,2025-11-09
ACCT-00348,Synthetic Account 00348,Europe,software,enterprise,2024-07-05,2025-11-30
ACCT-00349,Synthetic Account 00349,Latin America,finance,mid_market,2022-08-10,2025-11-21
ACCT-00350,Synthetic Account 00350,APAC,finance,mid_market,2024-07-12,2025-12-22
ACCT-00351,Synthetic Account 00351,APAC,finance,enterprise,2023-08-28,2025-11-10
ACCT-00352,Synthetic Account 00352,Europe,healthcare,mid_market,2023-10-07,2025-12-13
ACCT-00353,Synthetic Account 00353,Europe,finance,mid_market,2025-02-03,2025-12-04
ACCT-00354,Synthetic Account 00354,Latin America,manufacturing,mid_market,2023-09-26,2025-12-01
ACCT-00355,Synthetic Account 00355,North America,manufacturing,enterprise,2024-10-17,2025-11-17
ACCT-00356,Synthetic Account 00356,APAC,healthcare,mid_market,2024-02-18,2025-12-25
ACCT-00357,Synthetic Account 00357,Latin America,finance,mid_market,2022-04-15,2025-11-07
ACCT-00358,Synthetic Account 00358,APAC,finance,mid_market,2024-04-20,2025-12-25
ACCT-00359,Synthetic Account 00359,North America,manufacturing,smb,2023-08-17,2025-11-23
ACCT-00360,Synthetic Account 00360,APAC,retail,smb,2023-10-18,2025-12-19
ACCT-00361,Synthetic Account 00361,North America,manufacturing,enterprise,2022-12-30,2025-11-06
ACCT-00362,Synthetic Account 00362,Latin America,finance,mid_market,2022-08-11,2025-11-26
ACCT-00363,Synthetic Account 00363,Europe,software,smb,2024-06-11,2025-11-05
ACCT-00364,Synthetic Account 00364,Europe,healthcare,smb,2022-10-26,2025-11-06
ACCT-00365,Synthetic Account 00365,Latin America,retail,smb,2022-04-22,2025-12-15
ACCT-00366,Synthetic Account 00366,Europe,finance,smb,2023-08-15,2025-12-17
ACCT-00367,Synthetic Account 00367,North America,manufacturing,smb,2024-05-04,2025-12-25
ACCT-00368,Synthetic Account 00368,Latin America,healthcare,enterprise,2022-09-02,2025-11-18
ACCT-00369,Synthetic Account 00369,APAC,healthcare,mid_market,2023-03-11,2025-12-30
ACCT-00370,Synthetic Account 00370,APAC,software,smb,2023-05-24,2025-12-20
ACCT-00371,Synthetic Account 00371,North America,manufacturing,smb,2025-01-13,2025-11-07
ACCT-00372,Synthetic Account 00372,Europe,retail,smb,2022-06-26,2025-11-23
ACCT-00373,Synthetic Account 00373,Europe,software,smb,2025-01-06,2025-12-04
ACCT-00374,Synthetic Account 00374,Europe,manufacturing,mid_market,2022-06-25,2025-12-23
ACCT-00375,Synthetic Account 00375,APAC,software,mid_market,2023-11-25,2025-11-11
ACCT-00376,Synthetic Account 00376,North America,retail,smb,2024-10-08,2025-11-11
ACCT-00377,Synthetic Account 00377,Europe,software,smb,2024-12-21,2025-12-29
ACCT-00378,Synthetic Account 00378,Latin America,healthcare,smb,2023-10-13,2025-11-17
ACCT-00379,Synthetic Account 00379,APAC,manufacturing,smb,2023-08-15,2025-12-12
ACCT-00380,Synthetic Account 00380,Europe,finance,smb,2024-07-25,2025-11-21
ACCT-00381,Synthetic Account 00381,North America,manufacturing,mid_market,2024-12-27,2025-12-14
ACCT-00382,Synthetic Account 00382,North America,manufacturing,enterprise,2022-01-14,2025-12-31
ACCT-00383,Synthetic Account 00383,Europe,manufacturing,enterprise,2022-11-11,2025-11-16
ACCT-00384,Synthetic Account 00384,North America,software,mid_market,2022-12-09,2025-11-11
ACCT-00385,Synthetic Account 00385,North America,retail,smb,2024-09-27,2025-11-20
ACCT-00386,Synthetic Account 00386,Latin America,retail,mid_market,2022-01-22,2025-12-22
ACCT-00387,Synthetic Account 00387,Latin America,healthcare,smb,2022-05-31,2025-12-04
ACCT-00388,Synthetic Account 00388,APAC,manufacturing,mid_market,2022-01-05,2025-11-29
ACCT-00389,Synthetic Account 00389,Latin America,retail,smb,2025-02-17,2025-11-14
ACCT-00390,Synthetic Account 00390,Europe,healthcare,enterprise,2022-02-08,2025-11-15
ACCT-00391,Synthetic Account 00391,APAC,software,smb,2022-11-15,2025-11-08
ACCT-00392,Synthetic Account 00392,Latin America,finance,mid_market,2023-09-18,2025-11-24
ACCT-00393,Synthetic Account 00393,North America,healthcare,mid_market,2023-02-23,2025-11-05
ACCT-00394,Synthetic Account 00394,Europe,retail,mid_market,2022-04-19,2025-11-12
ACCT-00395,Synthetic Account 00395,North America,software,smb,2023-05-11,2025-12-19
ACCT-00396,Synthetic Account 00396,Latin America,finance,mid_market,2024-08-16,2025-11-19
ACCT-00397,Synthetic Account 00397,Latin America,healthcare,smb,2022-12-13,2025-12-26
ACCT-00398,Synthetic Account 00398,APAC,manufacturing,smb,2023-09-12,2025-11-16
ACCT-00399,Synthetic Account 00399,APAC,healthcare,mid_market,2023-07-18,2025-12-18
ACCT-00400,Synthetic Account 00400,Europe,healthcare,enterprise,2022-10-22,2025-12-14
ACCT-00401,Synthetic Account 00401,North America,finance,enterprise,2022-01-04,2025-11-27
ACCT-00402,Synthetic Account 00402,Latin America,manufacturing,mid_market,2024-10-03,2025-12-09
ACCT-00403,Synthetic Account 00403,Latin America,manufacturing,mid_market,2025-04-07,2025-11-23
ACCT-00404,Synthetic Account 00404,Latin America,manufacturing,smb,2023-09-04,2025-12-01
ACCT-00405,Synthetic Account 00405,Europe,manufacturing,smb,2024-09-23,2025-11-23
ACCT-00406,Synthetic Account 00406,North America,finance,mid_market,2023-02-25,2025-11-26
ACCT-00407,Synthetic Account 00407,APAC,manufacturing,smb,2025-02-05,2025-12-19
ACCT-00408,Synthetic Account 00408,North America,healthcare,smb,2023-11-13,2025-11-20
ACCT-00409,Synthetic Account 00409,North America,healthcare,mid_market,2024-08-18,2025-11-04
ACCT-00410,Synthetic Account 00410,Latin America,healthcare,smb,2024-03-18,2025-11-28
ACCT-00411,Synthetic Account 00411,Latin America,software,smb,2025-01-13,2025-11-25
ACCT-00412,Synthetic Account 00412,Europe,manufacturing,smb,2023-11-02,2025-11-19
ACCT-00413,Synthetic Account 00413,APAC,retail,smb,2024-10-13,2025-12-26
ACCT-00414,Synthetic Account 00414,APAC,healthcare,mid_market,2025-01-24,2025-12-22
ACCT-00415,Synthetic Account 00415,North America,manufacturing,mid_market,2024-07-01,2025-11-28
ACCT-00416,Synthetic Account 00416,North America,software,smb,2023-03-01,2025-12-08
ACCT-00417,Synthetic Account 00417,Europe,retail,mid_market,2022-04-20,2025-11-20
ACCT-00418,Synthetic Account 00418,Latin America,manufacturing,mid_market,2023-05-07,2025-11-07
ACCT-00419,Synthetic Account 00419,Europe,retail,mid_market,2024-04-11,2025-11-15
ACCT-00420,Synthetic Account 00420,APAC,healthcare,mid_market,2024-10-27,2025-12-18
ACCT-00421,Synthetic Account 00421,North America,finance,enterprise,2024-07-11,2025-12-13
ACCT-00422,Synthetic Account 00422,Latin America,manufacturing,smb,2024-02-04,2025-12-23
ACCT-00423,Synthetic Account 00423,Latin America,finance,mid_market,2023-10-06,2025-12-26
ACCT-00424,Synthetic Account 00424,Europe,finance,mid_market,2025-03-05,2025-11-17
ACCT-00425,Synthetic Account 00425,North America,software,mid_market,2022-10-20,2025-11-20
ACCT-00426,Synthetic Account 00426,Latin America,finance,smb,2024-08-08,2025-12-20
ACCT-00427,Synthetic Account 00427,Latin America,finance,smb,2023-10-24,2025-11-19
ACCT-00428,Synthetic Account 00428,APAC,healthcare,smb,2023-09-08,2025-12-04
ACCT-00429,Synthetic Account 00429,Europe,healthcare,smb,2023-04-25,2025-11-09
ACCT-00430,Synthetic Account 00430,APAC,healthcare,mid_market,2024-02-01,2025-11-19
ACCT-00431,Synthetic Account 00431,Europe,finance,smb,2025-04-14,2025-12-15
ACCT-00432,Synthetic Account 00432,APAC,software,smb,2023-05-03,2025-12-02
ACCT-00433,Synthetic Account 00433,Latin America,retail,smb,2022-05-16,2025-12-17
ACCT-00434,Synthetic Account 00434,Europe,finance,smb,2022-06-03,2025-11-07
ACCT-00435,Synthetic Account 00435,North America,manufacturing,mid_market,2022-08-01,2025-12-01
ACCT-00436,Synthetic Account 00436,APAC,healthcare,mid_market,2023-05-04,2025-11-09
ACCT-00437,Synthetic Account 00437,Latin America,manufacturing,smb,2022-01-05,2025-12-01
ACCT-00438,Synthetic Account 00438,North America,manufacturing,mid_market,2022-12-04,2025-12-01
ACCT-00439,Synthetic Account 00439,Latin America,software,smb,2024-04-14,2025-12-20
ACCT-00440,Synthetic Account 00440,Europe,software,mid_market,2024-03-24,2025-11-04
ACCT-00441,Synthetic Account 00441,APAC,finance,smb,2024-03-13,2025-11-21
ACCT-00442,Synthetic Account 00442,APAC,retail,smb,2024-03-14,2025-12-14
ACCT-00443,Synthetic Account 00443,North America,manufacturing,enterprise,2022-04-02,2025-11-11
ACCT-00444,Synthetic Account 00444,North America,finance,mid_market,2025-01-29,2025-12-17
ACCT-00445,Synthetic Account 00445,Latin America,software,smb,2022-12-24,2025-12-26
ACCT-00446,Synthetic Account 00446,APAC,retail,enterprise,2022-04-06,2025-11-21
ACCT-00447,Synthetic Account 00447,APAC,retail,mid_market,2024-09-01,2025-11-17
ACCT-00448,Synthetic Account 00448,Europe,software,smb,2023-07-16,2025-11-27
ACCT-00449,Synthetic Account 00449,North America,retail,enterprise,2023-02-20,2025-11-19
ACCT-00450,Synthetic Account 00450,Europe,finance,smb,2023-04-24,2025-12-16
ACCT-00451,Synthetic Account 00451,APAC,manufacturing,enterprise,2023-12-01,2025-12-15
ACCT-00452,Synthetic Account 00452,APAC,healthcare,enterprise,2023-09-25,2025-12-09
ACCT-00453,Synthetic Account 00453,Europe,software,mid_market,2022-01-17,2025-12-19
ACCT-00454,Synthetic Account 00454,North America,finance,smb,2022-05-24,2025-12-18
ACCT-00455,Synthetic Account 00455,North America,healthcare,smb,2025-02-10,2025-12-29
ACCT-00456,Synthetic Account 00456,Latin America,retail,mid_market,2023-08-13,2025-12-17
ACCT-00457,Synthetic Account 00457,APAC,finance,mid_market,2025-04-01,2025-11-29
ACCT-00458,Synthetic Account 00458,Latin America,manufacturing,smb,2024-02-28,2025-12-09
ACCT-00459,Synthetic Account 00459,North America,software,smb,2024-06-03,2025-12-06
ACCT-00460,Synthetic Account 00460,Europe,finance,mid_market,2023-01-12,2025-11-06
ACCT-00461,Synthetic Account 00461,Europe,healthcare,mid_market,2024-10-02,2025-12-31
ACCT-00462,Synthetic Account 00462,Europe,healthcare,mid_market,2024-02-20,2025-11-11
ACCT-00463,Synthetic Account 00463,Europe,manufacturing,smb,2024-06-21,2025-12-30
ACCT-00464,Synthetic Account 00464,North America,retail,smb,2022-11-15,2025-12-01
ACCT-00465,Synthetic Account 00465,North America,finance,smb,2023-12-05,2025-12-24
ACCT-00466,Synthetic Account 00466,Latin America,manufacturing,smb,2023-03-20,2025-12-03
ACCT-00467,Synthetic Account 00467,Europe,manufacturing,mid_market,2024-12-26,2025-11-08
ACCT-00468,Synthetic Account 00468,North America,manufacturing,smb,2024-12-24,2025-12-30
ACCT-00469,Synthetic Account 00469,Europe,healthcare,smb,2023-02-28,2025-12-01
ACCT-00470,Synthetic Account 00470,Latin America,retail,mid_market,2022-01-31,2025-12-04
ACCT-00471,Synthetic Account 00471,Europe,retail,smb,2022-10-27,2025-12-04
ACCT-00472,Synthetic Account 00472,Latin America,healthcare,mid_market,2022-11-24,2025-11-24
ACCT-00473,Synthetic Account 00473,North America,retail,smb,2022-01-24,2025-12-12
ACCT-00474,Synthetic Account 00474,North America,healthcare,smb,2025-01-27,2025-11-15
ACCT-00475,Synthetic Account 00475,APAC,finance,smb,2023-07-14,2025-12-17
ACCT-00476,Synthetic Account 00476,APAC,finance,enterprise,2022-06-26,2025-12-10
ACCT-00477,Synthetic Account 00477,Latin America,retail,smb,2024-01-02,2025-12-03
ACCT-00478,Synthetic Account 00478,Europe,healthcare,enterprise,2023-04-22,2025-11-06
ACCT-00479,Synthetic Account 00479,North America,finance,enterprise,2022-07-29,2025-11-29
ACCT-00480,Synthetic Account 00480,APAC,retail,smb,2023-06-29,2025-11-11
ACCT-00481,Synthetic Account 00481,Europe,retail,mid_market,2023-12-20,2025-12-23
ACCT-00482,Synthetic Account 00482,North America,finance,smb,2024-02-23,2025-12-27
ACCT-00483,Synthetic Account 00483,North America,healthcare,mid_market,2022-09-28,2025-12-01
ACCT-00484,Synthetic Account 00484,APAC,manufacturing,smb,2024-01-05,2025-11-07
ACCT-00485,Synthetic Account 00485,APAC,retail,smb,2024-08-09,2025-12-17
ACCT-00486,Synthetic Account 00486,North America,software,mid_market,2024-01-23,2025-12-18
ACCT-00487,Synthetic Account 00487,APAC,manufacturing,smb,2025-02-15,2025-12-23
ACCT-00488,Synthetic Account 00488,Latin America,software,mid_market,2025-02-02,2025-11-06
ACCT-00489,Synthetic Account 00489,Latin America,manufacturing,smb,2023-08-18,2025-12-26
ACCT-00490,Synthetic Account 00490,Europe,software,smb,2023-04-17,2025-11-24
ACCT-00491,Synthetic Account 00491,North America,retail,smb,2023-07-03,2025-12-09
ACCT-00492,Synthetic Account 00492,APAC,manufacturing,smb,2023-08-11,2025-12-07
ACCT-00493,Synthetic Account 00493,APAC,software,smb,2022-07-28,2025-11-19
ACCT-00494,Synthetic Account 00494,Latin America,software,smb,2025-03-02,2025-12-05
ACCT-00495,Synthetic Account 00495,APAC,healthcare,smb,2023-11-13,2025-12-30
ACCT-00496,Synthetic Account 00496,APAC,software,enterprise,2022-06-03,2025-11-28
ACCT-00497,Synthetic Account 00497,APAC,software,mid_market,2024-12-19,2025-12-30
ACCT-00498,Synthetic Account 00498,APAC,healthcare,smb,2025-02-11,2025-11-11
ACCT-00499,Synthetic Account 00499,Europe,manufacturing,mid_market,2023-11-05,2025-11-05
ACCT-00500,Synthetic Account 00500,Europe,healthcare,mid_market,2025-02-11,2025-11-11
ACCT-00501,Synthetic Account 00501,Europe,manufacturing,smb,2025-03-10,2025-12-07
ACCT-00502,Synthetic Account 00502,Europe,finance,smb,2025-02-18,2025-12-07
ACCT-00503,Synthetic Account 00503,Latin America,healthcare,mid_market,2025-03-02,2025-11-26
ACCT-00504,Synthetic Account 00504,Europe,manufacturing,enterprise,2022-03-22,2025-11-11
ACCT-00505,Synthetic Account 00505,Europe,finance,mid_market,2022-02-07,2025-11-16
ACCT-00506,Synthetic Account 00506,Latin America,software,mid_market,2023-11-25,2025-12-03
ACCT-00507,Synthetic Account 00507,North America,retail,enterprise,2024-06-16,2025-11-13
ACCT-00508,Synthetic Account 00508,Europe,healthcare,smb,2024-10-02,2025-12-06
ACCT-00509,Synthetic Account 00509,Europe,manufacturing,mid_market,2024-02-10,2025-11-15
ACCT-00510,Synthetic Account 00510,Europe,healthcare,smb,2023-01-12,2025-12-17
ACCT-00511,Synthetic Account 00511,Europe,finance,smb,2025-01-24,2025-12-04
ACCT-00512,Synthetic Account 00512,Latin America,retail,mid_market,2023-12-10,2025-11-12
ACCT-00513,Synthetic Account 00513,Europe,healthcare,smb,2024-03-28,2025-12-17
ACCT-00514,Synthetic Account 00514,Europe,manufacturing,mid_market,2022-11-04,2025-11-24
ACCT-00515,Synthetic Account 00515,Europe,retail,smb,2024-06-29,2025-12-15
ACCT-00516,Synthetic Account 00516,Latin America,finance,smb,2022-06-05,2025-12-06
ACCT-00517,Synthetic Account 00517,Latin America,finance,smb,2024-11-10,2025-12-12
ACCT-00518,Synthetic Account 00518,North America,retail,mid_market,2024-10-19,2025-11-22
ACCT-00519,Synthetic Account 00519,North America,finance,mid_market,2024-03-30,2025-11-16
ACCT-00520,Synthetic Account 00520,North America,software,mid_market,2025-03-23,2025-11-10
ACCT-00521,Synthetic Account 00521,Europe,finance,smb,2024-12-28,2025-12-10
ACCT-00522,Synthetic Account 00522,APAC,software,mid_market,2022-03-25,2025-12-20
ACCT-00523,Synthetic Account 00523,North America,finance,mid_market,2022-09-22,2025-11-06
ACCT-00524,Synthetic Account 00524,APAC,manufacturing,mid_market,2022-05-26,2025-12-08
ACCT-00525,Synthetic Account 00525,Europe,software,mid_market,2023-01-20,2025-11-22
ACCT-00526,Synthetic Account 00526,Latin America,retail,mid_market,2023-12-08,2025-12-09
ACCT-00527,Synthetic Account 00527,APAC,healthcare,mid_market,2022-06-22,2025-11-11
ACCT-00528,Synthetic Account 00528,Europe,manufacturing,smb,2022-04-14,2025-12-27
ACCT-00529,Synthetic Account 00529,APAC,manufacturing,mid_market,2024-02-13,2025-12-29
ACCT-00530,Synthetic Account 00530,North America,software,mid_market,2024-01-28,2025-12-11
ACCT-00531,Synthetic Account 00531,Europe,retail,mid_market,2023-03-16,2025-12-07
