refund_id,payment_id,customer_id,refund_date,refund_amount,reason
REF-000375,PAY-0033547,CUST-01490,2025-12-03,74.95,customer_request
REF-000376,PAY-0004334,CUST-03668,2025-08-29,73.94,service_credit
REF-000377,PAY-0034703,CUST-00594,2025-05-26,23.52,customer_request
REF-000378,PAY-0042508,CUST-00380,2025-08-03,45.61,customer_request
REF-000379,PAY-0042211,CUST-04135,2025-10-27,36.89,service_credit
REF-000380,PAY-0017777,CUST-02015,2025-03-28,16.23,customer_request
REF-000381,PAY-0038387,CUST-02095,2025-08-29,147.42,customer_request
REF-000382,PAY-0000927,CUST-00480,2025-11-21,74.67,customer_request
REF-000383,PAY-0044879,CUST-03535,2025-05-14,119.23,service_credit
REF-000384,PAY-0018093,CUST-02561,2025-08-02,59.31,fraud_adjustment
REF-000385,PAY-0025675,CUST-03077,2025-11-15,91.12,customer_request
REF-000386,PAY-0006774,CUST-00007,2025-10-07,65.17,service_credit
REF-000387,PAY-0037979,CUST-03670,2025-09-17,14.17,customer_request
REF-000388,PAY-0024204,CUST-03167,2025-01-22,31.97,service_credit
REF-000389,PAY-0020990,CUST-00807,2025-05-03,45.75,customer_request
REF-000390,PAY-0018370,CUST-04090,2025-05-26,230.15,customer_request
REF-000391,PAY-0016985,CUST-03416,2025-12-31,64.21,customer_request
REF-000392,PAY-0025925,CUST-01608,2025-12-16,153.12,fraud_adjustment
REF-000393,PAY-0002607,CUST-00879,2025-09-24,492.05,customer_request
REF-000394,PAY-0011439,CUST-01940,2025-07-12,42.71,customer_request
REF-000395,PAY-0014620,CUST-00075,2025-03-15,227.35,customer_request
REF-000396,PAY-0036208,CUST-03251,2025-10-18,17.43,customer_request
REF-000397,PAY-0023357,CUST-02779,2025-04-20,180.5,service_credit
REF-000398,PAY-0003062,CUST-04208,2025-10-30,78.13,customer_request
REF-000399,PAY-0027334,CUST-01202,2025-04-08,74.99,customer_request
REF-000400,PAY-0003133,CUST-01428,2025-05-11,107.46,customer_request
REF-000401,PAY-0009708,CUST-04776,2025-07-24,44.75,customer_request
REF-000402,PAY-0047539,CUST-04585,2025-06-09,141.51,customer_request
REF-000403,PAY-0038450,CUST-00497,2025-06-27,27.45,customer_request
REF-000404,PAY-0002963,CUST-03437,2025-12-05,104.36,customer_request
REF-000405,PAY-0010056,CUST-03228,2025-05-06,272.49,customer_request
REF-000406,PAY-0034723,CUST-00401,2025-06-25,10.08,customer_request
REF-000407,PAY-0038159,CUST-03013,2025-07-18,16.99,service_credit
REF-000408,PAY-0012898,CUST-04100,2025-11-14,71.27,customer_request
REF-000409,PAY-0022899,CUST-03917,2025-10-11,111.14,customer_request
REF-000410,PAY-0033144,CUST-01677,2025-08-02,72.96,customer_request
REF-000411,PAY-0038025,CUST-03700,2025-02-02,45.54,customer_request
REF-000412,PAY-0014406,CUST-03564,2025-03-20,33.2,customer_request
REF-000413,PAY-0011107,CUST-00983,2025-02-28,118.63,customer_request
REF-000414,PAY-0028700,CUST-00970,2025-06-20,140.7,customer_request
REF-000415,PAY-0019941,CUST-04685,2025-04-30,116.24,fraud_adjustment
REF-000416,PAY-0010572,CUST-01769,2025-01-13,39.13,customer_request
REF-000417,PAY-0030153,CUST-04057,2025-03-31,148.79,customer_request
REF-000418,PAY-0004375,CUST-02815,2025-03-27,130.02,customer_request
REF-000419,PAY-0003521,CUST-04574,2025-03-19,35.86,customer_request
REF-000420,PAY-0000900,CUST-00264,2025-12-11,66.55,customer_request
REF-000421,PAY-0003951,CUST-03379,2025-05-17,75.02,customer_request
REF-000422,PAY-0023300,CUST-04624,2025-07-15,62.34,customer_request
REF-000423,PAY-0033696,CUST-00741,2025-09-21,57.59,customer_request
REF-000424,PAY-0042465,CUST-00696,2025-04-05,226.07,fraud_adjustment
REF-000425,PAY-0024964,CUST-00930,2025-11-20,69.77,customer_request
REF-000426,PAY-0047900,CUST-03803,2025-08-31,167.26,customer_request
REF-000427,PAY-0007712,CUST-04640,2025-01-23,145.89,customer_request
REF-000428,PAY-0003562,CUST-03012,2025-04-28,158.17,customer_request
REF-000429,PAY-0039585,CUST-04037,2025-01-14,60.91,service_credit
REF-000430,PAY-0045261,CUST-01632,2025-04-26,226.6,service_credit
REF-000431,PAY-0003234,CUST-01447,2025-05-03,162.32,customer_request
REF-000432,PAY-0025199,CUST-02300,2025-05-05,93.62,customer_request
REF-000433,PAY-0043076,CUST-04612,2025-07-29,123.57,customer_request
REF-000434,PAY-0024576,CUST-02338,2025-06-25,112.15,customer_request
REF-000435,PAY-0034491,CUST-01635,2025-05-01,260.14,customer_request
REF-000436,PAY-0041050,CUST-00840,2025-06-07,123.93,customer_request
REF-000437,PAY-0046024,CUST-01497,2025-02-01,207.16,customer_request
REF-000438,PAY-0005149,CUST-01349,2025-06-13,32.52,customer_request
REF-000439,PAY-0024831,CUST-04210,2025-04-10,36.28,customer_request
REF-000440,PAY-0024741,CUST-04631,2025-11-27,109.48,customer_request
REF-000441,PAY-0037593,CUST-01452,2025-02-07,106.66,customer_request
REF-000442,PAY-0034590,CUST-01245,2025-12-31,336.7,customer_request
REF-000443,PAY-0036413,CUST-00808,2025-10-25,64.31,customer_request
REF-000444,PAY-0015351,CUST-04338,2025-08-27,127.97,customer_request
REF-000445,PAY-0008926,CUST-00564,2025-04-21,57.57,customer_request
REF-000446,PAY-0012791,CUST-04142,2025-07-25,123.43,customer_request
REF-000447,PAY-0034037,CUST-02518,2025-12-26,218.84,service_credit
REF-000448,PAY-0018191,CUST-01521,2025-09-02,79.99,service_credit
REF-000449,PAY-0040819,CUST-00399,2025-11-20,54.42,customer_request
REF-000450,PAY-0031727,CUST-01441,2025-09-26,38.69,customer_request
REF-000451,PAY-0003532,CUST-02754,2025-08-16,164.24,service_credit
REF-000452,PAY-0021141,CUST-04918,2025-01-22,221.45,customer_request
REF-000453,PAY-0027046,CUST-00951,2025-05-21,138.71,customer_request
REF-000454,PAY-0028420,CUST-04744,2025-11-12,137.74,service_credit
REF-000455,PAY-0038411,CUST-01210,2025-07-15,43.16,customer_request
REF-000456,PAY-0031170,CUST-03731,2025-03-24,148.97,service_credit
REF-000457,PAY-0009972,CUST-03650,2025-01-22,73.99,customer_request
REF-000458,PAY-0027172,CUST-02042,2025-02-03,105.44,fraud_adjustment
REF-000459,PAY-0012071,CUST-03887,2025-05-31,216.61,fraud_adjustment
REF-000460,PAY-0037419,CUST-03162,2025-05-08,39.03,customer_request
REF-000461,PAY-0034001,CUST-04566,2025-10-13,74.06,customer_request
REF-000462,PAY-0044486,CUST-01784,2025-02-19,210.17,customer_request
REF-000463,PAY-0031314,CUST-02507,2025-09-24,145.33,service_credit
REF-000464,PAY-0038697,CUST-00901,2025-01-29,95.35,customer_request
REF-000465,PAY-0041499,CUST-00562,2025-07-30,40.62,customer_request
REF-000466,PAY-0038872,CUST-04967,2025-10-04,75.88,service_credit
REF-000467,PAY-0001388,CUST-03403,2025-07-19,113.8,customer_request
REF-000468,PAY-0007002,CUST-01600,2025-05-30,63.9,customer_request
REF-000469,PAY-0040602,CUST-02239,2025-06-25,65.37,customer_request
REF-000470,PAY-0003345,CUST-01810,2025-09-07,162.42,customer_request
REF-000471,PAY-0033676,CUST-04992,2025-10-31,2.09,service_credit
REF-000472,PAY-0047294,CUST-03675,2025-05-06,43.28,customer_request
REF-000473,PAY-0010805,CUST-01497,2025-04-16,44.1,service_credit
REF-000474,PAY-0029648,CUST-00902,2025-06-26,197.74,customer_request
REF-000475,PAY-0018672,CUST-00129,2025-12-17,217.93,service_credit
REF-000476,PAY-0032146,CUST-00594,2025-08-09,124.65,customer_request
REF-000477,PAY-0009124,CUST-00427,2025-01-23,72.14,fraud_adjustment
REF-000478,PAY-0012078,CUST-01419,2025-11-21,256.58,fraud_adjustment
REF-000479,PAY-0031775,CUST-00282,2025-05-30,50.72,customer_request
REF-000480,PAY-0029661,CUST-02199,2025-06-04,52.88,customer_request
REF-000481,PAY-0043787,CUST-02310,2025-04-11,95.12,customer_request
REF-000482,PAY-0004094,CUST-03049,2025-06-21,48.45,service_credit
REF-000483,PAY-0047287,CUST-03517,2025-03-21,261.03,service_credit
REF-000484,PAY-0043939,CUST-04685,2025-07-24,151.74,customer_request
REF-000485,PAY-0028246,CUST-03368,2025-10-30,56.33,customer_request
REF-000486,PAY-0032394,CUST-03490,2025-10-16,89.5,customer_request
REF-000487,PAY-0013279,CUST-04293,2025-06-08,135.3,customer_request
REF-000488,PAY-0018680,CUST-04178,2025-10-24,165.96,customer_request
REF-000489,PAY-0042236,CUST-01854,2025-12-06,134.48,customer_request
REF-000490,PAY-0013902,CUST-04245,2025-10-01,122.82,service_credit
REF-000491,PAY-0009644,CUST-01746,2025-03-04,65.69,customer_request
REF-000492,PAY-0011178,CUST-01660,2025-07-19,91.59,customer_request
REF-000493,PAY-0040088,CUST-02157,2025-11-23,143.7,service_credit
REF-000494,PAY-0031805,CUST-03882,2025-04-25,106.2,customer_request
REF-000495,PAY-0008308,CUST-04320,2025-11-12,54.34,customer_request
REF-000496,PAY-0023869,CUST-00892,2025-04-19,70.16,customer_request
REF-000497,PAY-0028546,CUST-03438,2025-11-16,68.49,customer_request
REF-000498,PAY-0027378,CUST-04879,2025-01-01,114.08,customer_request
REF-000499,PAY-0047464,CUST-04285,2025-12-13,87.54,fraud_adjustment
REF-000500,PAY-0037597,CUST-02729,2025-06-10,124.23,customer_request
REF-000501,PAY-0013542,CUST-03507,2025-06-26,185.8,customer_request
REF-000502,PAY-0013900,CUST-02263,2025-06-03,106.74,customer_request
REF-000503,PAY-0021513,CUST-01582,2025-11-26,105.82,customer_request
REF-000504,PAY-0026040,CUST-03341,2025-07-09,46.25,customer_request
REF-000505,PAY-0010708,CUST-04741,2025-01-31,45.34,fraud_adjustment
REF-000506,PAY-0016406,CUST-02063,2025-09-12,95.87,customer_request
REF-000507,PAY-0030492,CUST-00438,2025-02-12,35.99,customer_request
REF-000508,PAY-0019773,CUST-03297,2025-09-02,42.34,customer_request
REF-000509,PAY-0021369,CUST-04925,2025-03-08,232.48,customer_request
REF-000510,PAY-0047393,CUST-01017,2025-12-04,76.66,customer_request
REF-000511,PAY-0005842,CUST-00004,2025-06-09,65.52,customer_request
REF-000512,PAY-0012973,CUST-00723,2025-08-04,69.93,customer_request
REF-000513,PAY-0030519,CUST-00180,2025-04-20,50.83,service_credit
REF-000514,PAY-0008490,CUST-00015,2025-11-06,16.65,service_credit
REF-000515,PAY-0032372,CUST-03973,2025-12-05,82.31,customer_request
REF-000516,PAY-0004476,CUST-01757,2025-04-13,303.36,customer_request
REF-000517,PAY-0037965,CUST-03642,2025-04-02,50.35,customer_request
REF-000518,PAY-0033768,CUST-02023,2025-01-23,58.57,customer_request
REF-000519,PAY-0043529,CUST-01523,2025-06-19,162.62,customer_request
REF-000520,PAY-0016568,CUST-00560,2025-01-20,48.23,customer_request
REF-000521,PAY-0035717,CUST-04309,2025-10-07,158.11,customer_request
REF-000522,PAY-0034028,CUST-01224,2025-11-08,14.97,service_credit
REF-000523,PAY-0031836,CUST-02068,2025-09-29,101.07,customer_request
REF-000524,PAY-0029742,CUST-02846,2025-09-24,29.81,customer_request
REF-000525,PAY-0010631,CUST-02423,2025-05-13,129.77,customer_request
REF-000526,PAY-0034136,CUST-02826,2025-11-24,20.54,service_credit
REF-000527,PAY-0023155,CUST-02738,2025-03-26,43.9,customer_request
REF-000528,PAY-0025917,CUST-02339,2025-04-26,175.18,customer_request
REF-000529,PAY-0000375,CUST-01813,2025-10-30,26.9,customer_request
REF-000530,PAY-0039214,CUST-01995,2025-02-01,88.34,service_credit
REF-000531,PAY-0031650,CUST-03042,2025-06-02,208.33,customer_request
REF-000532,PAY-0003135,CUST-01581,2025-08-22,76.04,customer_request
REF-000533,PAY-0036748,CUST-02410,2025-03-04,124.92,customer_request
REF-000534,PAY-0026526,CUST-02071,2025-12-15,190.5,customer_request
REF-000535,PAY-0031110,CUST-00778,2025-09-07,138.8,customer_request
REF-000536,PAY-0041720,CUST-02743,2025-01-16,87.47,customer_request
REF-000537,PAY-0015483,CUST-02262,2025-10-31,48.66,customer_request
REF-000538,PAY-0003280,CUST-04754,2025-06-23,114.56,customer_request
REF-000539,PAY-0014035,CUST-02916,2025-02-23,56.53,service_credit
REF-000540,PAY-0039232,CUST-04307,2025-11-30,34.11,customer_request
REF-000541,PAY-0019686,CUST-03121,2025-07-14,60.93,customer_request
REF-000542,PAY-0003482,CUST-02044,2025-10-17,184.12,customer_request
REF-000543,PAY-0034057,CUST-00339,2025-09-30,242.6,customer_request
REF-000544,PAY-0001281,CUST-03274,2025-05-31,130.38,customer_request
REF-000545,PAY-0006097,CUST-02949,2025-04-20,161.72,customer_request
REF-000546,PAY-0029584,CUST-04535,2025-05-22,139.56,customer_request
REF-000547,PAY-0019722,CUST-02886,2025-04-30,190.51,service_credit
REF-000548,PAY-0008283,CUST-02778,2025-04-30,148.47,customer_request
REF-000549,PAY-0001573,CUST-03630,2025-09-07,104.45,customer_request
REF-000550,PAY-0006290,CUST-03453,2025-05-02,176.88,customer_request
REF-000551,PAY-0034015,CUST-00950,2025-02-04,138.04,customer_request
REF-000552,PAY-0005346,CUST-01683,2025-01-20,104.69,fraud_adjustment
REF-000553,PAY-0035307,CUST-04198,2025-06-28,195.82,customer_request
REF-000554,PAY-0046846,CUST-02498,2025-11-04,169.34,customer_request
REF-000555,PAY-0042406,CUST-02589,2025-01-13,69.46,customer_request
REF-000556,PAY-0039294,CUST-01351,2025-10-20,129.74,customer_request
REF-000557,PAY-0041653,CUST-04157,2025-09-26,85.92,service_credit
REF-000558,PAY-0040837,CUST-04879,2025-09-23,111.24,customer_request
REF-000559,PAY-0000362,CUST-02610,2025-09-23,89.15,service_credit
REF-000560,PAY-0017840,CUST-04722,2025-04-04,141.85,customer_request
REF-000561,PAY-0012117,CUST-03244,2025-06-07,68.76,customer_request
REF-000562,PAY-0011569,CUST-04619,2025-01-19,175.22,customer_request
REF-000563,PAY-0038844,CUST-01868,2025-09-20,76.5,customer_request
REF-000564,PAY-0005981,CUST-02592,2025-12-10,100.99,service_credit
REF-000565,PAY-0010955,CUST-01710,2025-04-25,80.24,service_credit
REF-000566,PAY-0007310,CUST-04423,2025-03-17,78.08,service_credit
REF-000567,PAY-0015513,CUST-02166,2025-11-12,60.83,customer_request
REF-000568,PAY-0015383,CUST-01861,2025-05-20,229.56,customer_request
REF-000569,PAY-0030503,CUST-03676,2025-03-28,40.01,customer_request
REF-000570,PAY-0046595,CUST-00504,2025-10-27,20.96,customer_request
REF-000571,PAY-0006220,CUST-00299,2025-02-17,84.89,service_credit
REF-000572,PAY-0013098,CUST-00957,2025-07-29,74.94,service_credit
REF-000573,PAY-0036967,CUST-04415,2025-03-19,70.65,customer_request
REF-000574,PAY-0047372,CUST-03964,2025-06-28,67.44,customer_request
REF-000575,PAY-0009139,CUST-02534,2025-03-02,34.32,customer_request
REF-000576,PAY-0006810,CUST-04141,2025-05-10,28.12,customer_request
REF-000577,PAY-0002172,CUST-01442,2025-06-30,88.16,customer_request
REF-000578,PAY-0012923,CUST-02449,2025-05-10,47.21,service_credit
REF-000579,PAY-0013065,CUST-04720,2025-07-15,47.14,service_credit
REF-000580,PAY-0037521,CUST-00871,2025-11-18,28.8,service_credit
REF-000581,PAY-0046961,CUST-00800,2025-03-12,0.73,service_credit
REF-000582,PAY-0018159,CUST-00844,2025-08-22,29.53,customer_request
REF-000583,PAY-0039537,CUST-02526,2025-08-31,57.32,customer_request
REF-000584,PAY-0010523,CUST-04748,2025-01-14,78.89,customer_request
REF-000585,PAY-0045727,CUST-00586,2025-03-26,129.56,customer_request
REF-000586,PAY-0025140,CUST-00808,2025-04-04,175.2,customer_request
REF-000587,PAY-0003056,CUST-02885,2025-06-23,143.58,customer_request
REF-000588,PAY-0001467,CUST-04447,2025-10-24,189.33,customer_request
REF-000589,PAY-0006317,CUST-00480,2025-04-01,49.93,customer_request
REF-000590,PAY-0005661,CUST-04271,2025-06-28,39.56,service_credit
REF-000591,PAY-0030041,CUST-00127,2025-10-03,162.27,customer_request
REF-000592,PAY-0023948,CUST-04657,2025-06-01,59.37,customer_request
REF-000593,PAY-0047037,CUST-00125,2025-05-30,35.02,customer_request
REF-000594,PAY-0028601,CUST-01227,2025-08-17,10.72,service_credit
REF-000595,PAY-0022628,CUST-03567,2025-11-11,48.88,customer_request
REF-000596,PAY-0024786,CUST-02746,2025-04-01,35.03,service_credit
REF-000597,PAY-0003552,CUST-03102,2025-03-03,32.3,service_credit
REF-000598,PAY-0027224,CUST-00558,2025-07-06,117.39,customer_request
REF-000599,PAY-0034776,CUST-00987,2025-11-08,5.88,customer_request
REF-000600,PAY-0030217,CUST-01462,2025-04-11,140.16,customer_request
REF-000601,PAY-0013585,CUST-03576,2025-06-11,47.04,service_credit
REF-000602,PAY-0004835,CUST-01174,2025-02-06,251.18,customer_request
REF-000603,PAY-0012194,CUST-01927,2025-03-17,128.47,customer_request
REF-000604,PAY-0008256,CUST-01399,2025-03-13,80.88,customer_request
REF-000605,PAY-0039689,CUST-00481,2025-01-10,32.33,customer_request
REF-000606,PAY-0021502,CUST-00695,2025-08-07,56.89,customer_request
REF-000607,PAY-0035016,CUST-01784,2025-05-05,230.3,customer_request
REF-000608,PAY-0041214,CUST-03010,2025-08-06,69.39,customer_request
REF-000609,PAY-0045774,CUST-03230,2025-03-07,53.11,service_credit
REF-000610,PAY-0017625,CUST-02643,2025-11-18,12.96,service_credit
REF-000611,PAY-0012488,CUST-03967,2025-06-01,49.91,service_credit
REF-000612,PAY-0005134,CUST-01554,2025-11-22,50.79,customer_request
REF-000613,PAY-0030724,CUST-04847,2025-05-17,141.26,customer_request
REF-000614,PAY-0021975,CUST-01708,2025-10-31,98.85,customer_request
REF-000615,PAY-0011611,CUST-01904,2025-02-10,17.05,customer_request
REF-000616,PAY-0017078,CUST-04928,2025-12-04,50.65,customer_request
REF-000617,PAY-0043395,CUST-01571,2025-10-06,27.56,customer_request
REF-000618,PAY-0036584,CUST-00961,2025-04-14,96.99,fraud_adjustment
REF-000619,PAY-0027619,CUST-04360,2025-02-03,107.78,customer_request
REF-000620,PAY-0018650,CUST-01495,2025-08-02,25.57,service_credit
REF-000621,PAY-0025224,CUST-00393,2025-10-16,101.34,customer_request
REF-000622,PAY-0032836,CUST-04512,2025-05-02,181.6,customer_request
REF-000623,PAY-0044134,CUST-00589,2025-05-09,21.95,customer_request
REF-000624,PAY-0042839,CUST-01803,2025-10-07,89.76,service_credit
REF-000625,PAY-0003563,CUST-04356,2025-06-12,127.16,customer_request
REF-000626,PAY-0019745,CUST-01147,2025-08-07,95.1,customer_request
REF-000627,PAY-0002599,CUST-02840,2025-02-24,53.66,service_credit
REF-000628,PAY-0039853,CUST-03522,2025-09-15,74.66,customer_request
REF-000629,PAY-0001457,CUST-04519,2025-12-21,184.37,customer_request
REF-000630,PAY-0044823,CUST-03181,2025-10-16,29.57,service_credit
REF-000631,PAY-0022429,CUST-00936,2025-07-30,178.84,service_credit
REF-000632,PAY-0008751,CUST-00574,2025-01-22,185.78,customer_request
REF-000633,PAY-0007078,CUST-02409,2025-04-03,240.45,customer_request
REF-000634,PAY-0038796,CUST-02076,2025-02-22,20.56,service_credit
REF-000635,PAY-0038019,CUST-04376,2025-12-04,194.15,customer_request
REF-000636,PAY-0046024,CUST-04435,2025-11-15,106.86,customer_request
REF-000637,PAY-0037630,CUST-04512,2025-02-05,145.46,customer_request
REF-000638,PAY-0020317,CUST-01568,2025-08-16,289.9,customer_request
REF-000639,PAY-0007626,CUST-04834,2025-03-09,47.33,customer_request
REF-000640,PAY-0020803,CUST-03680,2025-03-29,15.66,customer_request
REF-000641,PAY-0020125,CUST-02399,2025-11-28,35.09,customer_request
REF-000642,PAY-0027996,CUST-03290,2025-08-24,149.66,service_credit
REF-000643,PAY-0036623,CUST-03639,2025-03-06,90.18,customer_request
REF-000644,PAY-0009301,CUST-04029,2025-07-12,23.02,customer_request
REF-000645,PAY-0017167,CUST-04821,2025-01-01,188.92,customer_request
REF-000646,PAY-0014179,CUST-01483,2025-02-13,47.52,customer_request
REF-000647,PAY-0023681,CUST-01380,2025-06-19,31.8,customer_request
REF-000648,PAY-0013262,CUST-04688,2025-12-12,198.7,customer_request
REF-000649,PAY-0011816,CUST-02407,2025-01-05,93.07,customer_request
REF-000650,PAY-0017059,CUST-04271,2025-09-12,336.34,service_credit
REF-000651,PAY-0029177,CUST-04224,2025-08-22,102.86,customer_request
REF-000652,PAY-0042540,CUST-02727,2025-08-05,174.88,customer_request
REF-000653,PAY-0036289,CUST-03306,2025-05-04,70.84,customer_request
REF-000654,PAY-0047565,CUST-04226,2025-08-01,156.95,service_credit
REF-000655,PAY-0023301,CUST-02215,2025-02-22,33.58,service_credit
REF-000656,PAY-0001568,CUST-04914,2025-05-27,18.51,customer_request
REF-000657,PAY-0008046,CUST-00359,2025-04-23,78.79,customer_request
REF-000658,PAY-0022855,CUST-04716,2025-08-29,29.78,customer_request
REF-000659,PAY-0032807,CUST-02539,2025-10-02,27.32,service_credit
REF-000660,PAY-0043372,CUST-03679,2025-02-16,50.21,service_credit
REF-000661,PAY-0021527,CUST-02527,2025-05-10,106.38,customer_request
REF-000662,PAY-0029071,CUST-00900,2025-08-25,279.97,customer_request
REF-000663,PAY-0027665,CUST-02335,2025-03-07,20.7,customer_request
