customer_id,account_id,region,channel,status,created_at,updated_at
CUST-00350,ACCT-00988,APAC,self_serve,active,2023-10-05,2025-12-30
CUST-00351,ACCT-03199,North America,marketplace,active,2023-02-22,2025-12-06
CUST-00352,ACCT-00270,APAC,self_serve,inactive,2023-06-13,2025-12-05
CUST-00353,ACCT-01793,North America,self_serve,active,2024-01-07,2025-12-03
CUST-00354,ACCT-02611,Europe,self_serve,active,2023-03-26,2025-12-23
CUST-00355,ACCT-05817,Latin America,partner,active,2023-02-01,2025-12-16
CUST-00356,ACCT-05955,Latin America,self_serve,inactive,2024-08-13,2025-12-30
CUST-00357,ACCT-00910,APAC,self_serve,active,2025-01-11,2025-12-28
CUST-00358,ACCT-05351,APAC,partner,active,2023-07-29,2025-12-15
CUST-00359,ACCT-00546,North America,marketplace,inactive,2024-04-15,2025-12-25
CUST-00360,ACCT-04492,Europe,partner,inactive,2024-05-30,2025-12-25
CUST-00361,ACCT-05074,APAC,sales_led,active,2024-08-23,2025-12-23
CUST-00362,ACCT-05345,Latin America,partner,active,2025-05-31,2025-12-18
CUST-00363,ACCT-01341,APAC,partner,active,2025-03-07,2025-12-27
CUST-00364,ACCT-05361,Latin America,sales_led,active,2023-10-12,2025-12-07
CUST-00365,ACCT-00696,Europe,partner,inactive,2025-05-28,2025-12-11
CUST-00366,ACCT-03114,North America,self_serve,active,2023-02-01,2025-12-08
CUST-00367,ACCT-02818,North America,self_serve,active,2025-05-15,2025-12-04
CUST-00368,ACCT-01896,APAC,partner,active,2023-05-09,2025-12-13
CUST-00369,ACCT-00133,APAC,sales_led,active,2023-04-13,2025-12-21
CUST-00370,ACCT-04633,Europe,self_serve,active,2023-04-18,2025-12-02
CUST-00371,ACCT-02014,Latin America,self_serve,active,2023-04-20,2025-12-15
CUST-00372,ACCT-03970,APAC,marketplace,active,2024-02-21,2025-12-18
CUST-00373,ACCT-02462,Europe,sales_led,active,2024-07-30,2025-12-19
CUST-00374,ACCT-02242,North America,self_serve,active,2024-11-01,2025-12-30
CUST-00375,ACCT-05318,APAC,partner,active,2023-01-15,2025-12-03
CUST-00376,ACCT-00567,APAC,partner,active,2023-09-24,2025-12-07
CUST-00377,ACCT-04420,North America,sales_led,active,2023-04-30,2025-12-11
CUST-00378,ACCT-04481,Europe,marketplace,inactive,2023-05-12,2025-12-25
CUST-00379,ACCT-02280,Europe,sales_led,trial,2024-11-02,2025-12-04
CUST-00380,ACCT-01575,APAC,partner,trial,2024-07-30,2025-12-26
CUST-00381,ACCT-00032,North America,partner,active,2023-07-08,2025-12-24
CUST-00382,ACCT-05621,Latin America,partner,active,2023-09-29,2025-12-29
CUST-00383,ACCT-05687,Europe,self_serve,active,2025-04-12,2025-12-23
CUST-00384,ACCT-01446,Europe,partner,active,2024-06-01,2025-12-22
CUST-00385,ACCT-00192,North America,partner,active,2023-08-03,2025-12-08
CUST-00386,ACCT-00737,Latin America,self_serve,active,2025-04-20,2025-12-22
CUST-00387,ACCT-00406,North America,self_serve,active,2023-06-28,2025-12-03
CUST-00388,ACCT-04987,Latin America,partner,active,2023-09-20,2025-12-22
CUST-00389,ACCT-05352,Europe,self_serve,active,2024-09-15,2025-12-16
CUST-00390,ACCT-00920,Latin America,marketplace,active,2024-04-06,2025-12-14
CUST-00391,ACCT-04481,North America,self_serve,active,2023-03-04,2025-12-07
CUST-00392,ACCT-01076,North America,marketplace,inactive,2024-12-27,2025-12-09
CUST-00393,ACCT-02204,Latin America,partner,active,2023-07-25,2025-12-05
CUST-00394,ACCT-03597,Latin America,sales_led,active,2024-09-14,2025-12-03
CUST-00395,ACCT-04320,APAC,sales_led,active,2023-10-28,2025-12-28
CUST-00396,ACCT-05248,North America,sales_led,active,2024-11-07,2025-12-29
CUST-00397,ACCT-00269,Latin America,partner,active,2025-03-19,2025-12-18
CUST-00398,ACCT-01179,Europe,marketplace,active,2024-11-26,2025-12-27
CUST-00399,ACCT-01684,Latin America,self_serve,trial,2025-04-09,2025-12-17
CUST-00400,ACCT-01862,Latin America,partner,active,2024-04-30,2025-12-14
CUST-00401,ACCT-05989,Latin America,marketplace,active,2023-02-28,2025-12-23
CUST-00402,ACCT-04665,APAC,sales_led,active,2024-04-27,2025-12-29
CUST-00403,ACCT-01923,APAC,partner,trial,2024-02-20,2025-12-03
CUST-00404,ACCT-05831,APAC,self_serve,active,2024-10-09,2025-12-20
CUST-00405,ACCT-02996,North America,marketplace,trial,2023-08-12,2025-12-06
CUST-00406,ACCT-03005,Europe,self_serve,active,2024-09-19,2025-12-13
CUST-00407,ACCT-02603,APAC,sales_led,active,2024-02-02,2025-12-12
CUST-00408,ACCT-00864,Latin America,sales_led,inactive,2024-08-26,2025-12-08
CUST-00409,ACCT-05607,APAC,sales_led,active,2024-01-13,2025-12-24
CUST-00410,ACCT-00084,APAC,self_serve,active,2023-12-10,2025-12-25
CUST-00411,ACCT-01046,North America,partner,trial,2023-07-12,2025-12-02
CUST-00412,ACCT-01378,Europe,self_serve,active,2025-01-15,2025-12-11
CUST-00413,ACCT-01676,APAC,marketplace,active,2023-03-03,2025-12-23
CUST-00414,ACCT-00791,Latin America,self_serve,inactive,2023-08-01,2025-12-12
CUST-00415,ACCT-00108,Europe,sales_led,inactive,2024-01-20,2025-12-20
CUST-00416,ACCT-04066,North America,marketplace,trial,2023-05-21,2025-12-06
CUST-00417,ACCT-05816,Europe,self_serve,inactive,2025-04-05,2025-12-16
CUST-00418,ACCT-00731,North America,self_serve,active,2023-11-07,2025-12-22
CUST-00419,ACCT-01780,APAC,partner,inactive,2023-08-07,2025-12-11
CUST-00420,ACCT-03038,APAC,self_serve,active,2023-08-17,2025-12-09
CUST-00421,ACCT-05566,Latin America,marketplace,active,2023-06-22,2025-12-20
CUST-00422,ACCT-04166,Latin America,sales_led,active,2024-08-19,2025-12-09
CUST-00423,ACCT-04598,North America,marketplace,inactive,2024-03-09,2025-12-24
CUST-00424,ACCT-03487,North America,self_serve,active,2023-07-27,2025-12-24
CUST-00425,ACCT-02503,Europe,self_serve,inactive,2025-02-24,2025-12-07
CUST-00426,ACCT-01199,North America,marketplace,active,2024-08-13,2025-12-13
CUST-00427,ACCT-05186,Latin America,marketplace,active,2023-12-29,2025-12-30
CUST-00428,ACCT-04825,North America,marketplace,active,2024-04-06,2025-12-11
CUST-00429,ACCT-00151,North America,sales_led,active,2024-08-13,2025-12-22
CUST-00430,ACCT-04293,Latin America,sales_led,active,2023-05-18,2025-12-23
CUST-00431,ACCT-00507,Latin America,partner,active,2024-12-28,2025-12-19
CUST-00432,ACCT-04434,North America,sales_led,active,2023-08-21,2025-12-18
CUST-00433,ACCT-04956,Europe,self_serve,active,2023-01-27,2025-12-05
CUST-00434,ACCT-00787,APAC,sales_led,active,2024-04-14,2025-12-18
CUST-00435,ACCT-02604,APAC,partner,active,2025-02-27,2025-12-23
CUST-00436,ACCT-00743,Latin America,self_serve,active,2024-10-21,2025-12-08
CUST-00437,ACCT-03404,Europe,sales_led,active,2023-10-05,2025-12-15
CUST-00438,ACCT-05566,North America,sales_led,active,2023-12-25,2025-12-31
CUST-00439,ACCT-00486,Europe,self_serve,active,2024-06-20,2025-12-13
CUST-00440,ACCT-02386,APAC,self_serve,active,2023-07-29,2025-12-16
CUST-00441,ACCT-05839,APAC,sales_led,active,2025-01-08,2025-12-14
CUST-00442,ACCT-01806,APAC,self_serve,active,2023-09-23,2025-12-26
CUST-00443,ACCT-00794,Latin America,sales_led,active,2023-07-15,2025-12-17
CUST-00444,ACCT-02932,Latin America,partner,active,2023-03-27,2025-12-12
CUST-00445,ACCT-03051,Europe,marketplace,active,2024-09-15,2025-12-11
CUST-00446,ACCT-03978,Europe,self_serve,active,2023-01-23,2025-12-11
CUST-00447,ACCT-01883,APAC,sales_led,trial,2024-12-25,2025-12-02
CUST-00448,ACCT-05734,Europe,self_serve,active,2025-05-25,2025-12-16
CUST-00449,ACCT-03127,Europe,sales_led,active,2023-04-11,2025-12-19
CUST-00450,ACCT-01719,North America,sales_led,inactive,2023-03-28,2025-12-15
CUST-00451,ACCT-05762,Europe,marketplace,active,2025-04-21,2025-12-22
CUST-00452,ACCT-05549,APAC,sales_led,active,2023-04-23,2025-12-22
CUST-00453,ACCT-02995,Latin America,marketplace,inactive,2024-01-02,2025-12-11
CUST-00454,ACCT-00150,Latin America,self_serve,active,2025-02-22,2025-12-22
CUST-00455,ACCT-03582,Europe,self_serve,inactive,2023-05-06,2025-12-09
CUST-00456,ACCT-03332,North America,self_serve,active,2024-08-20,2025-12-09
CUST-00457,ACCT-00890,North America,sales_led,active,2023-12-11,2025-12-03
CUST-00458,ACCT-03804,Europe,self_serve,active,2024-01-28,2025-12-28
CUST-00459,ACCT-05045,APAC,self_serve,active,2025-04-17,2025-12-21
CUST-00460,ACCT-00636,Latin America,self_serve,trial,2024-08-07,2025-12-08
CUST-00461,ACCT-04340,Latin America,marketplace,active,2023-10-15,2025-12-19
CUST-00462,ACCT-00843,North America,marketplace,active,2025-04-21,2025-12-12
CUST-00463,ACCT-04493,APAC,self_serve,active,2024-06-06,2025-12-09
CUST-00464,ACCT-02515,Europe,marketplace,active,2023-03-31,2025-12-05
CUST-00465,ACCT-00040,North America,self_serve,active,2023-12-20,2025-12-25
CUST-00466,ACCT-05798,APAC,sales_led,inactive,2023-08-08,2025-12-24
CUST-00467,ACCT-00996,North America,sales_led,active,2024-08-01,2025-12-17
CUST-00468,ACCT-03577,Europe,sales_led,inactive,2025-02-13,2025-12-16
CUST-00469,ACCT-01089,APAC,marketplace,active,2023-02-05,2025-12-04
CUST-00470,ACCT-05599,Europe,partner,active,2024-12-03,2025-12-30
CUST-00471,ACCT-04430,APAC,partner,active,2025-04-04,2025-12-24
CUST-00472,ACCT-04827,Europe,partner,active,2025-06-13,2025-12-04
CUST-00473,ACCT-02593,Latin America,partner,active,2024-08-18,2025-12-13
CUST-00474,ACCT-02805,North America,self_serve,active,2023-10-10,2025-12-11
CUST-00475,ACCT-03806,North America,sales_led,inactive,2023-05-11,2025-12-24
CUST-00476,ACCT-04709,APAC,self_serve,inactive,2025-04-30,2025-12-13
CUST-00477,ACCT-05082,Europe,partner,inactive,2024-01-07,2025-12-20
CUST-00478,ACCT-00108,APAC,sales_led,trial,2023-11-06,2025-12-10
CUST-00479,ACCT-03982,North America,partner,inactive,2024-10-22,2025-12-29
CUST-00480,ACCT-00655,APAC,partner,active,2024-10-05,2025-12-23
CUST-00481,ACCT-01728,Latin America,sales_led,active,2024-12-29,2025-12-12
CUST-00482,ACCT-04977,North America,self_serve,inactive,2025-03-05,2025-12-13
CUST-00483,ACCT-01504,Europe,marketplace,inactive,2025-02-28,2025-12-06
CUST-00484,ACCT-04781,Latin America,sales_led,trial,2023-06-03,2025-12-07
CUST-00485,ACCT-02779,APAC,self_serve,inactive,2023-06-02,2025-12-31
CUST-00486,ACCT-01396,North America,sales_led,active,2023-07-05,2025-12-29
CUST-00487,ACCT-02006,North America,marketplace,trial,2024-07-18,2025-12-21
CUST-00488,ACCT-03185,Latin America,sales_led,trial,2024-06-06,2025-12-03
CUST-00489,ACCT-04591,Latin America,marketplace,active,2025-02-10,2025-12-17
CUST-00490,ACCT-03637,Europe,sales_led,inactive,2025-01-29,2025-12-05
CUST-00491,ACCT-05600,Europe,marketplace,active,2025-01-02,2025-12-30
CUST-00492,ACCT-05207,Latin America,partner,trial,2023-03-13,2025-12-03
CUST-00493,ACCT-04521,North America,self_serve,active,2024-09-18,2025-12-30
CUST-00494,ACCT-03619,North America,partner,inactive,2025-02-04,2025-12-07
CUST-00495,ACCT-01740,Latin America,sales_led,active,2025-06-03,2025-12-05
CUST-00496,ACCT-02476,North America,self_serve,active,2023-11-05,2025-12-23
CUST-00497,ACCT-00714,Latin America,partner,active,2024-11-30,2025-12-22
CUST-00498,ACCT-02246,Europe,self_serve,active,2024-01-01,2025-12-14
CUST-00499,ACCT-05559,Latin America,partner,active,2023-05-25,2025-12-10
CUST-00500,ACCT-02556,North America,marketplace,trial,2023-11-02,2025-12-28
CUST-00501,ACCT-00683,Latin America,self_serve,active,2023-08-15,2025-12-24
CUST-00502,ACCT-03912,North America,sales_led,inactive,2025-03-31,2025-12-09
CUST-00503,ACCT-05776,North America,partner,active,2023-06-08,2025-12-07
CUST-00504,ACCT-05205,APAC,self_serve,active,2023-04-28,2025-12-27
CUST-00505,ACCT-01645,APAC,sales_led,inactive,2024-06-05,2025-12-05
CUST-00506,ACCT-02724,Latin America,sales_led,active,2024-05-31,2025-12-05
CUST-00507,ACCT-03187,North America,self_serve,active,2024-05-19,2025-12-05
CUST-00508,ACCT-01488,North America,marketplace,inactive,2023-05-14,2025-12-24
CUST-00509,ACCT-01613,APAC,sales_led,inactive,2024-03-24,2025-12-11
CUST-00510,ACCT-01420,Latin America,marketplace,active,2025-04-15,2025-12-27
CUST-00511,ACCT-05968,Europe,partner,trial,2023-03-22,2025-12-26
CUST-00512,ACCT-04477,Latin America,marketplace,active,2024-12-19,2025-12-29
CUST-00513,ACCT-05046,Latin America,marketplace,active,2023-04-24,2025-12-17
CUST-00514,ACCT-04900,Latin America,partner,active,2023-07-30,2025-12-10
CUST-00515,ACCT-05755,APAC,sales_led,active,2025-03-19,2025-12-26
CUST-00516,ACCT-00632,APAC,sales_led,active,2023-09-26,2025-12-26
CUST-00517,ACCT-05290,APAC,marketplace,inactive,2024-04-15,2025-12-23
CUST-00518,ACCT-00400,APAC,sales_led,active,2023-12-10,2025-12-26
CUST-00519,ACCT-02853,APAC,partner,active,2024-07-06,2025-12-07
CUST-00520,ACCT-03567,APAC,self_serve,active,2023-12-31,2025-12-26
CUST-00521,ACCT-02148,Europe,marketplace,active,2024-02-04,2025-12-23
CUST-00522,ACCT-00878,APAC,partner,active,2025-01-05,2025-12-22
CUST-00523,ACCT-01154,Latin America,sales_led,trial,2024-05-13,2025-12-25
CUST-00524,ACCT-04948,Latin America,partner,active,2024-05-23,2025-12-03
CUST-00525,ACCT-01913,APAC,sales_led,active,2024-12-26,2025-12-25
CUST-00526,ACCT-01863,North America,self_serve,active,2024-01-21,2025-12-17
CUST-00527,ACCT-05541,APAC,marketplace,active,2025-01-11,2025-12-15
CUST-00528,ACCT-00864,Europe,marketplace,active,2024-10-09,2025-12-24
CUST-00529,ACCT-05492,North America,marketplace,trial,2025-03-06,2025-12-17
CUST-00530,ACCT-05526,North America,sales_led,active,2024-02-17,2025-12-26
CUST-00531,ACCT-03592,APAC,sales_led,active,2024-05-17,2025-12-17
CUST-00532,ACCT-00994,Latin America,self_serve,active,2023-04-26,2025-12-31
CUST-00533,ACCT-00936,APAC,partner,active,2023-04-11,2025-12-18
CUST-00534,ACCT-01709,Europe,sales_led,active,2023-04-07,2025-12-21
CUST-00535,ACCT-03465,North America,marketplace,active,2024-07-23,2025-12-21
CUST-00536,ACCT-00922,APAC,marketplace,inactive,2023-10-21,2025-12-28
CUST-00537,ACCT-02734,North America,self_serve,active,2023-09-18,2025-12-02
CUST-00538,ACCT-00693,Latin America,marketplace,active,2024-06-26,2025-12-31
CUST-00539,ACCT-03242,Latin America,self_serve,active,2023-12-25,2025-12-27
CUST-00540,ACCT-00127,Latin America,sales_led,inactive,2023-05-02,2025-12-28
CUST-00541,ACCT-04255,Europe,sales_led,active,2024-05-16,2025-12-02
CUST-00542,ACCT-00333,North America,marketplace,active,2024-05-10,2025-12-22
CUST-00543,ACCT-01169,Europe,partner,inactive,2023-05-06,2025-12-19
CUST-00544,ACCT-01048,Latin America,marketplace,active,2023-08-31,2025-12-09
CUST-00545,ACCT-04986,North America,partner,trial,2023-08-02,2025-12-30
CUST-00546,ACCT-00321,Latin America,marketplace,active,2024-09-17,2025-12-29
CUST-00547,ACCT-02576,North America,marketplace,active,2023-08-13,2025-12-26
CUST-00548,ACCT-03547,North America,marketplace,trial,2023-01-26,2025-12-11
CUST-00549,ACCT-03096,North America,sales_led,active,2023-08-29,2025-12-02
CUST-00550,ACCT-04085,Latin America,sales_led,active,2024-02-27,2025-12-13
CUST-00551,ACCT-04819,APAC,marketplace,active,2024-11-23,2025-12-05
CUST-00552,ACCT-02362,Europe,marketplace,inactive,2023-02-17,2025-12-05
CUST-00553,ACCT-04970,APAC,marketplace,inactive,2025-03-04,2025-12-23
CUST-00554,ACCT-01908,APAC,partner,active,2023-10-25,2025-12-26
CUST-00555,ACCT-05907,APAC,marketplace,trial,2023-11-05,2025-12-27
CUST-00556,ACCT-03028,APAC,partner,active,2023-01-15,2025-12-08
CUST-00557,ACCT-04417,North America,partner,active,2023-09-06,2025-12-11
CUST-00558,ACCT-05251,Europe,self_serve,active,2024-02-27,2025-12-06
CUST-00559,ACCT-04756,APAC,partner,active,2024-07-17,2025-12-16
CUST-00560,ACCT-05107,North America,partner,inactive,2024-11-21,2025-12-02
CUST-00561,ACCT-03220,Europe,marketplace,active,2024-04-15,2025-12-05
CUST-00562,ACCT-00261,North America,marketplace,active,2023-04-01,2025-12-07
CUST-00563,ACCT-02959,Latin America,sales_led,active,2023-12-19,2025-12-07
CUST-00564,ACCT-01089,North America,sales_led,inactive,2024-10-23,2025-12-28
CUST-00565,ACCT-05335,North America,marketplace,trial,2024-07-29,2025-12-09
CUST-00566,ACCT-01421,APAC,marketplace,active,2024-06-09,2025-12-03
CUST-00567,ACCT-01369,North America,self_serve,active,2024-04-02,2025-12-23
CUST-00568,ACCT-01497,Europe,sales_led,active,2024-03-30,2025-12-07
CUST-00569,ACCT-03856,Europe,marketplace,active,2025-06-12,2025-12-21
CUST-00570,ACCT-03428,North America,self_serve,trial,2024-06-23,2025-12-25
CUST-00571,ACCT-05694,Latin America,marketplace,active,2024-06-21,2025-12-10
CUST-00572,ACCT-02498,APAC,self_serve,active,2023-10-30,2025-12-27
CUST-00573,ACCT-01694,North America,self_serve,active,2024-03-17,2025-12-17
CUST-00574,ACCT-00296,APAC,marketplace,active,2024-10-01,2025-12-03
CUST-00575,ACCT-00043,APAC,partner,trial,2025-02-11,2025-12-27
CUST-00576,ACCT-02242,APAC,partner,active,2024-12-02,2025-12-27
CUST-00577,ACCT-05555,APAC,marketplace,active,2024-08-19,2025-12-03
CUST-00578,ACCT-03143,Latin America,sales_led,active,2024-12-01,2025-12-08
CUST-00579,ACCT-05362,Europe,partner,trial,2023-01-30,2025-12-18
CUST-00580,ACCT-00611,Europe,partner,trial,2023-08-31,2025-12-19
CUST-00581,ACCT-00560,APAC,partner,active,2023-08-07,2025-12-03
CUST-00582,ACCT-05001,Latin America,sales_led,active,2024-08-11,2025-12-10
CUST-00583,ACCT-00641,APAC,partner,active,2024-11-09,2025-12-04
CUST-00584,ACCT-00312,North America,sales_led,active,2023-05-14,2025-12-29
CUST-00585,ACCT-02425,Europe,partner,active,2023-06-23,2025-12-16
CUST-00586,ACCT-05550,APAC,marketplace,inactive,2024-03-21,2025-12-10
CUST-00587,ACCT-04137,North America,sales_led,trial,2025-05-21,2025-12-30
CUST-00588,ACCT-00595,Latin America,partner,active,2023-01-03,2025-12-16
CUST-00589,ACCT-05023,Latin America,marketplace,active,2025-03-02,2025-12-30
CUST-00590,ACCT-05062,Latin America,marketplace,active,2023-06-24,2025-12-04
CUST-00591,ACCT-04805,North America,marketplace,active,2023-08-30,2025-12-11
CUST-00592,ACCT-05416,APAC,partner,active,2024-07-22,2025-12-26
CUST-00593,ACCT-01440,APAC,sales_led,active,2024-10-17,2025-12-16
CUST-00594,ACCT-05878,APAC,marketplace,trial,2025-02-25,2025-12-28
CUST-00595,ACCT-01925,Latin America,partner,active,2023-01-05,2025-12-07
CUST-00596,ACCT-04813,Europe,self_serve,inactive,2023-02-14,2025-12-26
CUST-00597,ACCT-03477,APAC,sales_led,active,2024-03-06,2025-12-13
CUST-00598,ACCT-04677,APAC,sales_led,active,2024-05-17,2025-12-29
CUST-00599,ACCT-03767,Latin America,marketplace,active,2023-08-23,2025-12-27
CUST-00600,ACCT-03855,Latin America,self_serve,trial,2024-07-27,2025-12-02
CUST-00601,ACCT-03698,Europe,partner,active,2023-08-27,2025-12-20
CUST-00602,ACCT-04674,Latin America,partner,active,2025-04-19,2025-12-28
CUST-00603,ACCT-04435,North America,self_serve,inactive,2023-06-09,2025-12-11
CUST-00604,ACCT-00808,Europe,partner,active,2024-08-12,2025-12-25
CUST-00605,ACCT-04957,APAC,marketplace,active,2024-04-22,2025-12-14
CUST-00606,ACCT-03217,North America,partner,active,2023-04-03,2025-12-07
CUST-00607,ACCT-01939,Europe,partner,active,2024-06-28,2025-12-11
CUST-00608,ACCT-03086,APAC,sales_led,inactive,2023-05-13,2025-12-24
CUST-00609,ACCT-05802,APAC,self_serve,active,2024-04-30,2025-12-24
CUST-00610,ACCT-05146,North America,self_serve,active,2024-07-26,2025-12-25
CUST-00611,ACCT-05003,Europe,sales_led,active,2023-03-06,2025-12-13
CUST-00612,ACCT-02777,North America,partner,active,2023-07-14,2025-12-11
CUST-00613,ACCT-04705,APAC,self_serve,trial,2023-09-24,2025-12-16
CUST-00614,ACCT-02311,Europe,marketplace,active,2025-04-15,2025-12-20
CUST-00615,ACCT-04117,APAC,partner,active,2023-07-19,2025-12-30
CUST-00616,ACCT-03838,APAC,sales_led,trial,2025-04-08,2025-12-06
CUST-00617,ACCT-01499,Latin America,marketplace,active,2024-04-25,2025-12-12
CUST-00618,ACCT-01599,North America,self_serve,active,2025-05-03,2025-12-12
CUST-00619,ACCT-00367,Latin America,marketplace,active,2025-01-18,2025-12-28
CUST-00620,ACCT-00839,North America,sales_led,active,2023-09-21,2025-12-23
CUST-00621,ACCT-02602,North America,sales_led,active,2024-05-18,2025-12-22
CUST-00622,ACCT-02868,North America,sales_led,active,2024-10-07,2025-12-14
CUST-00623,ACCT-00991,North America,marketplace,active,2023-03-12,2025-12-08
CUST-00624,ACCT-02502,Latin America,sales_led,active,2024-08-19,2025-12-06
CUST-00625,ACCT-03626,North America,marketplace,trial,2024-02-18,2025-12-16
CUST-00626,ACCT-01396,APAC,sales_led,active,2023-02-02,2025-12-21
CUST-00627,ACCT-02030,Europe,sales_led,active,2025-02-19,2025-12-19
CUST-00628,ACCT-02206,North America,partner,active,2023-08-28,2025-12-09
CUST-00629,ACCT-03031,Europe,partner,active,2025-02-25,2025-12-22
CUST-00630,ACCT-02199,North America,sales_led,active,2023-07-06,2025-12-19
