invoice_id,account_id,customer_id,invoice_date,invoice_amount,status,currency
INV-0000355,ACCT-03293,CUST-02397,2025-04-17,495.68,issued,USD
INV-0000356,ACCT-00179,CUST-03520,2025-11-16,280.05,issued,USD
INV-0000357,ACCT-02719,CUST-04593,2025-10-29,38.4,paid,USD
INV-0000358,ACCT-00475,CUST-00186,2025-09-23,285.48,issued,USD
INV-0000359,ACCT-02496,CUST-01373,2025-09-13,236.79,paid,EUR
INV-0000360,ACCT-03076,CUST-00918,2025-12-24,706.38,paid,USD
INV-0000361,ACCT-01692,CUST-03241,2025-04-06,591.63,paid,USD
INV-0000362,ACCT-01462,CUST-00120,2025-07-09,346.48,paid,EUR
INV-0000363,ACCT-01295,CUST-04281,2025-04-02,406.92,paid,USD
INV-0000364,ACCT-02944,CUST-04542,2025-02-03,82.16,issued,USD
INV-0000365,ACCT-05746,CUST-01625,2025-07-14,1219.9,paid,USD
INV-0000366,ACCT-04251,CUST-00503,2025-09-06,280.67,paid,USD
INV-0000367,ACCT-02038,CUST-00621,2025-10-29,1048.01,paid,USD
INV-0000368,ACCT-03136,CUST-01882,2025-11-19,234.55,paid,USD
INV-0000369,ACCT-05564,CUST-02148,2025-07-26,457.1,paid,USD
INV-0000370,ACCT-03859,CUST-03847,2025-07-27,297.08,paid,GBP
INV-0000371,ACCT-00237,CUST-01607,2025-12-08,279.26,overdue,EUR
INV-0000372,ACCT-04903,CUST-00248,2025-04-18,234.31,paid,USD
INV-0000373,ACCT-03057,CUST-02995,2025-08-29,785.7,issued,USD
INV-0000374,ACCT-01260,CUST-00112,2025-10-03,224.55,paid,USD
INV-0000375,ACCT-05935,CUST-04363,2025-07-04,165.69,paid,USD
INV-0000376,ACCT-05158,CUST-03153,2025-11-04,346.76,overdue,EUR
INV-0000377,ACCT-04647,CUST-04782,2025-08-01,267.1,paid,USD
INV-0000378,ACCT-04551,CUST-01013,2025-06-27,385.26,paid,USD
INV-0000379,ACCT-02627,CUST-03162,2025-03-16,994.35,issued,EUR
INV-0000380,ACCT-05687,CUST-04213,2025-09-10,227.3,issued,USD
INV-0000381,ACCT-00385,CUST-01076,2025-04-03,92.2,paid,USD
INV-0000382,ACCT-05932,CUST-03206,2025-10-03,990.49,issued,USD
INV-0000383,ACCT-03551,CUST-02528,2025-01-10,349.79,paid,GBP
INV-0000384,ACCT-03505,CUST-00486,2025-04-26,176.93,paid,USD
INV-0000385,ACCT-04139,CUST-02743,2025-07-14,996.22,paid,USD
INV-0000386,ACCT-05085,CUST-00489,2025-01-15,491.27,paid,USD
INV-0000387,ACCT-02027,CUST-00626,2025-03-04,161.1,paid,USD
INV-0000388,ACCT-04806,CUST-01549,2025-12-14,328.25,paid,USD
INV-0000389,ACCT-05661,CUST-01805,2025-04-08,490.87,paid,USD
INV-0000390,ACCT-05589,CUST-01995,2025-07-11,491.17,paid,USD
INV-0000391,ACCT-01078,CUST-00155,2025-05-01,845.7,paid,EUR
INV-0000392,ACCT-03539,CUST-02320,2025-06-06,291.82,issued,USD
INV-0000393,ACCT-03494,CUST-02633,2025-08-17,353.68,overdue,USD
INV-0000394,ACCT-01851,CUST-00064,2025-04-23,246.2,issued,USD
INV-0000395,ACCT-05587,CUST-01169,2025-04-04,159.73,overdue,USD
INV-0000396,ACCT-05508,CUST-04310,2025-05-14,391.61,paid,USD
INV-0000397,ACCT-01938,CUST-02853,2025-05-11,637.44,paid,USD
INV-0000398,ACCT-01498,CUST-01783,2025-05-24,414.1,paid,USD
INV-0000399,ACCT-05674,CUST-04412,2025-09-29,638.14,paid,USD
INV-0000400,ACCT-01541,CUST-04258,2025-08-10,191.61,paid,USD
INV-0000401,ACCT-00435,CUST-03570,2025-07-25,59.78,paid,USD
INV-0000402,ACCT-01370,CUST-03793,2025-05-21,1103.13,issued,EUR
INV-0000403,ACCT-04582,CUST-02495,2025-02-05,570.12,paid,USD
INV-0000404,ACCT-01308,CUST-04777,2025-07-28,210.89,overdue,USD
INV-0000405,ACCT-02590,CUST-04459,2025-07-10,595.78,issued,USD
INV-0000406,ACCT-02707,CUST-01690,2025-03-01,459.25,issued,USD
INV-0000407,ACCT-04343,CUST-03077,2025-07-25,416.64,overdue,USD
INV-0000408,ACCT-05200,CUST-04881,2025-07-01,318.69,paid,USD
INV-0000409,ACCT-00615,CUST-02629,2025-03-15,368.41,paid,USD
INV-0000410,ACCT-00354,CUST-00384,2025-06-14,131.84,paid,USD
INV-0000411,ACCT-03709,CUST-04865,2025-07-27,491.46,paid,EUR
INV-0000412,ACCT-04706,CUST-02300,2025-02-06,355.13,overdue,USD
INV-0000413,ACCT-00522,CUST-01191,2025-03-29,347.91,paid,USD
INV-0000414,ACCT-05353,CUST-00493,2025-10-05,662.86,paid,USD
INV-0000415,ACCT-02857,CUST-01373,2025-08-16,1179.67,paid,USD
INV-0000416,ACCT-03612,CUST-03142,2025-07-15,299.19,paid,EUR
INV-0000417,ACCT-00216,CUST-02528,2025-06-15,239.7,overdue,USD
INV-0000418,ACCT-05270,CUST-04842,2025-11-02,673.44,issued,USD
INV-0000419,ACCT-00306,CUST-04714,2025-02-06,456.61,paid,USD
INV-0000420,ACCT-04484,CUST-00068,2025-10-03,491.86,issued,USD
INV-0000421,ACCT-03344,CUST-01872,2025-12-26,914.58,paid,USD
INV-0000422,ACCT-03271,CUST-02302,2025-09-02,373.71,paid,USD
INV-0000423,ACCT-02887,CUST-02365,2025-07-01,280.0,paid,USD
INV-0000424,ACCT-03431,CUST-01818,2025-01-28,370.86,paid,EUR
INV-0000425,ACCT-04231,CUST-00261,2025-01-06,192.6,paid,USD
INV-0000426,ACCT-00299,CUST-00121,2025-07-04,371.38,paid,USD
INV-0000427,ACCT-01066,CUST-03352,2025-08-07,335.15,overdue,USD
INV-0000428,ACCT-00556,CUST-03305,2025-05-13,355.89,paid,USD
INV-0000429,ACCT-01198,CUST-00364,2025-02-09,235.16,paid,EUR
INV-0000430,ACCT-01557,CUST-02876,2025-09-16,328.39,issued,USD
INV-0000431,ACCT-02349,CUST-02047,2025-11-15,297.69,paid,USD
INV-0000432,ACCT-01049,CUST-01680,2025-10-19,9.36,overdue,USD
INV-0000433,ACCT-05537,CUST-00628,2025-12-31,77.2,overdue,EUR
INV-0000434,ACCT-00910,CUST-04854,2025-09-12,601.58,paid,USD
INV-0000435,ACCT-01922,CUST-03657,2025-01-01,622.53,issued,USD
INV-0000436,ACCT-01768,CUST-00084,2025-08-09,360.0,issued,GBP
INV-0000437,ACCT-04210,CUST-00087,2025-02-16,26.51,paid,USD
INV-0000438,ACCT-02480,CUST-02728,2025-01-15,287.06,paid,EUR
INV-0000439,ACCT-00526,CUST-01571,2025-05-02,582.48,paid,USD
INV-0000440,ACCT-00524,CUST-03465,2025-02-21,268.05,paid,USD
INV-0000441,ACCT-05784,CUST-01812,2025-10-16,149.47,overdue,USD
INV-0000442,ACCT-01245,CUST-03081,2025-11-20,203.62,paid,USD
INV-0000443,ACCT-04977,CUST-04088,2025-12-17,778.92,paid,EUR
INV-0000444,ACCT-02574,CUST-02170,2025-07-30,202.23,paid,EUR
INV-0000445,ACCT-04054,CUST-00949,2025-09-09,1163.42,issued,USD
INV-0000446,ACCT-00568,CUST-03630,2025-09-09,173.16,overdue,USD
INV-0000447,ACCT-05336,CUST-03561,2025-01-05,543.16,paid,USD
INV-0000448,ACCT-02119,CUST-02321,2025-11-11,262.63,paid,USD
INV-0000449,ACCT-02393,CUST-02687,2025-07-01,1433.51,paid,USD
INV-0000450,ACCT-00341,CUST-01838,2025-07-26,631.75,paid,EUR
INV-0000451,ACCT-05686,CUST-04220,2025-05-20,272.79,paid,USD
INV-0000452,ACCT-00260,CUST-03298,2025-04-10,254.38,paid,USD
INV-0000453,ACCT-00819,CUST-01911,2025-10-09,46.31,paid,USD
INV-0000454,ACCT-02033,CUST-01294,2025-08-31,190.64,paid,USD
INV-0000455,ACCT-03251,CUST-02673,2025-04-20,109.24,paid,USD
INV-0000456,ACCT-02116,CUST-01925,2025-10-06,900.18,paid,USD
INV-0000457,ACCT-05204,CUST-02633,2025-12-06,777.5,paid,USD
INV-0000458,ACCT-00642,CUST-04405,2025-04-12,636.5,overdue,GBP
INV-0000459,ACCT-00396,CUST-02682,2025-08-25,734.3,paid,GBP
INV-0000460,ACCT-05453,CUST-01680,2025-09-11,1367.4,paid,USD
INV-0000461,ACCT-05321,CUST-01839,2025-08-06,352.67,void,USD
INV-0000462,ACCT-05076,CUST-02130,2025-10-22,348.62,paid,USD
INV-0000463,ACCT-03153,CUST-04119,2025-09-23,522.61,paid,USD
INV-0000464,ACCT-00554,CUST-03941,2025-07-22,139.73,void,USD
INV-0000465,ACCT-04378,CUST-02447,2025-10-15,315.8,issued,USD
INV-0000466,ACCT-03970,CUST-00389,2025-04-04,184.91,paid,USD
INV-0000467,ACCT-03950,CUST-00223,2025-07-28,812.51,paid,USD
INV-0000468,ACCT-00179,CUST-00310,2025-12-10,686.88,paid,USD
INV-0000469,ACCT-05804,CUST-04046,2025-08-31,600.88,paid,USD
INV-0000470,ACCT-01359,CUST-01239,2025-04-18,498.47,paid,USD
INV-0000471,ACCT-02375,CUST-03083,2025-01-09,132.6,paid,EUR
INV-0000472,ACCT-05185,CUST-01738,2025-04-24,660.69,paid,USD
INV-0000473,ACCT-02500,CUST-01315,2025-02-20,66.16,paid,USD
INV-0000474,ACCT-05520,CUST-00179,2025-02-12,686.93,paid,USD
INV-0000475,ACCT-03565,CUST-00287,2025-06-03,811.05,paid,USD
INV-0000476,ACCT-02443,CUST-01446,2025-03-06,166.37,overdue,USD
INV-0000477,ACCT-01270,CUST-03793,2025-11-10,562.2,paid,EUR
INV-0000478,ACCT-01453,CUST-00625,2025-08-30,694.0,overdue,EUR
INV-0000479,ACCT-01223,CUST-04288,2025-04-07,1316.63,issued,USD
INV-0000480,ACCT-02297,CUST-02887,2025-01-18,189.84,paid,EUR
INV-0000481,ACCT-01460,CUST-03788,2025-12-14,767.83,paid,USD
INV-0000482,ACCT-04087,CUST-04501,2025-03-08,487.89,paid,USD
INV-0000483,ACCT-04495,CUST-01898,2025-03-01,267.14,paid,GBP
INV-0000484,ACCT-01268,CUST-04949,2025-01-13,156.86,paid,USD
INV-0000485,ACCT-03123,CUST-02335,2025-01-13,423.21,issued,USD
INV-0000486,ACCT-00669,CUST-00925,2025-11-18,103.2,overdue,USD
INV-0000487,ACCT-04483,CUST-03029,2025-03-24,151.39,paid,USD
INV-0000488,ACCT-00167,CUST-01189,2025-05-26,695.67,issued,USD
INV-0000489,ACCT-02417,CUST-04341,2025-09-24,393.13,paid,USD
INV-0000490,ACCT-00643,CUST-02002,2025-04-27,190.67,paid,EUR
INV-0000491,ACCT-04799,CUST-01999,2025-07-19,427.19,paid,USD
INV-0000492,ACCT-01272,CUST-01643,2025-07-22,218.26,paid,USD
INV-0000493,ACCT-03200,CUST-01467,2025-01-09,59.62,issued,USD
INV-0000494,ACCT-05016,CUST-04978,2025-07-18,469.05,paid,USD
INV-0000495,ACCT-00109,CUST-01244,2025-06-28,375.31,paid,USD
INV-0000496,ACCT-02739,CUST-02698,2025-06-24,917.56,issued,USD
INV-0000497,ACCT-03657,CUST-00279,2025-11-14,567.07,paid,USD
INV-0000498,ACCT-01555,CUST-00291,2025-12-23,111.61,paid,USD
INV-0000499,ACCT-00580,CUST-04238,2025-12-07,698.95,issued,USD
INV-0000500,ACCT-04940,CUST-01166,2025-11-02,275.77,issued,USD
INV-0000501,ACCT-02940,CUST-00576,2025-10-19,628.89,paid,USD
INV-0000502,ACCT-01307,CUST-03578,2025-04-07,438.07,paid,USD
INV-0000503,ACCT-04230,CUST-02758,2025-11-19,285.06,paid,USD
INV-0000504,ACCT-00688,CUST-03512,2025-12-08,217.4,paid,USD
INV-0000505,ACCT-01826,CUST-04736,2025-02-04,668.82,issued,EUR
INV-0000506,ACCT-04515,CUST-04853,2025-01-19,541.3,paid,GBP
INV-0000507,ACCT-02281,CUST-00681,2025-10-29,173.81,overdue,USD
INV-0000508,ACCT-04006,CUST-02655,2025-11-17,155.89,issued,USD
INV-0000509,ACCT-01465,CUST-00856,2025-03-17,339.28,paid,USD
INV-0000510,ACCT-01455,CUST-03360,2025-04-21,192.71,overdue,USD
INV-0000511,ACCT-04665,CUST-01353,2025-10-27,516.36,paid,USD
INV-0000512,ACCT-05892,CUST-03560,2025-06-30,414.76,paid,EUR
INV-0000513,ACCT-05435,CUST-02217,2025-11-07,592.43,paid,USD
INV-0000514,ACCT-03997,CUST-01990,2025-10-15,590.57,issued,USD
INV-0000515,ACCT-04264,CUST-00526,2025-06-24,163.87,paid,USD
INV-0000516,ACCT-04709,CUST-00550,2025-11-04,258.35,paid,USD
INV-0000517,ACCT-00088,CUST-00489,2025-12-13,462.62,paid,USD
INV-0000518,ACCT-05471,CUST-01103,2025-08-02,507.81,paid,GBP
INV-0000519,ACCT-03595,CUST-03879,2025-10-17,165.87,paid,USD
INV-0000520,ACCT-05291,CUST-02233,2025-10-11,397.17,paid,USD
INV-0000521,ACCT-04341,CUST-01754,2025-01-25,241.5,paid,USD
INV-0000522,ACCT-00798,CUST-04596,2025-08-09,85.66,issued,USD
INV-0000523,ACCT-04222,CUST-00183,2025-07-14,202.68,paid,USD
INV-0000524,ACCT-03588,CUST-03919,2025-06-24,238.77,paid,USD
INV-0000525,ACCT-03416,CUST-01229,2025-08-18,124.56,paid,USD
INV-0000526,ACCT-02117,CUST-03157,2025-08-23,457.51,paid,EUR
INV-0000527,ACCT-01339,CUST-03633,2025-04-20,81.79,issued,USD
INV-0000528,ACCT-04973,CUST-03251,2025-12-20,152.56,paid,USD
INV-0000529,ACCT-03530,CUST-01235,2025-05-08,1118.81,paid,USD
INV-0000530,ACCT-00232,CUST-04887,2025-06-11,127.88,paid,EUR
INV-0000531,ACCT-05563,CUST-02189,2025-02-06,666.99,paid,USD
INV-0000532,ACCT-00078,CUST-03790,2025-08-09,894.21,issued,USD
INV-0000533,ACCT-01973,CUST-03328,2025-03-13,193.27,paid,EUR
INV-0000534,ACCT-05663,CUST-04509,2025-06-10,444.98,issued,USD
INV-0000535,ACCT-05188,CUST-03711,2025-07-10,568.58,paid,USD
INV-0000536,ACCT-01235,CUST-02548,2025-06-19,222.87,paid,USD
INV-0000537,ACCT-05952,CUST-00648,2025-08-04,256.55,paid,USD
INV-0000538,ACCT-02949,CUST-02375,2025-11-05,587.79,paid,GBP
INV-0000539,ACCT-01303,CUST-02131,2025-05-24,188.17,paid,USD
INV-0000540,ACCT-03885,CUST-00784,2025-05-23,475.46,paid,USD
INV-0000541,ACCT-05701,CUST-02027,2025-08-28,281.69,void,USD
INV-0000542,ACCT-02400,CUST-03494,2025-09-27,162.02,overdue,USD
INV-0000543,ACCT-01492,CUST-01388,2025-06-28,641.04,paid,USD
INV-0000544,ACCT-03413,CUST-01092,2025-11-07,195.72,paid,USD
INV-0000545,ACCT-05939,CUST-00315,2025-05-12,930.48,issued,USD
INV-0000546,ACCT-05884,CUST-02028,2025-09-30,62.34,paid,USD
INV-0000547,ACCT-04175,CUST-02696,2025-07-20,147.78,issued,USD
INV-0000548,ACCT-01453,CUST-04303,2025-01-31,59.7,issued,EUR
INV-0000549,ACCT-01788,CUST-04721,2025-12-14,396.17,paid,USD
INV-0000550,ACCT-03055,CUST-01986,2025-11-19,1008.3,paid,USD
INV-0000551,ACCT-03287,CUST-03910,2025-08-18,301.06,paid,USD
INV-0000552,ACCT-01621,CUST-01696,2025-07-14,807.64,paid,USD
INV-0000553,ACCT-00321,CUST-02954,2025-02-12,1345.85,paid,EUR
INV-0000554,ACCT-02683,CUST-03357,2025-04-10,330.92,issued,USD
INV-0000555,ACCT-00969,CUST-04319,2025-09-08,955.82,void,USD
INV-0000556,ACCT-04580,CUST-02591,2025-11-15,145.55,paid,EUR
INV-0000557,ACCT-03058,CUST-03793,2025-08-23,200.93,paid,USD
INV-0000558,ACCT-02468,CUST-04216,2025-02-13,64.63,paid,EUR
INV-0000559,ACCT-01460,CUST-00519,2025-06-23,1078.12,overdue,GBP
INV-0000560,ACCT-02599,CUST-01311,2025-07-04,808.46,paid,GBP
INV-0000561,ACCT-04149,CUST-04532,2025-02-05,262.01,issued,USD
INV-0000562,ACCT-04578,CUST-01447,2025-01-25,268.87,paid,USD
INV-0000563,ACCT-05958,CUST-01141,2025-01-10,511.8,paid,USD
INV-0000564,ACCT-05385,CUST-04193,2025-06-21,230.14,paid,USD
INV-0000565,ACCT-03060,CUST-01076,2025-11-25,450.9,paid,USD
INV-0000566,ACCT-03105,CUST-01235,2025-10-23,318.41,issued,USD
INV-0000567,ACCT-03564,CUST-00465,2025-09-28,24.48,overdue,USD
INV-0000568,ACCT-05656,CUST-03895,2025-06-20,250.11,paid,USD
INV-0000569,ACCT-01499,CUST-00307,2025-01-04,165.92,paid,USD
INV-0000570,ACCT-05738,CUST-01630,2025-04-13,499.85,issued,USD
INV-0000571,ACCT-05348,CUST-04730,2025-06-13,157.18,issued,USD
INV-0000572,ACCT-01302,CUST-01096,2025-07-16,327.87,paid,USD
INV-0000573,ACCT-04008,CUST-03501,2025-10-14,404.7,paid,USD
INV-0000574,ACCT-02392,CUST-03077,2025-08-01,518.11,paid,USD
INV-0000575,ACCT-04824,CUST-04740,2025-12-06,894.84,overdue,USD
INV-0000576,ACCT-03876,CUST-00544,2025-09-24,422.15,issued,USD
INV-0000577,ACCT-02169,CUST-03617,2025-09-11,351.32,paid,EUR
INV-0000578,ACCT-03380,CUST-01618,2025-05-11,194.45,paid,USD
INV-0000579,ACCT-00633,CUST-01723,2025-04-02,212.66,paid,USD
INV-0000580,ACCT-01505,CUST-01032,2025-03-27,157.18,issued,USD
INV-0000581,ACCT-00958,CUST-02204,2025-01-28,589.3,paid,USD
INV-0000582,ACCT-03334,CUST-03725,2025-04-29,440.48,paid,USD
INV-0000583,ACCT-03915,CUST-04527,2025-12-21,567.14,paid,EUR
INV-0000584,ACCT-02509,CUST-01896,2025-02-19,215.98,issued,USD
INV-0000585,ACCT-04007,CUST-03715,2025-10-21,126.55,paid,USD
INV-0000586,ACCT-00375,CUST-04391,2025-01-25,1423.0,paid,USD
INV-0000587,ACCT-01516,CUST-01204,2025-04-07,485.2,paid,USD
INV-0000588,ACCT-01619,CUST-00381,2025-08-25,575.42,overdue,USD
INV-0000589,ACCT-04007,CUST-04333,2025-01-06,988.93,overdue,USD
INV-0000590,ACCT-05622,CUST-02772,2025-12-18,223.1,paid,GBP
INV-0000591,ACCT-00434,CUST-02039,2025-12-22,225.74,paid,USD
INV-0000592,ACCT-02994,CUST-02133,2025-12-21,460.42,paid,USD
INV-0000593,ACCT-02127,CUST-03523,2025-01-27,312.61,paid,USD
INV-0000594,ACCT-00872,CUST-02030,2025-05-02,794.61,paid,EUR
INV-0000595,ACCT-02255,CUST-00726,2025-05-12,323.54,paid,EUR
INV-0000596,ACCT-02493,CUST-02004,2025-06-25,90.84,issued,USD
INV-0000597,ACCT-02985,CUST-04835,2025-12-20,623.66,paid,USD
INV-0000598,ACCT-04316,CUST-00579,2025-08-25,681.33,paid,USD
INV-0000599,ACCT-02389,CUST-00511,2025-09-01,759.7,issued,USD
INV-0000600,ACCT-04563,CUST-04586,2025-08-15,326.39,paid,USD
INV-0000601,ACCT-04659,CUST-04082,2025-04-26,192.33,paid,USD
INV-0000602,ACCT-00265,CUST-03804,2025-01-24,332.2,paid,USD
INV-0000603,ACCT-00523,CUST-04680,2025-03-20,181.73,paid,USD
INV-0000604,ACCT-05908,CUST-02727,2025-09-20,188.78,paid,USD
INV-0000605,ACCT-05470,CUST-02383,2025-10-20,310.95,paid,USD
INV-0000606,ACCT-05169,CUST-04534,2025-01-27,428.49,issued,USD
INV-0000607,ACCT-01640,CUST-00894,2025-04-28,379.77,paid,USD
INV-0000608,ACCT-03426,CUST-01368,2025-03-06,286.97,paid,USD
INV-0000609,ACCT-03562,CUST-04039,2025-05-11,535.28,paid,USD
INV-0000610,ACCT-03560,CUST-03346,2025-09-16,270.73,issued,USD
INV-0000611,ACCT-04692,CUST-00944,2025-11-04,496.53,paid,GBP
INV-0000612,ACCT-05597,CUST-04809,2025-08-28,60.66,paid,USD
INV-0000613,ACCT-01224,CUST-02047,2025-10-09,107.37,paid,USD
INV-0000614,ACCT-03262,CUST-00983,2025-08-26,369.85,paid,USD
INV-0000615,ACCT-04972,CUST-04846,2025-04-02,1293.21,issued,USD
INV-0000616,ACCT-03847,CUST-04807,2025-11-11,959.89,issued,USD
INV-0000617,ACCT-01138,CUST-01370,2025-04-22,504.51,paid,USD
INV-0000618,ACCT-03057,CUST-02047,2025-09-23,402.69,paid,USD
INV-0000619,ACCT-04971,CUST-02077,2025-11-05,219.26,void,USD
INV-0000620,ACCT-01009,CUST-04731,2025-07-03,372.59,paid,USD
INV-0000621,ACCT-05754,CUST-04719,2025-09-22,170.79,paid,USD
INV-0000622,ACCT-05510,CUST-03092,2025-11-14,314.07,paid,EUR
INV-0000623,ACCT-04209,CUST-01931,2025-04-20,500.47,paid,USD
INV-0000624,ACCT-00663,CUST-01867,2025-12-28,123.48,paid,USD
INV-0000625,ACCT-01846,CUST-04838,2025-09-22,849.23,paid,EUR
INV-0000626,ACCT-05300,CUST-01488,2025-07-18,248.85,paid,USD
INV-0000627,ACCT-00614,CUST-00843,2025-04-23,131.2,paid,USD
INV-0000628,ACCT-00032,CUST-03038,2025-10-08,926.82,void,USD
INV-0000629,ACCT-05584,CUST-01050,2025-01-25,74.7,overdue,USD
INV-0000630,ACCT-03625,CUST-04697,2025-05-10,343.12,paid,USD
INV-0000631,ACCT-01175,CUST-03785,2025-07-06,269.24,paid,USD
INV-0000632,ACCT-02813,CUST-02072,2025-10-10,181.75,paid,USD
INV-0000633,ACCT-00562,CUST-02402,2025-02-16,112.59,overdue,USD
INV-0000634,ACCT-02859,CUST-03901,2025-06-22,363.96,paid,USD
INV-0000635,ACCT-05848,CUST-01089,2025-08-19,802.23,paid,EUR
INV-0000636,ACCT-04456,CUST-04697,2025-12-14,148.75,paid,GBP
INV-0000637,ACCT-02044,CUST-04680,2025-02-12,583.0,paid,EUR
INV-0000638,ACCT-02320,CUST-03552,2025-01-10,545.85,issued,USD
INV-0000639,ACCT-03111,CUST-00889,2025-06-17,96.75,paid,USD
INV-0000640,ACCT-02968,CUST-00479,2025-01-21,590.0,paid,USD
INV-0000641,ACCT-05164,CUST-03023,2025-02-02,96.0,overdue,USD
INV-0000642,ACCT-02621,CUST-00433,2025-05-31,421.13,paid,EUR
INV-0000643,ACCT-04823,CUST-04901,2025-05-06,585.11,paid,USD
INV-0000644,ACCT-03629,CUST-01303,2025-08-28,333.08,paid,USD
INV-0000645,ACCT-03725,CUST-00517,2025-08-11,766.65,issued,USD
INV-0000646,ACCT-04359,CUST-01595,2025-05-05,181.61,issued,USD
INV-0000647,ACCT-01629,CUST-04326,2025-09-26,236.2,paid,USD
INV-0000648,ACCT-03682,CUST-01412,2025-10-10,1909.9,paid,USD
INV-0000649,ACCT-01438,CUST-01007,2025-02-09,630.5,paid,USD
INV-0000650,ACCT-00080,CUST-02951,2025-06-18,253.63,paid,EUR
INV-0000651,ACCT-00495,CUST-04375,2025-06-15,59.67,issued,USD
INV-0000652,ACCT-01830,CUST-01070,2025-08-29,32.88,paid,USD
INV-0000653,ACCT-03040,CUST-02861,2025-12-18,495.68,paid,USD
INV-0000654,ACCT-02441,CUST-00728,2025-09-15,394.38,paid,USD
INV-0000655,ACCT-02448,CUST-04984,2025-04-04,433.63,paid,USD
INV-0000656,ACCT-02175,CUST-03277,2025-11-09,373.36,void,USD
INV-0000657,ACCT-00583,CUST-04435,2025-09-09,605.19,void,USD
INV-0000658,ACCT-00653,CUST-00357,2025-08-16,417.52,paid,EUR
INV-0000659,ACCT-03305,CUST-04252,2025-01-31,407.52,paid,USD
INV-0000660,ACCT-00367,CUST-00374,2025-02-08,562.13,issued,USD
INV-0000661,ACCT-02108,CUST-00241,2025-11-13,486.23,paid,USD
INV-0000662,ACCT-01449,CUST-03014,2025-09-24,365.33,paid,USD
INV-0000663,ACCT-05046,CUST-02831,2025-02-28,288.47,paid,USD
INV-0000664,ACCT-03488,CUST-00918,2025-05-16,131.3,overdue,USD
INV-0000665,ACCT-00629,CUST-02906,2025-07-21,350.14,paid,USD
INV-0000666,ACCT-00918,CUST-00524,2025-05-29,538.65,overdue,EUR
INV-0000667,ACCT-02736,CUST-03946,2025-02-03,74.68,paid,USD
INV-0000668,ACCT-01584,CUST-04965,2025-02-10,195.53,paid,USD
INV-0000669,ACCT-04319,CUST-01012,2025-03-07,1293.65,void,GBP
INV-0000670,ACCT-05485,CUST-03742,2025-11-16,537.68,issued,USD
INV-0000671,ACCT-03951,CUST-02350,2025-03-09,261.07,paid,USD
INV-0000672,ACCT-04283,CUST-04791,2025-02-03,480.69,paid,EUR
INV-0000673,ACCT-01520,CUST-02066,2025-08-03,75.8,paid,EUR
INV-0000674,ACCT-00601,CUST-00175,2025-11-24,592.6,issued,USD
INV-0000675,ACCT-01417,CUST-04004,2025-09-25,839.36,paid,USD
INV-0000676,ACCT-01898,CUST-01664,2025-02-27,1058.44,overdue,USD
INV-0000677,ACCT-01631,CUST-04799,2025-10-16,382.68,paid,GBP
INV-0000678,ACCT-05794,CUST-03130,2025-03-31,245.44,overdue,USD
INV-0000679,ACCT-05588,CUST-01039,2025-09-26,306.49,issued,USD
INV-0000680,ACCT-01645,CUST-04067,2025-09-21,149.91,overdue,USD
INV-0000681,ACCT-00820,CUST-04551,2025-08-08,828.63,issued,USD
INV-0000682,ACCT-00825,CUST-04933,2025-01-06,890.08,issued,EUR
INV-0000683,ACCT-02953,CUST-02545,2025-11-20,122.11,paid,USD
INV-0000684,ACCT-02269,CUST-01008,2025-11-22,283.9,paid,USD
INV-0000685,ACCT-03714,CUST-04496,2025-12-24,359.69,paid,USD
INV-0000686,ACCT-00958,CUST-00700,2025-01-05,399.69,paid,USD
INV-0000687,ACCT-00058,CUST-00730,2025-10-27,1058.92,paid,USD
INV-0000688,ACCT-03855,CUST-03817,2025-06-18,929.99,issued,USD
INV-0000689,ACCT-04933,CUST-01832,2025-05-23,149.07,paid,USD
INV-0000690,ACCT-01766,CUST-02049,2025-08-19,45.34,issued,USD
INV-0000691,ACCT-04434,CUST-01925,2025-03-30,356.19,overdue,USD
INV-0000692,ACCT-00437,CUST-03282,2025-06-26,612.28,paid,USD
INV-0000693,ACCT-04415,CUST-03857,2025-10-16,595.23,paid,USD
INV-0000694,ACCT-05934,CUST-03769,2025-07-23,210.82,paid,USD
INV-0000695,ACCT-05003,CUST-01278,2025-10-14,200.88,issued,USD
INV-0000696,ACCT-00232,CUST-02151,2025-04-28,316.15,paid,USD
INV-0000697,ACCT-03196,CUST-02175,2025-02-23,26.98,paid,USD
INV-0000698,ACCT-00846,CUST-03300,2025-03-24,1954.38,overdue,USD
INV-0000699,ACCT-01777,CUST-03309,2025-10-09,104.03,paid,USD
INV-0000700,ACCT-00176,CUST-01311,2025-03-25,183.52,paid,USD
INV-0000701,ACCT-01010,CUST-03563,2025-01-02,375.59,issued,EUR
INV-0000702,ACCT-00202,CUST-01878,2025-10-03,225.47,paid,USD
INV-0000703,ACCT-03744,CUST-03174,2025-07-07,155.52,paid,GBP
INV-0000704,ACCT-03692,CUST-01081,2025-10-06,568.73,paid,USD
INV-0000705,ACCT-03392,CUST-01898,2025-08-19,416.21,paid,USD
INV-0000706,ACCT-02074,CUST-02120,2025-07-08,1032.48,paid,USD
INV-0000707,ACCT-05092,CUST-00101,2025-02-16,681.83,paid,USD
INV-0000708,ACCT-02849,CUST-01734,2025-08-31,152.84,paid,USD
INV-0000709,ACCT-02795,CUST-02268,2025-07-11,396.69,issued,USD
