payment_id,invoice_id,customer_id,payment_date,payment_amount,status,currency
PAY-0000341,INV-0003709,CUST-04047,2025-05-27,78.93,succeeded,USD
PAY-0000342,INV-0041124,CUST-03124,2025-12-12,214.12,succeeded,USD
PAY-0000343,INV-0035520,CUST-01562,2025-10-10,184.25,succeeded,USD
PAY-0000344,INV-0031727,CUST-02023,2025-12-25,629.08,succeeded,USD
PAY-0000345,INV-0012094,CUST-03735,2025-11-28,266.09,succeeded,USD
PAY-0000346,INV-0019808,CUST-02616,2025-02-01,418.19,succeeded,USD
PAY-0000347,INV-0005810,CUST-03869,2025-11-30,181.75,succeeded,USD
PAY-0000348,INV-0042073,CUST-04296,2025-04-06,541.77,succeeded,USD
PAY-0000349,INV-0028652,CUST-04572,2025-05-01,339.12,succeeded,EUR
PAY-0000350,INV-0013511,CUST-00038,2025-07-26,33.94,succeeded,USD
PAY-0000351,INV-0019979,CUST-04321,2025-08-07,286.59,succeeded,USD
PAY-0000352,INV-0000108,CUST-00187,2025-01-17,161.4,succeeded,USD
PAY-0000353,INV-0035589,CUST-02804,2025-06-09,433.99,succeeded,USD
PAY-0000354,INV-0029199,CUST-00974,2025-01-27,93.68,succeeded,GBP
PAY-0000355,INV-0008834,CUST-02354,2025-08-01,488.99,succeeded,USD
PAY-0000356,INV-0037391,CUST-02317,2025-08-25,476.93,pending,USD
PAY-0000357,INV-0000268,CUST-02574,2025-05-16,455.93,succeeded,USD
PAY-0000358,INV-0021484,CUST-04609,2025-06-27,153.63,succeeded,USD
PAY-0000359,INV-0004799,CUST-00583,2025-01-01,249.77,succeeded,GBP
PAY-0000360,INV-0016990,CUST-02180,2025-11-27,289.6,succeeded,USD
PAY-0000361,INV-0023376,CUST-04168,2025-09-05,181.77,succeeded,EUR
PAY-0000362,INV-0012594,CUST-01773,2025-10-13,1262.01,succeeded,USD
PAY-0000363,INV-0022062,CUST-00033,2025-04-08,177.66,succeeded,USD
PAY-0000364,INV-0033151,CUST-03643,2025-09-28,564.71,succeeded,USD
PAY-0000365,INV-0010841,CUST-04846,2025-09-29,61.19,succeeded,USD
PAY-0000366,INV-0002251,CUST-00199,2025-10-16,283.19,succeeded,USD
PAY-0000367,INV-0014602,CUST-00407,2025-08-01,47.9,succeeded,EUR
PAY-0000368,INV-0002486,CUST-00803,2025-03-29,706.7,succeeded,USD
PAY-0000369,INV-0004730,CUST-02638,2025-10-12,71.28,succeeded,USD
PAY-0000370,INV-0039892,CUST-00825,2025-01-09,126.82,pending,USD
PAY-0000371,INV-0039447,CUST-00089,2025-04-12,183.73,succeeded,USD
PAY-0000372,INV-0008114,CUST-04778,2025-11-21,236.02,succeeded,EUR
PAY-0000373,INV-0001892,CUST-00452,2025-01-18,879.01,succeeded,USD
PAY-0000374,INV-0001254,CUST-04378,2025-02-19,544.85,succeeded,USD
PAY-0000375,INV-0000233,CUST-02715,2025-09-24,497.22,succeeded,USD
PAY-0000376,INV-0012234,CUST-02495,2025-04-07,592.14,failed,USD
PAY-0000377,INV-0013056,CUST-02138,2025-01-07,195.75,failed,USD
PAY-0000378,INV-0003409,CUST-01650,2025-08-15,154.48,succeeded,GBP
PAY-0000379,INV-0038520,CUST-00995,2025-05-24,732.88,succeeded,USD
PAY-0000380,INV-0027551,CUST-03624,2025-09-14,885.76,succeeded,USD
PAY-0000381,INV-0037056,CUST-02125,2025-10-17,229.84,succeeded,USD
PAY-0000382,INV-0006240,CUST-00670,2025-12-10,384.96,succeeded,USD
PAY-0000383,INV-0022998,CUST-04320,2025-05-27,571.85,succeeded,USD
PAY-0000384,INV-0035522,CUST-04735,2025-10-09,587.59,succeeded,USD
PAY-0000385,INV-0006289,CUST-02780,2025-11-09,68.19,failed,USD
PAY-0000386,INV-0021725,CUST-04032,2025-05-03,693.76,succeeded,USD
PAY-0000387,INV-0018076,CUST-04815,2025-10-17,45.84,succeeded,USD
PAY-0000388,INV-0021650,CUST-02212,2025-10-18,986.87,succeeded,USD
PAY-0000389,INV-0008996,CUST-04744,2025-10-17,489.7,succeeded,USD
PAY-0000390,INV-0042095,CUST-03583,2025-04-29,202.7,succeeded,USD
PAY-0000391,INV-0007880,CUST-01354,2025-03-06,98.48,succeeded,USD
PAY-0000392,INV-0035329,CUST-04621,2025-03-28,172.32,succeeded,USD
PAY-0000393,INV-0036305,CUST-00891,2025-09-09,266.84,succeeded,USD
PAY-0000394,INV-0029084,CUST-01762,2025-08-26,249.66,succeeded,USD
PAY-0000395,INV-0016271,CUST-00065,2025-02-25,401.19,succeeded,USD
PAY-0000396,INV-0014281,CUST-02137,2025-02-16,259.38,succeeded,USD
PAY-0000397,INV-0024256,CUST-01017,2025-01-17,152.9,succeeded,USD
PAY-0000398,INV-0010133,CUST-04988,2025-01-15,232.14,succeeded,GBP
PAY-0000399,INV-0040606,CUST-02999,2025-10-18,424.91,succeeded,USD
PAY-0000400,INV-0022036,CUST-03861,2025-03-20,263.71,succeeded,USD
PAY-0000401,INV-0040518,CUST-04351,2025-09-28,538.72,succeeded,USD
PAY-0000402,INV-0033908,CUST-04665,2025-12-02,376.35,succeeded,USD
PAY-0000403,INV-0016931,CUST-00737,2025-06-06,128.61,failed,USD
PAY-0000404,INV-0002297,CUST-03116,2025-03-03,316.83,succeeded,USD
PAY-0000405,INV-0043223,CUST-04982,2025-06-20,224.99,succeeded,EUR
PAY-0000406,INV-0014154,CUST-02243,2025-12-29,603.78,succeeded,USD
PAY-0000407,INV-0025083,CUST-00204,2025-06-30,539.45,failed,USD
PAY-0000408,INV-0013429,CUST-00270,2025-10-08,87.78,pending,EUR
PAY-0000409,INV-0021573,CUST-03580,2025-04-02,243.39,succeeded,USD
PAY-0000410,INV-0041926,CUST-03814,2025-12-24,59.53,succeeded,GBP
PAY-0000411,INV-0036574,CUST-04239,2025-06-10,451.58,succeeded,GBP
PAY-0000412,INV-0019530,CUST-02405,2025-11-16,91.0,succeeded,USD
PAY-0000413,INV-0010122,CUST-00857,2025-10-23,303.51,succeeded,EUR
PAY-0000414,INV-0040454,CUST-02629,2025-12-12,36.09,succeeded,GBP
PAY-0000415,INV-0005424,CUST-03818,2025-11-30,217.07,pending,GBP
PAY-0000416,INV-0020218,CUST-01730,2025-11-17,546.5,succeeded,GBP
PAY-0000417,INV-0009361,CUST-04581,2025-01-02,305.17,succeeded,USD
PAY-0000418,INV-0023946,CUST-01908,2025-07-03,292.96,succeeded,USD
PAY-0000419,INV-0024836,CUST-04570,2025-10-12,134.61,succeeded,USD
PAY-0000420,INV-0042244,CUST-04204,2025-05-13,476.99,succeeded,USD
PAY-0000421,INV-0006846,CUST-02776,2025-03-25,262.1,succeeded,GBP
PAY-0000422,INV-0039471,CUST-00427,2025-12-17,414.91,pending,USD
PAY-0000423,INV-0012279,CUST-02562,2025-08-10,142.76,succeeded,USD
PAY-0000424,INV-0015617,CUST-00141,2025-05-27,393.89,failed,GBP
PAY-0000425,INV-0017946,CUST-02509,2025-08-04,99.55,succeeded,USD
PAY-0000426,INV-0031364,CUST-00566,2025-05-23,355.51,succeeded,GBP
PAY-0000427,INV-0019521,CUST-02540,2025-06-27,435.23,succeeded,USD
PAY-0000428,INV-0002781,CUST-01692,2025-09-27,407.04,succeeded,GBP
PAY-0000429,INV-0011477,CUST-03967,2025-07-10,476.01,succeeded,USD
PAY-0000430,INV-0043561,CUST-02743,2025-10-12,354.67,succeeded,USD
PAY-0000431,INV-0014550,CUST-01269,2025-02-18,133.8,succeeded,USD
PAY-0000432,INV-0009131,CUST-01408,2025-03-12,348.3,failed,EUR
PAY-0000433,INV-0007618,CUST-01167,2025-05-22,129.44,succeeded,USD
PAY-0000434,INV-0016075,CUST-02008,2025-11-25,543.72,succeeded,USD
PAY-0000435,INV-0017053,CUST-04025,2025-07-21,238.39,succeeded,USD
PAY-0000436,INV-0008478,CUST-00905,2025-04-30,758.01,succeeded,USD
PAY-0000437,INV-0040083,CUST-04439,2025-05-30,214.19,pending,USD
PAY-0000438,INV-0006003,CUST-04135,2025-03-11,339.09,succeeded,USD
PAY-0000439,INV-0005096,CUST-04660,2025-03-26,575.98,succeeded,USD
PAY-0000440,INV-0036679,CUST-04672,2025-03-08,433.38,succeeded,USD
PAY-0000441,INV-0042192,CUST-00342,2025-08-22,246.23,succeeded,USD
PAY-0000442,INV-0027491,CUST-01210,2025-05-03,78.25,succeeded,USD
PAY-0000443,INV-0040019,CUST-03348,2025-11-19,222.1,succeeded,USD
PAY-0000444,INV-0041550,CUST-02283,2025-01-11,857.99,succeeded,USD
PAY-0000445,INV-0036914,CUST-01352,2025-03-16,182.32,succeeded,USD
PAY-0000446,INV-0041288,CUST-00080,2025-05-02,74.02,succeeded,GBP
PAY-0000447,INV-0013544,CUST-00589,2025-02-26,468.22,succeeded,EUR
PAY-0000448,INV-0013876,CUST-02083,2025-03-29,529.18,succeeded,USD
PAY-0000449,INV-0003026,CUST-03249,2025-09-28,188.91,succeeded,USD
PAY-0000450,INV-0036747,CUST-04619,2025-05-25,110.68,succeeded,EUR
PAY-0000451,INV-0027786,CUST-03285,2025-10-18,293.6,succeeded,USD
PAY-0000452,INV-0015259,CUST-04788,2025-08-30,601.01,succeeded,USD
PAY-0000453,INV-0012016,CUST-00499,2025-11-21,479.34,failed,USD
PAY-0000454,INV-0017679,CUST-02184,2025-11-06,428.73,succeeded,USD
PAY-0000455,INV-0004407,CUST-00522,2025-03-23,536.2,succeeded,USD
PAY-0000456,INV-0000550,CUST-02942,2025-07-05,494.61,succeeded,EUR
PAY-0000457,INV-0006090,CUST-02191,2025-11-07,186.26,failed,USD
PAY-0000458,INV-0001540,CUST-01376,2025-08-14,262.55,succeeded,USD
PAY-0000459,INV-0008633,CUST-00973,2025-04-07,278.27,succeeded,EUR
PAY-0000460,INV-0025129,CUST-00978,2025-05-04,266.65,succeeded,USD
PAY-0000461,INV-0033651,CUST-01976,2025-01-12,581.87,succeeded,USD
PAY-0000462,INV-0018345,CUST-04463,2025-09-04,207.55,succeeded,USD
PAY-0000463,INV-0029601,CUST-00542,2025-01-04,1050.48,failed,GBP
PAY-0000464,INV-0039598,CUST-00902,2025-06-16,173.74,succeeded,USD
PAY-0000465,INV-0005659,CUST-03003,2025-05-31,221.3,succeeded,EUR
PAY-0000466,INV-0039407,CUST-02463,2025-09-28,134.43,succeeded,USD
PAY-0000467,INV-0034436,CUST-04191,2025-12-11,701.96,succeeded,USD
PAY-0000468,INV-0035004,CUST-01980,2025-11-24,240.32,succeeded,EUR
PAY-0000469,INV-0016153,CUST-04775,2025-01-29,253.51,succeeded,EUR
PAY-0000470,INV-0007820,CUST-04559,2025-04-24,506.74,succeeded,USD
PAY-0000471,INV-0032834,CUST-00554,2025-04-05,795.82,pending,USD
PAY-0000472,INV-0008821,CUST-01939,2025-09-23,206.63,failed,USD
PAY-0000473,INV-0023907,CUST-04297,2025-08-31,492.11,succeeded,USD
PAY-0000474,INV-0007616,CUST-01011,2025-11-12,534.19,succeeded,USD
PAY-0000475,INV-0025655,CUST-04081,2025-09-26,643.76,failed,USD
PAY-0000476,INV-0003460,CUST-04405,2025-04-20,134.77,succeeded,USD
PAY-0000477,INV-0008070,CUST-02807,2025-11-13,184.45,succeeded,USD
PAY-0000478,INV-0041956,CUST-02577,2025-09-22,752.9,succeeded,USD
PAY-0000479,INV-0001063,CUST-00892,2025-10-17,546.59,succeeded,USD
PAY-0000480,INV-0001067,CUST-00638,2025-07-01,283.25,succeeded,USD
PAY-0000481,INV-0021050,CUST-02544,2025-11-24,276.88,succeeded,USD
PAY-0000482,INV-0008987,CUST-00537,2025-10-01,174.25,succeeded,USD
PAY-0000483,INV-0000399,CUST-00926,2025-03-04,168.05,succeeded,EUR
PAY-0000484,INV-0007666,CUST-00802,2025-06-29,275.39,pending,EUR
PAY-0000485,INV-0013847,CUST-04825,2025-04-01,314.6,succeeded,USD
PAY-0000486,INV-0004872,CUST-03854,2025-06-29,300.05,failed,USD
PAY-0000487,INV-0040861,CUST-02483,2025-08-08,783.28,failed,USD
PAY-0000488,INV-0009505,CUST-02052,2025-03-11,336.72,succeeded,USD
PAY-0000489,INV-0022129,CUST-04896,2025-06-02,57.43,succeeded,USD
PAY-0000490,INV-0014667,CUST-02765,2025-04-19,140.52,succeeded,USD
PAY-0000491,INV-0014541,CUST-02299,2025-02-10,515.43,failed,USD
PAY-0000492,INV-0004291,CUST-03432,2025-03-06,68.15,succeeded,USD
PAY-0000493,INV-0003586,CUST-00192,2025-08-20,343.02,succeeded,USD
PAY-0000494,INV-0026783,CUST-00350,2025-08-05,400.47,succeeded,GBP
PAY-0000495,INV-0009319,CUST-02063,2025-03-18,633.89,succeeded,USD
PAY-0000496,INV-0019803,CUST-03979,2025-09-19,82.91,succeeded,EUR
PAY-0000497,INV-0019362,CUST-03267,2025-04-06,229.71,failed,USD
PAY-0000498,INV-0006189,CUST-03740,2025-06-24,655.66,pending,USD
PAY-0000499,INV-0009836,CUST-04769,2025-10-18,147.02,succeeded,USD
PAY-0000500,INV-0037382,CUST-01573,2025-05-21,230.86,succeeded,USD
PAY-0000501,INV-0024381,CUST-00116,2025-02-11,155.93,succeeded,USD
PAY-0000502,INV-0004362,CUST-02700,2025-10-14,243.5,succeeded,USD
PAY-0000503,INV-0004712,CUST-02472,2025-07-13,90.74,succeeded,GBP
PAY-0000504,INV-0006579,CUST-00772,2025-07-04,137.77,succeeded,USD
PAY-0000505,INV-0025729,CUST-02218,2025-02-18,400.79,succeeded,USD
PAY-0000506,INV-0008436,CUST-02801,2025-01-15,406.45,succeeded,EUR
PAY-0000507,INV-0007408,CUST-04590,2025-02-16,253.48,succeeded,USD
PAY-0000508,INV-0017720,CUST-00631,2025-09-29,458.82,succeeded,USD
PAY-0000509,INV-0032034,CUST-00242,2025-08-25,544.97,succeeded,USD
PAY-0000510,INV-0015377,CUST-04651,2025-06-01,584.69,failed,USD
PAY-0000511,INV-0025125,CUST-02420,2025-12-21,339.94,succeeded,USD
PAY-0000512,INV-0010220,CUST-00139,2025-03-14,334.4,succeeded,USD
PAY-0000513,INV-0028999,CUST-00575,2025-12-19,929.67,succeeded,USD
PAY-0000514,INV-0040222,CUST-03680,2025-06-21,400.51,succeeded,USD
PAY-0000515,INV-0029715,CUST-03183,2025-03-19,278.99,succeeded,USD
PAY-0000516,INV-0026826,CUST-02011,2025-10-14,112.08,succeeded,USD
PAY-0000517,INV-0018909,CUST-03100,2025-11-15,124.55,succeeded,USD
PAY-0000518,INV-0002947,CUST-00117,2025-04-23,501.04,succeeded,EUR
PAY-0000519,INV-0010258,CUST-01484,2025-12-30,1167.17,pending,USD
PAY-0000520,INV-0042344,CUST-04114,2025-01-11,337.98,pending,USD
PAY-0000521,INV-0014140,CUST-03276,2025-02-09,79.88,succeeded,USD
PAY-0000522,INV-0012704,CUST-04922,2025-07-14,210.67,succeeded,USD
PAY-0000523,INV-0012886,CUST-03773,2025-08-16,105.72,succeeded,EUR
PAY-0000524,INV-0012690,CUST-00870,2025-11-19,177.56,succeeded,USD
PAY-0000525,INV-0000872,CUST-02032,2025-09-26,116.05,succeeded,EUR
PAY-0000526,INV-0030483,CUST-02635,2025-10-05,27.06,succeeded,USD
PAY-0000527,INV-0042054,CUST-01518,2025-02-02,367.99,succeeded,USD
PAY-0000528,INV-0001923,CUST-03179,2025-03-30,839.35,succeeded,USD
PAY-0000529,INV-0037366,CUST-04172,2025-02-04,93.0,succeeded,EUR
PAY-0000530,INV-0026251,CUST-04860,2025-05-29,275.71,failed,USD
PAY-0000531,INV-0036069,CUST-02861,2025-04-12,649.1,succeeded,USD
PAY-0000532,INV-0012492,CUST-00338,2025-10-15,277.58,succeeded,USD
PAY-0000533,INV-0006592,CUST-01183,2025-02-06,184.88,succeeded,EUR
PAY-0000534,INV-0019072,CUST-02864,2025-07-31,308.45,succeeded,USD
PAY-0000535,INV-0041693,CUST-04168,2025-04-12,109.32,succeeded,USD
PAY-0000536,INV-0031164,CUST-04277,2025-12-30,87.34,succeeded,USD
PAY-0000537,INV-0003388,CUST-04424,2025-05-01,410.33,succeeded,USD
PAY-0000538,INV-0014931,CUST-04167,2025-06-28,515.82,pending,EUR
PAY-0000539,INV-0019978,CUST-04642,2025-07-16,461.45,succeeded,USD
PAY-0000540,INV-0023014,CUST-03482,2025-09-07,295.87,succeeded,GBP
PAY-0000541,INV-0004257,CUST-03070,2025-05-07,184.14,succeeded,EUR
PAY-0000542,INV-0028522,CUST-04343,2025-06-10,512.63,succeeded,USD
PAY-0000543,INV-0024909,CUST-01022,2025-04-07,365.4,succeeded,USD
PAY-0000544,INV-0018370,CUST-00096,2025-09-05,330.73,succeeded,EUR
PAY-0000545,INV-0027916,CUST-01695,2025-07-31,50.98,succeeded,USD
PAY-0000546,INV-0026621,CUST-03194,2025-01-31,126.34,succeeded,USD
PAY-0000547,INV-0016909,CUST-00171,2025-07-16,634.11,succeeded,USD
PAY-0000548,INV-0022286,CUST-02750,2025-03-17,605.02,succeeded,USD
PAY-0000549,INV-0038893,CUST-01386,2025-12-23,359.08,pending,USD
PAY-0000550,INV-0035219,CUST-00908,2025-08-29,1721.96,succeeded,USD
PAY-0000551,INV-0016842,CUST-03940,2025-10-17,337.69,succeeded,EUR
PAY-0000552,INV-0025988,CUST-04388,2025-10-20,440.38,succeeded,EUR
PAY-0000553,INV-0007936,CUST-04554,2025-01-23,499.19,succeeded,USD
PAY-0000554,INV-0040951,CUST-00872,2025-02-09,281.31,succeeded,USD
PAY-0000555,INV-0031656,CUST-03427,2025-10-05,319.28,succeeded,USD
PAY-0000556,INV-0022516,CUST-02960,2025-12-21,233.85,succeeded,USD
PAY-0000557,INV-0011680,CUST-04314,2025-09-21,398.02,succeeded,USD
PAY-0000558,INV-0005801,CUST-02247,2025-07-17,143.62,succeeded,USD
PAY-0000559,INV-0000958,CUST-02532,2025-08-30,292.94,succeeded,USD
PAY-0000560,INV-0014127,CUST-01132,2025-01-12,603.66,succeeded,USD
PAY-0000561,INV-0030124,CUST-01026,2025-10-30,623.27,succeeded,EUR
PAY-0000562,INV-0020019,CUST-01291,2025-10-11,97.01,succeeded,USD
PAY-0000563,INV-0000676,CUST-00437,2025-07-13,882.47,succeeded,USD
PAY-0000564,INV-0029729,CUST-03682,2025-10-13,155.73,succeeded,USD
PAY-0000565,INV-0009939,CUST-02593,2025-03-25,371.48,succeeded,USD
PAY-0000566,INV-0018850,CUST-00706,2025-09-15,999.98,succeeded,GBP
PAY-0000567,INV-0022818,CUST-02051,2025-02-05,214.95,succeeded,EUR
PAY-0000568,INV-0028789,CUST-00598,2025-04-02,441.21,succeeded,GBP
PAY-0000569,INV-0001318,CUST-03535,2025-01-04,539.43,succeeded,EUR
PAY-0000570,INV-0033381,CUST-01524,2025-06-20,633.43,succeeded,USD
PAY-0000571,INV-0010009,CUST-04354,2025-10-11,375.29,succeeded,USD
PAY-0000572,INV-0005783,CUST-03528,2025-09-30,297.78,succeeded,USD
PAY-0000573,INV-0041089,CUST-00406,2025-10-12,413.91,succeeded,USD
PAY-0000574,INV-0040112,CUST-00384,2025-05-05,249.41,succeeded,GBP
PAY-0000575,INV-0025151,CUST-01813,2025-06-19,434.26,succeeded,USD
PAY-0000576,INV-0034235,CUST-04480,2025-10-11,146.46,succeeded,USD
PAY-0000577,INV-0026811,CUST-04813,2025-02-20,404.7,succeeded,EUR
PAY-0000578,INV-0043558,CUST-03608,2025-04-12,359.71,failed,USD
PAY-0000579,INV-0012490,CUST-03308,2025-05-19,307.91,succeeded,USD
PAY-0000580,INV-0024087,CUST-01293,2025-06-06,85.14,failed,USD
PAY-0000581,INV-0027794,CUST-03707,2025-04-19,348.34,succeeded,USD
PAY-0000582,INV-0039585,CUST-01908,2025-03-16,85.33,succeeded,USD
PAY-0000583,INV-0003560,CUST-00504,2025-05-16,483.8,succeeded,USD
PAY-0000584,INV-0034492,CUST-03988,2025-09-03,1572.88,succeeded,USD
PAY-0000585,INV-0022069,CUST-00806,2025-07-05,864.77,succeeded,GBP
PAY-0000586,INV-0004713,CUST-04289,2025-06-09,737.04,succeeded,EUR
PAY-0000587,INV-0020756,CUST-02560,2025-09-26,434.91,succeeded,USD
PAY-0000588,INV-0012045,CUST-04156,2025-07-06,903.12,succeeded,USD
PAY-0000589,INV-0042874,CUST-04237,2025-12-28,440.92,succeeded,USD
PAY-0000590,INV-0031396,CUST-01425,2025-02-15,482.76,failed,USD
PAY-0000591,INV-0030749,CUST-03930,2025-08-25,151.02,succeeded,USD
PAY-0000592,INV-0041954,CUST-00080,2025-03-27,337.42,succeeded,USD
PAY-0000593,INV-0033980,CUST-02387,2025-11-21,479.96,succeeded,USD
PAY-0000594,INV-0003381,CUST-03672,2025-01-22,249.82,succeeded,USD
PAY-0000595,INV-0027288,CUST-04680,2025-12-19,385.48,succeeded,USD
PAY-0000596,INV-0001530,CUST-00866,2025-08-29,185.39,succeeded,USD
PAY-0000597,INV-0006810,CUST-02453,2025-09-05,344.96,succeeded,USD
PAY-0000598,INV-0016497,CUST-03882,2025-01-11,646.98,succeeded,USD
PAY-0000599,INV-0017374,CUST-04695,2025-07-13,299.58,failed,USD
PAY-0000600,INV-0005032,CUST-03714,2025-09-30,541.54,pending,USD
PAY-0000601,INV-0024797,CUST-03421,2025-09-27,260.99,succeeded,USD
PAY-0000602,INV-0016556,CUST-01205,2025-04-07,389.26,succeeded,USD
PAY-0000603,INV-0024169,CUST-04813,2025-03-03,31.25,succeeded,USD
PAY-0000604,INV-0015439,CUST-02635,2025-08-25,316.76,succeeded,EUR
PAY-0000605,INV-0007777,CUST-00051,2025-04-28,293.26,succeeded,USD
PAY-0000606,INV-0012859,CUST-02938,2025-11-10,622.91,succeeded,USD
PAY-0000607,INV-0033053,CUST-02562,2025-02-27,1002.14,succeeded,USD
PAY-0000608,INV-0019154,CUST-00117,2025-01-06,108.99,pending,USD
PAY-0000609,INV-0022066,CUST-04652,2025-01-21,645.35,succeeded,USD
PAY-0000610,INV-0031625,CUST-00750,2025-03-17,148.45,pending,EUR
PAY-0000611,INV-0031932,CUST-03149,2025-02-04,222.47,succeeded,USD
PAY-0000612,INV-0013458,CUST-02277,2025-03-24,325.03,succeeded,USD
PAY-0000613,INV-0001620,CUST-02615,2025-11-17,281.37,succeeded,USD
PAY-0000614,INV-0007895,CUST-04820,2025-07-27,286.55,succeeded,USD
PAY-0000615,INV-0041123,CUST-02925,2025-08-22,385.21,succeeded,USD
PAY-0000616,INV-0014046,CUST-04270,2025-09-13,1204.76,succeeded,EUR
PAY-0000617,INV-0034804,CUST-03775,2025-05-15,45.7,succeeded,EUR
PAY-0000618,INV-0039369,CUST-04569,2025-07-22,110.64,succeeded,USD
PAY-0000619,INV-0020046,CUST-03651,2025-10-04,188.65,pending,USD
PAY-0000620,INV-0024816,CUST-04041,2025-12-05,1322.81,succeeded,USD
PAY-0000621,INV-0031137,CUST-02289,2025-01-30,396.61,succeeded,USD
PAY-0000622,INV-0024043,CUST-02436,2025-05-31,88.68,succeeded,USD
PAY-0000623,INV-0032050,CUST-01948,2025-11-23,116.12,succeeded,USD
PAY-0000624,INV-0002002,CUST-00881,2025-06-29,1390.01,succeeded,USD
PAY-0000625,INV-0019205,CUST-00565,2025-04-30,240.31,succeeded,USD
PAY-0000626,INV-0042593,CUST-00892,2025-08-19,67.98,succeeded,USD
PAY-0000627,INV-0004680,CUST-03270,2025-05-20,238.22,failed,USD
PAY-0000628,INV-0028362,CUST-00665,2025-05-16,332.75,succeeded,USD
PAY-0000629,INV-0006285,CUST-02727,2025-09-07,281.13,succeeded,USD
PAY-0000630,INV-0029862,CUST-02185,2025-09-21,927.6,succeeded,GBP
PAY-0000631,INV-0037429,CUST-02770,2025-06-15,436.61,failed,USD
PAY-0000632,INV-0042008,CUST-03194,2025-03-25,477.91,succeeded,GBP
PAY-0000633,INV-0000437,CUST-01291,2025-05-13,42.69,succeeded,USD
PAY-0000634,INV-0004482,CUST-03749,2025-05-02,212.29,succeeded,USD
PAY-0000635,INV-0014850,CUST-00872,2025-10-07,113.46,succeeded,USD
PAY-0000636,INV-0017925,CUST-04739,2025-03-23,806.19,failed,USD
PAY-0000637,INV-0025413,CUST-01761,2025-07-22,285.39,failed,GBP
PAY-0000638,INV-0018921,CUST-00100,2025-01-25,461.56,succeeded,EUR
PAY-0000639,INV-0042978,CUST-01504,2025-11-17,754.25,succeeded,USD
PAY-0000640,INV-0031317,CUST-04958,2025-09-01,202.51,succeeded,USD
PAY-0000641,INV-0017310,CUST-00990,2025-05-11,104.44,succeeded,USD
PAY-0000642,INV-0025042,CUST-04992,2025-08-17,251.67,failed,USD
PAY-0000643,INV-0020958,CUST-04818,2025-12-01,177.84,succeeded,USD
PAY-0000644,INV-0040775,CUST-04797,2025-01-28,132.75,succeeded,USD
PAY-0000645,INV-0043401,CUST-02550,2025-03-23,407.64,succeeded,USD
PAY-0000646,INV-0038408,CUST-00585,2025-05-22,435.7,succeeded,USD
PAY-0000647,INV-0040391,CUST-02501,2025-02-18,482.15,succeeded,USD
PAY-0000648,INV-0022453,CUST-02621,2025-03-22,211.11,succeeded,USD
PAY-0000649,INV-0035292,CUST-01869,2025-09-06,201.06,succeeded,USD
PAY-0000650,INV-0025039,CUST-01338,2025-04-21,762.22,succeeded,USD
PAY-0000651,INV-0022140,CUST-00745,2025-10-03,111.62,succeeded,USD
PAY-0000652,INV-0011155,CUST-00631,2025-02-21,534.22,succeeded,USD
PAY-0000653,INV-0038889,CUST-01001,2025-06-28,129.24,pending,USD
PAY-0000654,INV-0033153,CUST-02790,2025-03-09,754.99,succeeded,USD
PAY-0000655,INV-0012175,CUST-00274,2025-08-05,415.6,failed,USD
PAY-0000656,INV-0005671,CUST-04913,2025-11-10,246.68,succeeded,USD
PAY-0000657,INV-0005082,CUST-00526,2025-08-17,307.37,succeeded,USD
PAY-0000658,INV-0000724,CUST-01178,2025-08-15,39.75,succeeded,USD
PAY-0000659,INV-0001880,CUST-01852,2025-01-26,342.38,failed,USD
PAY-0000660,INV-0028134,CUST-03267,2025-10-06,119.15,succeeded,USD
PAY-0000661,INV-0015205,CUST-04479,2025-02-26,227.9,succeeded,USD
PAY-0000662,INV-0027782,CUST-02467,2025-10-18,71.06,succeeded,EUR
PAY-0000663,INV-0022160,CUST-04069,2025-09-04,122.19,pending,USD
PAY-0000664,INV-0016753,CUST-00083,2025-07-13,161.67,succeeded,GBP
PAY-0000665,INV-0004665,CUST-02814,2025-01-27,442.89,succeeded,USD
PAY-0000666,INV-0025743,CUST-04825,2025-07-18,150.8,succeeded,USD
PAY-0000667,INV-0029650,CUST-00596,2025-02-11,427.57,succeeded,USD
PAY-0000668,INV-0024097,CUST-04872,2025-03-25,55.53,succeeded,USD
PAY-0000669,INV-0004977,CUST-01153,2025-02-02,89.44,succeeded,USD
PAY-0000670,INV-0003609,CUST-00773,2025-02-18,60.51,succeeded,USD
PAY-0000671,INV-0028699,CUST-03137,2025-09-03,816.46,succeeded,USD
PAY-0000672,INV-0012158,CUST-04012,2025-05-14,643.18,succeeded,USD
PAY-0000673,INV-0035662,CUST-02105,2025-05-15,265.56,succeeded,USD
PAY-0000674,INV-0023777,CUST-01125,2025-07-07,386.25,succeeded,USD
PAY-0000675,INV-0018745,CUST-04513,2025-12-27,725.64,succeeded,USD
PAY-0000676,INV-0007746,CUST-03290,2025-02-02,383.15,failed,USD
