ticket_id,customer_id,created_at,priority,status,first_response_at,resolved_at
TCK-0000258,CUST-01552,2025-03-03,high,resolved,2025-03-03 04:05:00,2025-03-06 00:15:00
TCK-0000259,CUST-03770,2025-09-22,low,resolved,2025-09-22 00:09:00,2025-09-24 20:35:00
TCK-0000260,CUST-03028,2025-01-28,medium,resolved,2025-01-28 02:50:00,2025-02-01 03:08:00
TCK-0000261,CUST-01132,2025-08-27,low,resolved,2025-08-27 04:43:00,2025-08-28 07:58:00
TCK-0000262,CUST-02023,2025-08-06,medium,resolved,2025-08-06 02:56:00,2025-08-07 11:14:00
TCK-0000263,CUST-04091,2025-07-08,medium,resolved,2025-07-08 00:35:00,2025-07-09 04:20:00
TCK-0000264,CUST-01067,2025-01-23,medium,resolved,2025-01-23 04:44:00,2025-01-25 10:01:00
TCK-0000265,CUST-04112,2025-02-09,low,resolved,2025-02-09 03:05:00,2025-02-09 03:12:00
TCK-0000266,CUST-04428,2025-10-19,low,resolved,2025-10-19 01:00:00,2025-10-19 08:17:00
TCK-0000267,CUST-02527,2025-12-03,low,open,2025-12-03 00:59:00,2025-12-05 05:42:00
TCK-0000268,CUST-03943,2025-06-13,medium,resolved,2025-06-13 00:55:00,2025-06-16 17:44:00
TCK-0000269,CUST-00349,2025-09-28,low,open,2025-09-28 02:12:00,2025-10-01 17:12:00
TCK-0000270,CUST-00573,2025-06-11,low,resolved,2025-06-11 05:36:00,2025-06-11 20:46:00
TCK-0000271,CUST-02900,2025-09-11,medium,resolved,2025-09-11 02:26:00,2025-09-11 14:50:00
TCK-0000272,CUST-01242,2025-01-15,low,resolved,2025-01-15 04:58:00,2025-01-16 00:39:00
TCK-0000273,CUST-02570,2025-03-21,low,resolved,2025-03-21 00:31:00,2025-03-22 22:21:00
TCK-0000274,CUST-00554,2025-08-23,high,resolved,2025-08-23 03:55:00,2025-08-24 06:13:00
TCK-0000275,CUST-02174,2025-03-06,high,resolved,2025-03-06 02:55:00,2025-03-09 18:02:00
TCK-0000276,CUST-04057,2025-01-24,medium,resolved,2025-01-24 04:10:00,2025-01-24 23:44:00
TCK-0000277,CUST-03979,2025-07-07,low,resolved,2025-07-07 00:50:00,2025-07-07 05:12:00
TCK-0000278,CUST-01106,2025-07-07,low,resolved,2025-07-07 04:20:00,2025-07-09 07:43:00
TCK-0000279,CUST-03934,2025-01-25,medium,resolved,2025-01-25 03:40:00,2025-01-28 02:45:00
TCK-0000280,CUST-02844,2025-07-09,medium,open,2025-07-09 01:38:00,2025-07-12 11:32:00
TCK-0000281,CUST-02864,2025-12-15,low,resolved,2025-12-15 05:22:00,2025-12-15 08:54:00
TCK-0000282,CUST-04364,2025-01-20,medium,resolved,2025-01-20 02:42:00,2025-01-22 21:50:00
TCK-0000283,CUST-00155,2025-03-30,low,resolved,2025-03-30 02:46:00,2025-04-01 04:52:00
TCK-0000284,CUST-01330,2025-09-12,medium,open,2025-09-12 02:15:00,2025-09-14 08:38:00
TCK-0000285,CUST-00714,2025-11-26,low,resolved,2025-11-26 03:31:00,2025-11-26 19:19:00
TCK-0000286,CUST-04773,2025-12-15,medium,resolved,2025-12-15 03:05:00,2025-12-17 20:31:00
TCK-0000287,CUST-00164,2025-05-12,low,resolved,2025-05-12 05:21:00,2025-05-14 09:25:00
TCK-0000288,CUST-00217,2025-07-27,medium,resolved,2025-07-27 04:38:00,2025-07-27 02:08:00
TCK-0000289,CUST-04619,2025-08-14,high,resolved,2025-08-14 00:44:00,2025-08-15 08:02:00
TCK-0000290,CUST-00981,2025-08-12,high,resolved,2025-08-12 05:28:00,2025-08-12 17:01:00
TCK-0000291,CUST-04425,2025-04-06,low,open,2025-04-06 04:57:00,2025-04-06 12:42:00
TCK-0000292,CUST-01928,2025-08-09,low,resolved,2025-08-09 03:26:00,2025-08-09 06:46:00
TCK-0000293,CUST-02604,2025-08-05,low,resolved,2025-08-05 03:18:00,2025-08-08 14:23:00
TCK-0000294,CUST-04790,2025-10-05,low,open,2025-10-05 04:48:00,2025-10-08 23:33:00
TCK-0000295,CUST-02392,2025-06-11,medium,resolved,2025-06-11 01:33:00,2025-06-11 10:29:00
TCK-0000296,CUST-00260,2025-12-14,high,open,2025-12-14 01:41:00,2025-12-14 21:47:00
TCK-0000297,CUST-00479,2025-08-12,high,resolved,2025-08-12 05:40:00,2025-08-14 04:26:00
TCK-0000298,CUST-04205,2025-12-30,low,resolved,2025-12-30 02:17:00,2025-12-30 17:26:00
TCK-0000299,CUST-01001,2025-06-05,low,resolved,2025-06-05 02:54:00,2025-06-05 07:01:00
TCK-0000300,CUST-00120,2025-11-29,low,resolved,2025-11-29 03:22:00,2025-11-29 04:03:00
TCK-0000301,CUST-00242,2025-02-18,critical,resolved,2025-02-18 02:08:00,2025-02-21 14:50:00
TCK-0000302,CUST-00932,2025-07-04,medium,resolved,2025-07-04 04:05:00,2025-07-07 09:44:00
TCK-0000303,CUST-01214,2025-01-15,low,resolved,2025-01-15 05:14:00,2025-01-19 02:22:00
TCK-0000304,CUST-01698,2025-03-23,low,open,2025-03-23 00:58:00,2025-03-23 05:43:00
TCK-0000305,CUST-03035,2025-01-24,low,resolved,2025-01-24 03:26:00,2025-01-24 13:31:00
TCK-0000306,CUST-02844,2025-08-23,low,resolved,2025-08-23 03:56:00,2025-08-23 07:58:00
TCK-0000307,CUST-03648,2025-03-17,low,resolved,2025-03-17 02:43:00,2025-03-21 01:51:00
TCK-0000308,CUST-01992,2025-05-19,high,open,2025-05-19 04:47:00,2025-05-21 11:33:00
TCK-0000309,CUST-02244,2025-01-10,critical,resolved,2025-01-10 04:17:00,2025-01-12 23:28:00
TCK-0000310,CUST-00251,2025-06-24,medium,resolved,2025-06-24 05:49:00,2025-06-25 00:40:00
TCK-0000311,CUST-00360,2025-02-18,low,resolved,2025-02-18 03:11:00,2025-02-18 22:06:00
TCK-0000312,CUST-01005,2025-02-21,medium,resolved,2025-02-21 03:40:00,2025-02-23 07:10:00
TCK-0000313,CUST-02958,2025-06-05,low,resolved,2025-06-05 03:34:00,2025-06-05 01:24:00
TCK-0000314,CUST-03737,2025-01-18,low,resolved,2025-01-18 01:05:00,2025-01-21 21:13:00
TCK-0000315,CUST-03970,2025-10-31,high,resolved,2025-10-31 05:10:00,2025-11-03 01:20:00
TCK-0000316,CUST-01417,2025-04-16,low,resolved,2025-04-16 05:39:00,2025-04-19 03:24:00
TCK-0000317,CUST-00007,2025-05-09,medium,resolved,2025-05-09 04:26:00,2025-05-13 01:56:00
TCK-0000318,CUST-02009,2025-01-15,low,resolved,2025-01-15 04:20:00,2025-01-15 08:40:00
TCK-0000319,CUST-02137,2025-09-20,medium,resolved,2025-09-20 03:18:00,2025-09-20 19:40:00
TCK-0000320,CUST-03368,2025-11-02,low,resolved,2025-11-02 01:02:00,2025-11-03 23:36:00
TCK-0000321,CUST-00240,2025-07-08,medium,resolved,2025-07-08 02:59:00,2025-07-09 21:16:00
TCK-0000322,CUST-04007,2025-02-25,medium,resolved,2025-02-25 05:29:00,2025-02-27 16:32:00
TCK-0000323,CUST-04733,2025-08-26,medium,resolved,2025-08-26 01:39:00,2025-08-27 10:57:00
TCK-0000324,CUST-02585,2025-02-15,high,resolved,2025-02-15 04:42:00,2025-02-18 14:09:00
TCK-0000325,CUST-00518,2025-05-07,medium,resolved,2025-05-07 04:16:00,2025-05-07 05:28:00
TCK-0000326,CUST-03302,2025-02-20,medium,resolved,2025-02-20 00:19:00,2025-02-22 16:42:00
TCK-0000327,CUST-03320,2025-09-18,medium,resolved,2025-09-18 00:32:00,2025-09-18 04:06:00
TCK-0000328,CUST-02718,2025-02-22,medium,resolved,2025-02-22 01:25:00,2025-02-25 09:10:00
TCK-0000329,CUST-03965,2025-06-27,medium,resolved,2025-06-27 00:35:00,2025-06-27 22:53:00
TCK-0000330,CUST-00058,2025-01-15,critical,resolved,2025-01-15 02:19:00,2025-01-18 10:24:00
TCK-0000331,CUST-01972,2025-07-30,low,resolved,2025-07-30 00:52:00,2025-08-01 23:14:00
TCK-0000332,CUST-03437,2025-01-26,low,resolved,2025-01-26 03:21:00,2025-01-26 21:11:00
TCK-0000333,CUST-01520,2025-05-06,medium,resolved,2025-05-06 01:01:00,2025-05-10 01:37:00
TCK-0000334,CUST-02442,2025-06-20,low,open,2025-06-20 04:31:00,2025-06-21 16:36:00
TCK-0000335,CUST-01727,2025-07-15,medium,resolved,2025-07-15 02:40:00,2025-07-17 01:36:00
TCK-0000336,CUST-04589,2025-05-26,low,resolved,2025-05-26 03:28:00,2025-05-27 08:52:00
TCK-0000337,CUST-03577,2025-06-11,high,resolved,2025-06-11 05:12:00,2025-06-14 21:25:00
TCK-0000338,CUST-04526,2025-08-12,medium,resolved,2025-08-12 04:24:00,2025-08-15 15:06:00
TCK-0000339,CUST-01733,2025-01-21,low,resolved,2025-01-21 04:00:00,2025-01-23 23:26:00
TCK-0000340,CUST-00962,2025-05-20,low,resolved,2025-05-20 03:30:00,2025-05-21 07:58:00
TCK-0000341,CUST-04728,2025-02-21,low,resolved,2025-02-21 03:57:00,2025-02-22 08:49:00
TCK-0000342,CUST-00435,2025-11-01,low,open,2025-11-01 00:39:00,2025-11-03 11:19:00
TCK-0000343,CUST-00928,2025-08-09,low,resolved,2025-08-09 03:08:00,2025-08-09 03:10:00
TCK-0000344,CUST-02164,2025-08-30,low,resolved,2025-08-30 02:11:00,2025-08-31 16:38:00
TCK-0000345,CUST-03347,2025-05-17,medium,resolved,2025-05-17 04:10:00,2025-05-17 17:59:00
TCK-0000346,CUST-00055,2025-11-05,low,resolved,2025-11-05 04:19:00,2025-11-05 06:05:00
TCK-0000347,CUST-01131,2025-03-01,medium,resolved,2025-03-01 02:44:00,2025-03-02 09:43:00
TCK-0000348,CUST-00654,2025-09-01,medium,resolved,2025-09-01 03:20:00,2025-09-03 21:55:00
TCK-0000349,CUST-01699,2025-09-09,low,resolved,2025-09-09 03:15:00,2025-09-09 11:57:00
TCK-0000350,CUST-01142,2025-12-28,low,open,2025-12-28 04:46:00,2025-12-29 14:38:00
TCK-0000351,CUST-04919,2025-07-08,low,resolved,2025-07-08 02:04:00,2025-07-11 04:52:00
TCK-0000352,CUST-01371,2025-07-13,medium,resolved,2025-07-13 02:43:00,2025-07-13 16:09:00
TCK-0000353,CUST-04732,2025-03-23,medium,resolved,2025-03-23 02:08:00,2025-03-26 21:00:00
TCK-0000354,CUST-02498,2025-07-03,low,resolved,2025-07-03 01:24:00,2025-07-06 06:48:00
TCK-0000355,CUST-03529,2025-06-26,low,resolved,2025-06-26 02:46:00,2025-06-27 16:59:00
TCK-0000356,CUST-01696,2025-07-03,low,resolved,2025-07-03 01:35:00,2025-07-04 21:54:00
TCK-0000357,CUST-01265,2025-06-26,medium,resolved,2025-06-26 01:18:00,2025-06-27 12:36:00
TCK-0000358,CUST-02875,2025-04-14,low,resolved,2025-04-14 05:05:00,2025-04-15 21:43:00
TCK-0000359,CUST-01025,2025-05-20,low,open,2025-05-20 01:10:00,2025-05-20 09:09:00
TCK-0000360,CUST-00853,2025-02-21,high,resolved,2025-02-21 02:03:00,2025-02-23 06:47:00
TCK-0000361,CUST-00066,2025-03-06,low,resolved,2025-03-06 02:19:00,2025-03-07 09:50:00
TCK-0000362,CUST-00465,2025-09-25,high,resolved,2025-09-25 02:29:00,2025-09-27 11:39:00
TCK-0000363,CUST-02233,2025-07-21,low,resolved,2025-07-21 02:18:00,2025-07-21 12:31:00
TCK-0000364,CUST-04916,2025-09-26,low,resolved,2025-09-26 02:00:00,2025-09-29 06:44:00
TCK-0000365,CUST-03891,2025-12-26,low,resolved,2025-12-26 04:17:00,2025-12-29 08:02:00
TCK-0000366,CUST-02544,2025-04-27,low,resolved,2025-04-27 01:41:00,2025-04-27 20:37:00
TCK-0000367,CUST-00107,2025-04-23,low,open,2025-04-23 04:07:00,2025-04-26 09:13:00
TCK-0000368,CUST-02864,2025-09-10,medium,resolved,2025-09-10 01:18:00,2025-09-13 05:09:00
TCK-0000369,CUST-04011,2025-08-13,low,resolved,2025-08-13 03:43:00,2025-08-16 08:34:00
TCK-0000370,CUST-02462,2025-03-23,low,resolved,2025-03-23 01:34:00,2025-03-24 08:41:00
TCK-0000371,CUST-01224,2025-05-21,high,resolved,2025-05-21 03:06:00,2025-05-21 02:11:00
TCK-0000372,CUST-01654,2025-01-25,medium,resolved,2025-01-25 03:50:00,2025-01-28 23:52:00
TCK-0000373,CUST-03851,2025-11-15,low,resolved,2025-11-15 02:46:00,2025-11-16 15:18:00
TCK-0000374,CUST-01542,2025-06-17,low,open,2025-06-17 03:19:00,2025-06-18 08:24:00
TCK-0000375,CUST-01833,2025-01-11,high,resolved,2025-01-11 03:23:00,2025-01-15 01:42:00
TCK-0000376,CUST-04274,2025-09-22,medium,open,2025-09-22 00:28:00,2025-09-25 20:54:00
TCK-0000377,CUST-02091,2025-03-26,medium,resolved,2025-03-26 01:08:00,2025-03-27 00:34:00
TCK-0000378,CUST-02332,2025-09-04,low,resolved,2025-09-04 00:18:00,2025-09-06 18:40:00
TCK-0000379,CUST-04834,2025-03-26,low,open,2025-03-26 00:19:00,2025-03-29 16:35:00
TCK-0000380,CUST-04216,2025-12-06,low,resolved,2025-12-06 05:40:00,2025-12-08 13:22:00
TCK-0000381,CUST-03321,2025-10-19,medium,open,2025-10-19 02:57:00,2025-10-19 02:35:00
TCK-0000382,CUST-03523,2025-08-31,high,resolved,2025-08-31 03:13:00,2025-09-03 20:27:00
TCK-0000383,CUST-00160,2025-10-17,low,resolved,2025-10-17 00:09:00,2025-10-17 01:32:00
TCK-0000384,CUST-01850,2025-06-24,medium,resolved,2025-06-24 00:33:00,2025-06-26 23:47:00
TCK-0000385,CUST-04071,2025-12-24,low,resolved,2025-12-24 04:24:00,2025-12-27 19:43:00
TCK-0000386,CUST-04181,2025-03-09,low,resolved,2025-03-09 02:18:00,2025-03-10 23:57:00
TCK-0000387,CUST-04251,2025-11-25,medium,resolved,2025-11-25 04:31:00,2025-11-29 01:04:00
TCK-0000388,CUST-03719,2025-04-02,low,resolved,2025-04-02 01:15:00,2025-04-04 22:34:00
TCK-0000389,CUST-00811,2025-01-02,medium,resolved,2025-01-02 00:07:00,2025-01-04 11:36:00
TCK-0000390,CUST-00578,2025-07-05,low,resolved,2025-07-05 03:02:00,2025-07-07 11:13:00
TCK-0000391,CUST-01630,2025-08-14,low,resolved,2025-08-14 01:28:00,2025-08-15 22:02:00
TCK-0000392,CUST-02343,2025-11-15,medium,resolved,2025-11-15 05:21:00,2025-11-19 02:44:00
TCK-0000393,CUST-03451,2025-07-13,low,open,2025-07-13 00:42:00,2025-07-13 23:00:00
TCK-0000394,CUST-04629,2025-08-07,low,resolved,2025-08-07 00:57:00,2025-08-10 05:18:00
TCK-0000395,CUST-04724,2025-11-20,critical,resolved,2025-11-20 01:28:00,2025-11-22 17:00:00
TCK-0000396,CUST-04020,2025-02-09,medium,resolved,2025-02-09 02:15:00,2025-02-09 04:28:00
TCK-0000397,CUST-00944,2025-08-14,medium,resolved,2025-08-14 05:36:00,2025-08-16 19:35:00
TCK-0000398,CUST-02376,2025-04-20,medium,resolved,2025-04-20 03:19:00,2025-04-22 13:53:00
TCK-0000399,CUST-03305,2025-09-21,medium,resolved,2025-09-21 00:23:00,2025-09-21 12:34:00
TCK-0000400,CUST-01405,2025-08-30,medium,resolved,2025-08-30 02:50:00,2025-09-02 12:50:00
TCK-0000401,CUST-01008,2025-08-16,critical,resolved,2025-08-16 03:32:00,2025-08-18 14:26:00
TCK-0000402,CUST-02992,2025-12-15,low,resolved,2025-12-15 00:22:00,2025-12-17 06:10:00
TCK-0000403,CUST-03831,2025-05-15,low,resolved,2025-05-15 05:56:00,2025-05-19 01:08:00
TCK-0000404,CUST-02932,2025-12-10,medium,open,2025-12-10 03:40:00,2025-12-13 10:44:00
TCK-0000405,CUST-03001,2025-09-09,high,resolved,2025-09-09 01:02:00,2025-09-10 08:23:00
TCK-0000406,CUST-00697,2025-01-03,low,resolved,2025-01-03 00:37:00,2025-01-06 10:02:00
TCK-0000407,CUST-01544,2025-12-05,medium,resolved,2025-12-05 01:19:00,2025-12-06 21:46:00
TCK-0000408,CUST-03108,2025-07-28,medium,open,2025-07-28 00:47:00,2025-07-31 07:16:00
TCK-0000409,CUST-04966,2025-07-19,medium,resolved,2025-07-19 03:48:00,2025-07-20 15:53:00
TCK-0000410,CUST-04373,2025-10-27,low,resolved,2025-10-27 03:51:00,2025-10-31 00:40:00
TCK-0000411,CUST-04932,2025-06-19,medium,resolved,2025-06-19 01:14:00,2025-06-22 19:00:00
TCK-0000412,CUST-01658,2025-12-17,medium,resolved,2025-12-17 03:25:00,2025-12-21 02:08:00
TCK-0000413,CUST-03043,2025-11-05,critical,resolved,2025-11-05 01:39:00,2025-11-07 19:59:00
TCK-0000414,CUST-03152,2025-08-16,high,resolved,2025-08-16 00:25:00,2025-08-16 14:39:00
TCK-0000415,CUST-04201,2025-02-14,high,open,2025-02-14 01:09:00,2025-02-14 20:19:00
TCK-0000416,CUST-02855,2025-07-04,medium,resolved,2025-07-04 00:41:00,2025-07-05 02:47:00
TCK-0000417,CUST-02221,2025-06-21,medium,resolved,2025-06-21 01:40:00,2025-06-24 16:51:00
TCK-0000418,CUST-01190,2025-08-21,low,resolved,2025-08-21 00:26:00,2025-08-22 22:24:00
TCK-0000419,CUST-03468,2025-04-13,low,resolved,2025-04-13 03:28:00,2025-04-15 02:31:00
TCK-0000420,CUST-03066,2025-05-25,low,resolved,2025-05-25 05:26:00,2025-05-28 14:39:00
TCK-0000421,CUST-01138,2025-03-21,critical,open,2025-03-21 05:23:00,2025-03-21 14:09:00
TCK-0000422,CUST-01954,2025-01-23,medium,resolved,2025-01-23 03:16:00,2025-01-25 06:47:00
TCK-0000423,CUST-04795,2025-03-30,medium,resolved,2025-03-30 05:55:00,2025-03-30 18:00:00
TCK-0000424,CUST-00629,2025-04-08,low,resolved,2025-04-08 01:48:00,2025-04-11 23:43:00
TCK-0000425,CUST-03699,2025-04-25,medium,resolved,2025-04-25 01:14:00,2025-04-27 17:25:00
TCK-0000426,CUST-02733,2025-12-15,low,resolved,2025-12-15 03:20:00,2025-12-17 02:43:00
TCK-0000427,CUST-04231,2025-01-21,low,resolved,2025-01-21 01:41:00,2025-01-24 02:56:00
TCK-0000428,CUST-00590,2025-04-15,low,resolved,2025-04-15 02:36:00,2025-04-17 08:33:00
TCK-0000429,CUST-04354,2025-12-20,low,open,2025-12-20 00:31:00,2025-12-20 12:17:00
TCK-0000430,CUST-00826,2025-05-27,medium,open,2025-05-27 03:58:00,2025-05-27 17:51:00
TCK-0000431,CUST-03413,2025-04-01,high,resolved,2025-04-01 04:12:00,2025-04-04 20:11:00
TCK-0000432,CUST-00653,2025-04-14,medium,resolved,2025-04-14 05:29:00,2025-04-16 03:23:00
TCK-0000433,CUST-02967,2025-03-30,medium,resolved,2025-03-30 02:00:00,2025-04-02 00:58:00
TCK-0000434,CUST-00864,2025-12-15,high,resolved,2025-12-15 03:39:00,2025-12-16 10:39:00
TCK-0000435,CUST-01136,2025-02-25,low,resolved,2025-02-25 04:46:00,2025-02-28 04:51:00
TCK-0000436,CUST-00681,2025-12-21,high,resolved,2025-12-21 02:13:00,2025-12-21 21:07:00
TCK-0000437,CUST-01826,2025-04-02,high,resolved,2025-04-02 01:03:00,2025-04-02 18:55:00
TCK-0000438,CUST-00674,2025-05-08,medium,resolved,2025-05-08 04:02:00,2025-05-11 23:32:00
TCK-0000439,CUST-03623,2025-07-26,low,resolved,2025-07-26 00:14:00,2025-07-27 06:38:00
TCK-0000440,CUST-03161,2025-09-16,high,open,2025-09-16 04:23:00,2025-09-16 13:57:00
TCK-0000441,CUST-00620,2025-11-25,medium,resolved,2025-11-25 00:45:00,2025-11-28 16:02:00
TCK-0000442,CUST-02018,2025-05-25,low,resolved,2025-05-25 01:53:00,2025-05-25 05:02:00
TCK-0000443,CUST-02745,2025-04-10,medium,resolved,2025-04-10 02:55:00,2025-04-12 14:54:00
TCK-0000444,CUST-03855,2025-01-22,high,resolved,2025-01-22 05:56:00,2025-01-25 16:43:00
TCK-0000445,CUST-04918,2025-02-20,medium,resolved,2025-02-20 05:04:00,2025-02-23 23:49:00
TCK-0000446,CUST-02395,2025-06-26,low,resolved,2025-06-26 03:13:00,2025-06-26 21:01:00
TCK-0000447,CUST-02328,2025-01-21,low,resolved,2025-01-21 05:43:00,2025-01-21 20:08:00
TCK-0000448,CUST-03058,2025-07-06,medium,resolved,2025-07-06 04:42:00,2025-07-06 16:26:00
TCK-0000449,CUST-02912,2025-05-09,medium,resolved,2025-05-09 01:14:00,2025-05-10 12:03:00
TCK-0000450,CUST-02050,2025-05-01,medium,resolved,2025-05-01 03:01:00,2025-05-01 08:38:00
TCK-0000451,CUST-04930,2025-04-07,high,open,2025-04-07 04:39:00,2025-04-09 08:42:00
TCK-0000452,CUST-01713,2025-12-25,low,resolved,2025-12-25 03:31:00,2025-12-25 06:15:00
TCK-0000453,CUST-03255,2025-08-07,low,resolved,2025-08-07 00:21:00,2025-08-09 23:41:00
TCK-0000454,CUST-01379,2025-06-10,high,resolved,2025-06-10 02:21:00,2025-06-12 22:22:00
TCK-0000455,CUST-02203,2025-03-17,medium,resolved,2025-03-17 05:11:00,2025-03-17 21:13:00
TCK-0000456,CUST-04509,2025-11-16,low,resolved,2025-11-16 05:49:00,2025-11-18 23:29:00
TCK-0000457,CUST-03096,2025-07-28,critical,resolved,2025-07-28 05:27:00,2025-07-30 23:59:00
TCK-0000458,CUST-01819,2025-09-03,low,resolved,2025-09-03 00:07:00,2025-09-03 12:13:00
TCK-0000459,CUST-03146,2025-03-05,high,resolved,2025-03-05 01:30:00,2025-03-06 20:31:00
TCK-0000460,CUST-02871,2025-02-21,medium,resolved,2025-02-21 03:50:00,2025-02-24 07:39:00
TCK-0000461,CUST-03571,2025-05-08,critical,resolved,2025-05-08 03:33:00,2025-05-11 23:10:00
TCK-0000462,CUST-04941,2025-06-22,high,resolved,2025-06-22 00:07:00,2025-06-25 14:06:00
TCK-0000463,CUST-04482,2025-03-11,medium,resolved,2025-03-11 03:17:00,2025-03-13 20:54:00
TCK-0000464,CUST-01329,2025-07-29,low,resolved,2025-07-29 04:08:00,2025-07-29 06:53:00
TCK-0000465,CUST-03682,2025-02-12,low,resolved,2025-02-12 03:49:00,2025-02-13 22:25:00
TCK-0000466,CUST-01301,2025-12-17,low,resolved,2025-12-17 00:10:00,2025-12-18 22:28:00
TCK-0000467,CUST-03045,2025-12-08,medium,resolved,2025-12-08 04:49:00,2025-12-11 04:01:00
TCK-0000468,CUST-02094,2025-08-21,low,resolved,2025-08-21 03:07:00,2025-08-24 12:53:00
TCK-0000469,CUST-03046,2025-12-28,low,resolved,2025-12-28 05:25:00,2025-12-31 02:07:00
TCK-0000470,CUST-00928,2025-10-17,high,resolved,2025-10-17 03:23:00,2025-10-19 23:07:00
TCK-0000471,CUST-03953,2025-12-08,low,resolved,2025-12-08 00:18:00,2025-12-08 10:41:00
TCK-0000472,CUST-00717,2025-04-13,critical,open,2025-04-13 03:18:00,2025-04-14 19:42:00
TCK-0000473,CUST-02819,2025-12-15,high,resolved,2025-12-15 03:58:00,2025-12-15 09:52:00
TCK-0000474,CUST-02108,2025-10-19,low,resolved,2025-10-19 02:25:00,2025-10-22 01:23:00
TCK-0000475,CUST-01541,2025-04-16,low,resolved,2025-04-16 05:10:00,2025-04-19 07:19:00
TCK-0000476,CUST-00084,2025-03-25,medium,resolved,2025-03-25 05:22:00,2025-03-28 08:59:00
TCK-0000477,CUST-04012,2025-02-19,low,resolved,2025-02-19 00:23:00,2025-02-22 11:29:00
TCK-0000478,CUST-03269,2025-08-21,low,resolved,2025-08-21 05:21:00,2025-08-21 11:49:00
TCK-0000479,CUST-03656,2025-06-10,high,resolved,2025-06-10 01:37:00,2025-06-12 10:50:00
TCK-0000480,CUST-00868,2025-06-03,low,resolved,2025-06-03 00:11:00,2025-06-03 17:43:00
TCK-0000481,CUST-00145,2025-05-13,medium,resolved,2025-05-13 02:51:00,2025-05-16 22:21:00
TCK-0000482,CUST-00806,2025-02-28,medium,resolved,2025-02-28 00:18:00,2025-03-03 13:28:00
TCK-0000483,CUST-00239,2025-01-17,medium,resolved,2025-01-17 03:20:00,2025-01-17 17:27:00
TCK-0000484,CUST-03746,2025-12-31,critical,resolved,2025-12-31 04:36:00,2026-01-01 15:29:00
TCK-0000485,CUST-04591,2025-01-11,medium,open,2025-01-11 01:26:00,2025-01-11 07:19:00
TCK-0000486,CUST-02356,2025-06-13,medium,resolved,2025-06-13 00:35:00,2025-06-17 02:17:00
TCK-0000487,CUST-01569,2025-04-19,high,resolved,2025-04-19 00:54:00,2025-04-22 22:19:00
TCK-0000488,CUST-02637,2025-07-14,critical,open,2025-07-14 02:22:00,2025-07-14 10:11:00
TCK-0000489,CUST-02415,2025-08-29,medium,open,2025-08-29 01:11:00,2025-09-01 02:04:00
TCK-0000490,CUST-01325,2025-11-11,low,open,2025-11-11 01:29:00,2025-11-11 06:48:00
TCK-0000491,CUST-01664,2025-03-25,high,resolved,2025-03-25 00:15:00,2025-03-27 22:34:00
TCK-0000492,CUST-00816,2025-04-22,medium,resolved,2025-04-22 03:43:00,2025-04-23 00:27:00
TCK-0000493,CUST-01582,2025-09-27,medium,open,2025-09-27 03:12:00,2025-09-27 18:33:00
TCK-0000494,CUST-00114,2025-03-29,low,resolved,2025-03-29 05:57:00,2025-03-30 19:12:00
TCK-0000495,CUST-00819,2025-10-18,high,resolved,2025-10-18 03:40:00,2025-10-20 07:06:00
TCK-0000496,CUST-00454,2025-02-18,medium,resolved,2025-02-18 04:49:00,2025-02-21 07:29:00
TCK-0000497,CUST-00462,2025-03-26,high,resolved,2025-03-26 04:48:00,2025-03-28 23:36:00
TCK-0000498,CUST-00828,2025-05-31,medium,resolved,2025-05-31 03:13:00,2025-06-02 08:02:00
TCK-0000499,CUST-00231,2025-03-05,low,resolved,2025-03-05 00:08:00,2025-03-07 07:01:00
TCK-0000500,CUST-01289,2025-12-04,critical,resolved,2025-12-04 02:39:00,2025-12-06 07:19:00
TCK-0000501,CUST-01218,2025-11-08,low,resolved,2025-11-08 04:26:00,2025-11-11 16:09:00
TCK-0000502,CUST-02827,2025-06-27,low,resolved,2025-06-27 03:52:00,2025-06-29 19:08:00
TCK-0000503,CUST-03144,2025-08-17,low,resolved,2025-08-17 03:22:00,2025-08-18 16:07:00
TCK-0000504,CUST-04487,2025-07-17,low,resolved,2025-07-17 02:23:00,2025-07-20 07:10:00
TCK-0000505,CUST-03606,2025-04-08,low,resolved,2025-04-08 04:02:00,2025-04-09 09:22:00
TCK-0000506,CUST-01950,2025-05-06,medium,resolved,2025-05-06 05:48:00,2025-05-07 06:28:00
TCK-0000507,CUST-04905,2025-12-25,low,resolved,2025-12-25 02:47:00,2025-12-25 16:10:00
TCK-0000508,CUST-01433,2025-12-08,low,resolved,2025-12-08 00:08:00,2025-12-08 09:08:00
TCK-0000509,CUST-03935,2025-05-07,low,resolved,2025-05-07 05:02:00,2025-05-07 11:35:00
TCK-0000510,CUST-00779,2025-01-05,critical,resolved,2025-01-05 00:11:00,2025-01-07 01:36:00
TCK-0000511,CUST-01339,2025-08-24,medium,resolved,2025-08-24 03:53:00,2025-08-27 23:29:00
