opportunity_id,account_id,created_at,close_date,stage,amount
OPP-0000351,ACCT-01116,2025-03-07,2025-06-24,negotiation,33161.5
OPP-0000352,ACCT-04339,2025-08-27,2025-03-23,prospecting,24562.48
OPP-0000353,ACCT-04988,2025-03-01,2025-02-25,closed_won,26423.44
OPP-0000354,ACCT-04388,2025-12-20,2025-09-16,negotiation,27058.99
OPP-0000355,ACCT-01713,2025-04-30,2025-05-25,prospecting,4101.03
OPP-0000356,ACCT-03439,2025-07-27,2025-07-15,prospecting,5654.39
OPP-0000357,ACCT-00676,2025-12-04,2025-04-02,prospecting,21235.92
OPP-0000358,ACCT-00757,2025-03-25,2025-04-03,prospecting,40953.05
OPP-0000359,ACCT-04827,2025-03-13,2025-09-23,prospecting,29445.34
OPP-0000360,ACCT-02293,2025-09-10,2025-05-27,negotiation,27710.28
OPP-0000361,ACCT-02979,2025-03-08,2025-02-15,prospecting,30786.06
OPP-0000362,ACCT-00531,2025-10-14,2025-09-07,closed_won,8556.19
OPP-0000363,ACCT-05406,2025-01-21,2025-10-17,closed_won,12118.28
OPP-0000364,ACCT-04758,2025-06-24,2025-03-13,closed_lost,4817.83
OPP-0000365,ACCT-04799,2025-09-01,2025-12-03,closed_won,7423.02
OPP-0000366,ACCT-01475,2025-10-18,2025-07-09,prospecting,10772.31
OPP-0000367,ACCT-01446,2025-07-13,2025-08-17,prospecting,12786.39
OPP-0000368,ACCT-05328,2025-02-22,2025-11-01,closed_won,8310.6
OPP-0000369,ACCT-02064,2025-01-25,2026-02-21,negotiation,9293.29
OPP-0000370,ACCT-04493,2025-03-12,2025-10-12,closed_won,4489.74
OPP-0000371,ACCT-01205,2025-10-18,2025-02-26,prospecting,4566.07
OPP-0000372,ACCT-03915,2025-05-05,2025-10-15,negotiation,31759.09
OPP-0000373,ACCT-00664,2025-08-30,2025-10-12,closed_lost,14132.54
OPP-0000374,ACCT-01762,2025-12-18,2026-01-31,closed_won,20839.14
OPP-0000375,ACCT-05675,2025-11-13,2025-12-01,proposal,7734.21
OPP-0000376,ACCT-03476,2025-01-12,2025-07-21,closed_won,5328.04
OPP-0000377,ACCT-05247,2025-11-27,2025-04-08,closed_lost,26535.25
OPP-0000378,ACCT-02483,2025-09-12,2025-02-20,proposal,21256.88
OPP-0000379,ACCT-00727,2025-09-02,2025-12-25,proposal,15799.51
OPP-0000380,ACCT-01637,2025-07-26,2025-06-10,negotiation,9424.02
OPP-0000381,ACCT-05709,2025-07-05,2025-07-29,closed_won,27525.95
OPP-0000382,ACCT-00115,2025-10-20,2025-03-17,prospecting,11147.76
OPP-0000383,ACCT-00254,2025-05-27,2025-10-17,proposal,8620.02
OPP-0000384,ACCT-01155,2025-07-09,2025-02-05,closed_won,31460.53
OPP-0000385,ACCT-00477,2025-06-11,2025-06-05,negotiation,15987.75
OPP-0000386,ACCT-00078,2025-11-03,2025-12-30,closed_won,4257.22
OPP-0000387,ACCT-05087,2025-07-24,2025-03-28,prospecting,22311.76
OPP-0000388,ACCT-01849,2025-12-13,2025-06-19,prospecting,15794.69
OPP-0000389,ACCT-02418,2025-06-19,2025-06-04,negotiation,3231.14
OPP-0000390,ACCT-03681,2025-08-14,2025-07-10,closed_lost,18032.86
OPP-0000391,ACCT-02666,2025-04-26,2026-02-20,negotiation,3392.97
OPP-0000392,ACCT-04436,2025-05-19,2025-09-19,proposal,19687.26
OPP-0000393,ACCT-00564,2025-03-11,2025-08-16,closed_lost,75496.22
OPP-0000394,ACCT-04156,2025-11-26,2025-12-03,negotiation,35088.87
OPP-0000395,ACCT-05437,2025-02-07,2025-10-23,closed_lost,16589.58
OPP-0000396,ACCT-01337,2025-02-20,2025-10-12,closed_won,5593.68
OPP-0000397,ACCT-02804,2025-07-05,2025-05-08,closed_won,10642.22
OPP-0000398,ACCT-01290,2025-02-01,2026-02-21,negotiation,17987.77
OPP-0000399,ACCT-02663,2025-07-22,2025-03-15,proposal,28229.81
OPP-0000400,ACCT-04898,2025-10-07,2025-06-07,closed_won,29019.89
OPP-0000401,ACCT-03350,2025-04-13,2025-07-25,closed_won,32443.72
OPP-0000402,ACCT-03112,2025-01-12,2025-08-01,proposal,11276.86
OPP-0000403,ACCT-02426,2025-12-27,2025-06-16,closed_won,15582.39
OPP-0000404,ACCT-03066,2025-03-27,2025-12-17,closed_won,20806.74
OPP-0000405,ACCT-02873,2025-12-18,2025-08-18,prospecting,18357.25
OPP-0000406,ACCT-00149,2025-01-03,2025-05-01,prospecting,47180.24
OPP-0000407,ACCT-02820,2025-11-17,2025-11-08,closed_won,29570.44
OPP-0000408,ACCT-05428,2025-08-20,2025-08-21,proposal,28001.21
OPP-0000409,ACCT-02111,2025-02-11,2025-02-25,prospecting,40056.2
OPP-0000410,ACCT-00108,2025-06-16,2025-03-26,negotiation,40223.35
OPP-0000411,ACCT-05351,2025-08-25,2026-02-25,proposal,9227.35
OPP-0000412,ACCT-02623,2025-08-01,2025-08-05,proposal,13117.72
OPP-0000413,ACCT-04784,2025-08-13,2026-01-08,negotiation,3404.98
OPP-0000414,ACCT-04744,2025-09-22,2025-09-05,negotiation,17769.3
OPP-0000415,ACCT-00196,2025-08-23,2025-08-31,closed_lost,21155.89
OPP-0000416,ACCT-00508,2025-12-17,2026-02-21,closed_won,7133.51
OPP-0000417,ACCT-04409,2025-11-10,2025-07-26,closed_lost,42602.06
OPP-0000418,ACCT-04268,2025-10-16,2025-11-11,proposal,18395.94
OPP-0000419,ACCT-04077,2025-12-07,2025-03-23,prospecting,12604.89
OPP-0000420,ACCT-04890,2025-08-05,2026-02-28,closed_won,43211.36
OPP-0000421,ACCT-04314,2025-03-02,2025-04-28,proposal,40388.42
OPP-0000422,ACCT-01929,2025-12-18,2025-10-12,prospecting,23156.81
OPP-0000423,ACCT-03929,2025-09-02,2026-01-28,proposal,5876.49
OPP-0000424,ACCT-05483,2025-04-08,2026-01-24,prospecting,40341.66
OPP-0000425,ACCT-04603,2025-09-22,2025-09-16,prospecting,11060.66
OPP-0000426,ACCT-05302,2025-07-06,2025-09-26,negotiation,9327.54
OPP-0000427,ACCT-05805,2025-06-21,2026-03-05,closed_won,27994.97
OPP-0000428,ACCT-01206,2025-02-20,2025-06-20,proposal,5320.25
OPP-0000429,ACCT-05047,2025-11-09,2025-10-17,proposal,15461.24
OPP-0000430,ACCT-04328,2025-01-15,2025-04-27,proposal,18804.9
OPP-0000431,ACCT-01102,2025-11-14,2026-02-21,prospecting,6643.8
OPP-0000432,ACCT-01639,2025-11-08,2025-12-08,prospecting,31205.43
OPP-0000433,ACCT-03892,2025-07-04,2025-03-05,negotiation,10942.89
OPP-0000434,ACCT-03223,2025-10-13,2026-02-15,prospecting,10328.5
OPP-0000435,ACCT-00827,2025-07-28,2026-02-17,proposal,9294.08
OPP-0000436,ACCT-03028,2025-12-17,2025-07-30,proposal,3998.44
OPP-0000437,ACCT-04346,2025-03-14,2025-11-19,proposal,9999.49
OPP-0000438,ACCT-05604,2025-03-02,2025-09-05,negotiation,5869.37
OPP-0000439,ACCT-02867,2025-02-04,2025-08-17,negotiation,3892.91
OPP-0000440,ACCT-04168,2025-03-12,2025-05-18,prospecting,6225.45
OPP-0000441,ACCT-02677,2025-03-03,2025-04-06,closed_won,10766.67
OPP-0000442,ACCT-04822,2025-06-18,2025-12-24,proposal,7242.47
OPP-0000443,ACCT-00599,2025-08-19,2025-04-04,proposal,31362.29
OPP-0000444,ACCT-04192,2025-03-03,2025-09-18,proposal,16113.84
OPP-0000445,ACCT-00013,2025-02-03,2025-04-05,proposal,23837.07
OPP-0000446,ACCT-03653,2025-01-30,2025-03-05,proposal,41093.54
OPP-0000447,ACCT-01170,2025-09-13,2025-10-13,closed_won,26130.17
OPP-0000448,ACCT-02938,2025-12-14,2025-07-09,proposal,7822.78
OPP-0000449,ACCT-00258,2025-02-28,2025-10-30,proposal,2859.47
OPP-0000450,ACCT-05422,2025-11-26,2025-08-24,prospecting,10613.12
OPP-0000451,ACCT-03087,2025-11-21,2025-05-28,negotiation,20651.32
OPP-0000452,ACCT-01510,2025-06-20,2025-10-02,prospecting,4308.59
OPP-0000453,ACCT-04184,2025-11-16,2025-10-20,prospecting,21429.44
OPP-0000454,ACCT-00650,2025-09-06,2025-03-05,proposal,11976.4
OPP-0000455,ACCT-00904,2025-06-09,2025-12-14,prospecting,5455.85
OPP-0000456,ACCT-05784,2025-05-25,2025-12-13,closed_won,6055.32
OPP-0000457,ACCT-02580,2025-12-15,2025-04-12,proposal,15284.44
OPP-0000458,ACCT-04577,2025-08-01,2025-09-24,proposal,28195.69
OPP-0000459,ACCT-04000,2025-06-02,2025-09-28,prospecting,7555.39
OPP-0000460,ACCT-05039,2025-04-23,2025-11-26,proposal,12820.52
OPP-0000461,ACCT-05083,2025-10-05,2025-06-18,closed_won,12443.01
OPP-0000462,ACCT-02660,2025-06-29,2025-06-30,prospecting,6313.62
OPP-0000463,ACCT-03721,2025-06-15,2026-02-04,prospecting,14600.59
OPP-0000464,ACCT-04433,2025-08-22,2025-09-22,prospecting,19100.0
OPP-0000465,ACCT-05977,2025-01-16,2025-11-14,prospecting,27855.11
OPP-0000466,ACCT-05125,2025-12-15,2025-11-19,closed_won,48751.62
OPP-0000467,ACCT-03277,2025-05-21,2025-02-07,prospecting,20187.5
OPP-0000468,ACCT-04406,2025-02-18,2025-10-03,proposal,26390.79
OPP-0000469,ACCT-03324,2025-10-25,2025-06-22,closed_lost,49699.86
OPP-0000470,ACCT-05311,2025-03-04,2025-09-24,negotiation,39112.97
OPP-0000471,ACCT-02262,2025-10-17,2025-02-25,prospecting,17545.98
OPP-0000472,ACCT-05439,2025-10-15,2026-02-25,negotiation,43648.07
OPP-0000473,ACCT-02907,2025-12-07,2025-11-19,prospecting,15459.22
OPP-0000474,ACCT-04146,2025-11-25,2025-11-23,proposal,11072.28
OPP-0000475,ACCT-00122,2025-02-15,2026-02-13,prospecting,30591.75
OPP-0000476,ACCT-05216,2025-05-21,2025-02-25,closed_won,6886.73
OPP-0000477,ACCT-05726,2025-09-24,2025-12-19,closed_won,25809.16
OPP-0000478,ACCT-03627,2025-09-22,2025-12-21,proposal,11467.85
OPP-0000479,ACCT-04087,2025-04-09,2025-06-01,prospecting,21852.25
OPP-0000480,ACCT-05661,2025-12-10,2025-11-18,prospecting,17171.01
OPP-0000481,ACCT-05883,2025-08-22,2026-01-07,prospecting,24430.8
OPP-0000482,ACCT-05464,2025-08-21,2025-12-13,closed_lost,3334.37
OPP-0000483,ACCT-03033,2025-02-10,2025-02-17,closed_lost,28182.18
OPP-0000484,ACCT-04973,2025-12-14,2025-04-10,negotiation,4466.97
OPP-0000485,ACCT-05954,2025-01-26,2025-04-23,prospecting,7410.57
OPP-0000486,ACCT-02397,2025-03-21,2025-11-18,closed_won,18855.13
OPP-0000487,ACCT-02654,2025-08-25,2025-09-24,prospecting,23597.55
OPP-0000488,ACCT-00825,2025-09-09,2026-03-03,prospecting,28062.54
OPP-0000489,ACCT-01643,2025-06-25,2025-05-23,prospecting,19852.59
OPP-0000490,ACCT-00226,2025-08-19,2025-09-06,closed_won,9083.49
OPP-0000491,ACCT-05770,2025-07-22,2025-03-09,prospecting,84643.54
OPP-0000492,ACCT-00979,2025-11-17,2025-11-26,closed_won,8588.7
OPP-0000493,ACCT-01761,2025-02-20,2025-03-01,negotiation,23550.24
OPP-0000494,ACCT-03840,2025-12-15,2026-01-21,closed_won,4901.03
OPP-0000495,ACCT-05108,2025-12-14,2025-06-06,negotiation,23591.3
OPP-0000496,ACCT-02793,2025-09-02,2025-05-10,closed_won,5247.25
OPP-0000497,ACCT-00524,2025-04-09,2025-08-10,prospecting,6493.68
OPP-0000498,ACCT-02356,2025-03-27,2025-11-21,negotiation,29505.02
OPP-0000499,ACCT-05857,2025-04-13,2025-09-05,prospecting,25413.26
OPP-0000500,ACCT-02489,2025-07-25,2025-05-25,proposal,14924.44
OPP-0000501,ACCT-01490,2025-10-24,2025-04-26,proposal,37535.25
OPP-0000502,ACCT-02826,2025-02-10,2025-08-13,negotiation,3904.94
OPP-0000503,ACCT-04723,2025-05-29,2025-12-16,negotiation,27386.01
OPP-0000504,ACCT-05045,2025-04-06,2026-01-25,proposal,24765.31
OPP-0000505,ACCT-03803,2025-12-09,2026-03-02,proposal,6697.95
OPP-0000506,ACCT-00330,2025-01-08,2025-03-05,negotiation,2584.06
OPP-0000507,ACCT-00914,2025-04-07,2025-05-12,prospecting,13084.75
OPP-0000508,ACCT-02329,2025-06-26,2025-07-10,proposal,14940.62
OPP-0000509,ACCT-03650,2025-11-02,2026-02-23,closed_won,12802.69
OPP-0000510,ACCT-02546,2025-08-08,2025-08-26,closed_won,21988.38
OPP-0000511,ACCT-01189,2025-04-01,2025-02-01,prospecting,11557.07
OPP-0000512,ACCT-02762,2025-02-08,2025-05-18,proposal,8534.43
OPP-0000513,ACCT-01749,2025-12-02,2025-06-30,negotiation,10972.6
OPP-0000514,ACCT-00325,2025-09-13,2025-02-17,closed_won,15275.25
OPP-0000515,ACCT-02513,2025-12-23,2025-12-04,proposal,18555.88
OPP-0000516,ACCT-02803,2025-06-02,2025-07-07,closed_won,37082.27
OPP-0000517,ACCT-00006,2025-02-03,2025-07-31,proposal,19358.26
OPP-0000518,ACCT-03715,2025-08-20,2025-04-16,negotiation,8850.91
OPP-0000519,ACCT-00908,2025-05-02,2025-07-01,proposal,31042.73
OPP-0000520,ACCT-01653,2025-01-22,2025-12-09,proposal,19300.56
OPP-0000521,ACCT-05013,2025-08-09,2025-04-01,proposal,56221.24
OPP-0000522,ACCT-03015,2025-09-10,2025-06-28,proposal,10458.94
OPP-0000523,ACCT-03433,2025-05-09,2025-10-30,prospecting,3662.44
OPP-0000524,ACCT-05432,2025-04-03,2025-05-21,proposal,4525.83
OPP-0000525,ACCT-00952,2025-07-01,2025-07-13,proposal,28437.23
OPP-0000526,ACCT-01294,2025-09-06,2025-07-18,negotiation,26108.81
OPP-0000527,ACCT-05498,2025-05-23,2025-08-04,prospecting,21235.43
OPP-0000528,ACCT-02591,2025-04-28,2025-08-31,prospecting,11326.54
OPP-0000529,ACCT-05582,2025-03-12,2026-02-04,prospecting,12051.16
OPP-0000530,ACCT-01124,2025-11-10,2025-10-11,proposal,25287.51
OPP-0000531,ACCT-01006,2025-05-19,2025-04-21,prospecting,44018.57
OPP-0000532,ACCT-01026,2025-03-28,2025-09-10,closed_lost,2841.03
OPP-0000533,ACCT-01643,2025-05-14,2025-07-12,negotiation,24113.04
OPP-0000534,ACCT-04679,2025-09-07,2025-11-17,negotiation,12585.63
OPP-0000535,ACCT-02539,2025-11-10,2025-09-10,proposal,15041.98
OPP-0000536,ACCT-00031,2025-06-06,2025-12-07,proposal,5462.46
OPP-0000537,ACCT-03515,2025-12-08,2025-07-01,prospecting,39457.25
OPP-0000538,ACCT-00018,2025-06-19,2025-11-26,prospecting,35914.24
OPP-0000539,ACCT-03560,2025-05-19,2025-09-21,prospecting,12866.63
OPP-0000540,ACCT-00506,2025-02-10,2025-04-27,negotiation,19563.34
OPP-0000541,ACCT-04879,2025-07-27,2025-07-08,prospecting,26386.35
OPP-0000542,ACCT-01502,2025-12-20,2025-03-20,proposal,19058.46
OPP-0000543,ACCT-00287,2025-08-20,2025-05-10,closed_won,1572.3
OPP-0000544,ACCT-01226,2025-12-05,2025-07-22,proposal,5508.69
OPP-0000545,ACCT-04799,2025-10-16,2025-07-25,closed_won,25631.46
OPP-0000546,ACCT-02473,2025-11-02,2025-09-14,negotiation,10614.71
OPP-0000547,ACCT-02325,2025-06-29,2025-02-21,prospecting,16645.58
OPP-0000548,ACCT-00049,2025-08-13,2025-03-04,negotiation,30703.26
OPP-0000549,ACCT-01261,2025-04-29,2026-02-15,proposal,11633.94
OPP-0000550,ACCT-04066,2025-09-13,2025-02-17,closed_won,22857.15
OPP-0000551,ACCT-00576,2025-03-11,2025-11-28,closed_won,22065.92
OPP-0000552,ACCT-02014,2025-04-14,2025-08-24,prospecting,17271.55
OPP-0000553,ACCT-03089,2025-06-12,2025-09-13,prospecting,11086.77
OPP-0000554,ACCT-00003,2025-04-24,2026-02-09,closed_won,20388.98
OPP-0000555,ACCT-03662,2025-02-01,2025-08-11,prospecting,37984.74
OPP-0000556,ACCT-01621,2025-08-26,2025-09-06,proposal,61446.56
OPP-0000557,ACCT-03651,2025-05-20,2025-10-23,closed_won,35733.19
OPP-0000558,ACCT-03187,2025-09-23,2025-10-08,negotiation,13252.25
OPP-0000559,ACCT-04639,2025-08-23,2025-11-07,negotiation,18992.55
OPP-0000560,ACCT-04656,2025-04-15,2025-03-30,prospecting,15286.39
OPP-0000561,ACCT-03258,2025-11-21,2025-05-24,closed_won,2422.23
OPP-0000562,ACCT-02931,2025-12-03,2025-07-30,closed_won,21587.99
OPP-0000563,ACCT-02916,2025-12-19,2025-09-28,closed_won,8608.35
OPP-0000564,ACCT-03358,2025-12-22,2025-06-28,prospecting,9717.47
OPP-0000565,ACCT-00720,2025-05-06,2025-05-21,proposal,9529.83
OPP-0000566,ACCT-00004,2025-02-13,2025-09-02,closed_won,20559.78
OPP-0000567,ACCT-04628,2025-07-22,2025-10-06,prospecting,1451.55
OPP-0000568,ACCT-04606,2025-02-21,2025-04-27,proposal,34940.48
OPP-0000569,ACCT-03310,2025-04-09,2025-07-11,proposal,30985.85
OPP-0000570,ACCT-05242,2025-06-21,2025-09-04,negotiation,29362.12
OPP-0000571,ACCT-02229,2025-04-26,2025-11-10,closed_lost,20902.9
OPP-0000572,ACCT-05234,2025-04-09,2025-03-01,prospecting,8244.55
OPP-0000573,ACCT-02387,2025-05-08,2025-12-16,proposal,19833.13
OPP-0000574,ACCT-02534,2025-09-13,2025-12-29,prospecting,10163.95
OPP-0000575,ACCT-02858,2025-02-01,2025-07-01,closed_lost,16775.41
OPP-0000576,ACCT-01407,2025-10-18,2025-09-15,negotiation,15723.52
OPP-0000577,ACCT-02493,2025-09-20,2025-03-19,negotiation,17412.59
OPP-0000578,ACCT-00466,2025-12-18,2025-11-05,proposal,20260.45
OPP-0000579,ACCT-00539,2025-02-28,2025-09-22,negotiation,14898.15
OPP-0000580,ACCT-04416,2025-08-03,2025-10-03,closed_lost,7466.99
OPP-0000581,ACCT-00148,2025-04-14,2026-01-17,closed_lost,13748.53
OPP-0000582,ACCT-00713,2025-12-12,2025-11-24,negotiation,20395.13
OPP-0000583,ACCT-03218,2025-06-06,2025-09-30,prospecting,42987.66
OPP-0000584,ACCT-00820,2025-03-06,2025-03-11,negotiation,20178.95
OPP-0000585,ACCT-03837,2025-02-01,2025-06-20,prospecting,4991.6
OPP-0000586,ACCT-03922,2025-07-24,2025-12-22,negotiation,27808.24
OPP-0000587,ACCT-00346,2025-12-05,2025-03-21,prospecting,56668.26
OPP-0000588,ACCT-01687,2025-03-23,2025-09-16,closed_won,12778.77
OPP-0000589,ACCT-04151,2025-09-06,2025-08-11,proposal,10771.81
OPP-0000590,ACCT-02138,2025-02-03,2025-12-21,prospecting,19485.39
OPP-0000591,ACCT-05796,2025-02-10,2025-10-07,proposal,35657.57
OPP-0000592,ACCT-03619,2025-03-24,2026-02-01,proposal,5936.84
OPP-0000593,ACCT-05883,2025-04-14,2025-12-14,closed_won,2397.95
OPP-0000594,ACCT-00816,2025-05-19,2025-04-28,prospecting,17311.97
OPP-0000595,ACCT-00083,2025-02-08,2025-06-26,closed_won,2519.2
OPP-0000596,ACCT-00145,2025-08-24,2025-07-16,proposal,3708.98
OPP-0000597,ACCT-00921,2025-10-14,2025-07-31,proposal,11205.01
OPP-0000598,ACCT-03251,2025-09-05,2025-04-01,prospecting,16630.14
OPP-0000599,ACCT-05761,2025-05-05,2025-04-03,negotiation,20013.37
OPP-0000600,ACCT-03423,2025-11-20,2025-10-27,prospecting,39239.83
OPP-0000601,ACCT-05557,2025-02-24,2026-01-03,closed_lost,20438.28
OPP-0000602,ACCT-05824,2025-05-31,2025-06-06,negotiation,33505.8
OPP-0000603,ACCT-03161,2025-06-14,2025-11-06,prospecting,16248.42
OPP-0000604,ACCT-04667,2025-05-13,2025-05-18,prospecting,23898.69
OPP-0000605,ACCT-03495,2025-09-23,2025-08-24,proposal,15730.93
OPP-0000606,ACCT-05959,2025-07-20,2025-10-20,closed_won,13794.39
OPP-0000607,ACCT-00639,2025-12-19,2025-10-15,negotiation,15886.96
OPP-0000608,ACCT-04838,2025-08-01,2025-06-23,closed_lost,19362.07
OPP-0000609,ACCT-01931,2025-08-06,2025-02-22,proposal,20066.13
OPP-0000610,ACCT-04300,2025-03-23,2025-11-22,prospecting,44294.26
OPP-0000611,ACCT-01639,2025-02-16,2025-07-16,closed_won,4563.82
OPP-0000612,ACCT-04626,2025-01-22,2025-02-01,closed_won,19359.54
OPP-0000613,ACCT-05401,2025-08-30,2025-12-30,prospecting,21385.18
OPP-0000614,ACCT-00486,2025-03-30,2025-04-20,proposal,19232.15
OPP-0000615,ACCT-03530,2025-01-07,2025-11-17,proposal,22194.75
OPP-0000616,ACCT-00875,2025-03-16,2025-12-22,prospecting,12291.4
OPP-0000617,ACCT-02422,2025-01-16,2025-09-12,proposal,15150.37
OPP-0000618,ACCT-00221,2025-06-14,2025-03-09,prospecting,3146.53
OPP-0000619,ACCT-03477,2025-01-31,2025-03-29,proposal,8441.89
OPP-0000620,ACCT-04375,2025-11-08,2025-03-22,closed_won,50886.86
OPP-0000621,ACCT-05539,2025-04-03,2025-12-28,negotiation,8899.15
OPP-0000622,ACCT-04313,2025-08-05,2025-06-15,prospecting,6265.27
OPP-0000623,ACCT-03387,2025-05-12,2026-02-12,prospecting,37154.18
OPP-0000624,ACCT-02402,2025-10-06,2026-01-29,prospecting,18640.86
OPP-0000625,ACCT-00919,2025-01-23,2025-04-10,prospecting,9786.43
OPP-0000626,ACCT-00426,2025-07-29,2025-06-21,prospecting,18953.1
OPP-0000627,ACCT-02756,2025-01-06,2025-12-27,closed_won,18490.7
OPP-0000628,ACCT-04791,2025-12-02,2025-08-27,prospecting,4945.27
OPP-0000629,ACCT-02335,2025-02-02,2025-09-17,prospecting,14300.27
OPP-0000630,ACCT-01954,2025-06-26,2025-02-19,closed_won,2283.4
OPP-0000631,ACCT-00629,2025-03-27,2025-07-19,prospecting,3536.99
OPP-0000632,ACCT-00022,2025-10-01,2026-02-06,proposal,34398.88
OPP-0000633,ACCT-03139,2025-09-25,2025-12-28,prospecting,25894.17
OPP-0000634,ACCT-02957,2025-10-04,2025-05-28,closed_won,5364.88
OPP-0000635,ACCT-00773,2025-09-16,2025-05-24,proposal,26639.73
OPP-0000636,ACCT-02981,2025-01-29,2026-01-01,prospecting,6303.21
OPP-0000637,ACCT-00714,2025-02-27,2025-04-29,negotiation,40264.36
OPP-0000638,ACCT-02481,2025-09-07,2026-02-20,proposal,1591.98
OPP-0000639,ACCT-03672,2025-06-04,2025-11-25,closed_lost,17041.85
OPP-0000640,ACCT-02903,2025-04-17,2025-04-27,prospecting,3775.91
OPP-0000641,ACCT-00599,2025-09-13,2025-10-05,closed_won,15835.07
OPP-0000642,ACCT-02514,2025-10-26,2025-09-15,proposal,14304.75
OPP-0000643,ACCT-00849,2025-12-23,2025-09-17,prospecting,20785.99
OPP-0000644,ACCT-02017,2025-02-02,2025-11-30,closed_won,13283.55
OPP-0000645,ACCT-05200,2025-01-06,2026-01-17,proposal,9535.54
OPP-0000646,ACCT-04768,2025-11-18,2025-11-20,closed_won,10604.8
OPP-0000647,ACCT-01054,2025-07-16,2025-02-16,prospecting,3711.13
OPP-0000648,ACCT-01144,2025-03-29,2025-10-04,prospecting,27682.85
OPP-0000649,ACCT-05731,2025-09-15,2025-04-03,proposal,7501.04
OPP-0000650,ACCT-01534,2025-06-12,2026-01-09,negotiation,16538.05
OPP-0000651,ACCT-05092,2025-02-17,2025-06-03,negotiation,15700.62
OPP-0000652,ACCT-02889,2025-10-23,2025-12-11,negotiation,2543.51
OPP-0000653,ACCT-04274,2025-01-05,2025-04-11,prospecting,7548.62
OPP-0000654,ACCT-03851,2025-02-15,2025-03-19,proposal,37102.78
OPP-0000655,ACCT-04049,2025-12-21,2025-02-20,negotiation,48977.29
OPP-0000656,ACCT-03297,2025-02-19,2025-09-07,closed_lost,17568.12
OPP-0000657,ACCT-02448,2025-04-01,2025-07-13,negotiation,14281.52
OPP-0000658,ACCT-04946,2025-05-28,2025-04-01,negotiation,6332.36
OPP-0000659,ACCT-03446,2025-06-04,2025-06-26,closed_won,19083.19
OPP-0000660,ACCT-01878,2025-05-19,2026-01-11,closed_won,11315.94
OPP-0000661,ACCT-03100,2025-02-21,2025-11-22,closed_lost,17976.07
OPP-0000662,ACCT-02034,2025-10-16,2025-11-07,proposal,23387.0
OPP-0000663,ACCT-01262,2025-08-14,2026-01-29,proposal,12543.86
OPP-0000664,ACCT-00692,2025-04-30,2025-08-15,closed_lost,18301.17
OPP-0000665,ACCT-05202,2025-03-20,2025-09-26,closed_lost,19950.7
OPP-0000666,ACCT-00735,2025-02-20,2025-07-24,negotiation,14297.55
OPP-0000667,ACCT-03476,2025-11-08,2025-04-03,prospecting,14920.65
OPP-0000668,ACCT-00216,2025-07-24,2025-05-04,prospecting,13987.28
OPP-0000669,ACCT-04665,2025-05-30,2025-03-16,closed_won,7837.95
OPP-0000670,ACCT-00563,2025-09-18,2025-10-13,proposal,20616.58
OPP-0000671,ACCT-02417,2025-12-13,2025-09-10,negotiation,27504.02
OPP-0000672,ACCT-01065,2025-06-10,2025-08-28,negotiation,28996.58
OPP-0000673,ACCT-02952,2025-08-06,2025-02-28,proposal,26570.77
OPP-0000674,ACCT-00702,2025-10-20,2025-02-02,proposal,8201.79
OPP-0000675,ACCT-04289,2025-03-02,2025-06-19,prospecting,14196.98
OPP-0000676,ACCT-03046,2025-11-07,2025-02-18,closed_won,15319.26
OPP-0000677,ACCT-02921,2025-02-28,2025-06-15,proposal,31542.74
OPP-0000678,ACCT-04251,2025-11-06,2026-02-28,prospecting,39886.56
OPP-0000679,ACCT-01865,2025-04-06,2026-03-04,closed_won,17813.99
OPP-0000680,ACCT-03199,2025-04-17,2026-01-22,prospecting,8503.91
OPP-0000681,ACCT-01631,2025-07-01,2025-03-26,closed_lost,30141.2
OPP-0000682,ACCT-00933,2025-12-26,2025-02-19,closed_lost,22554.18
OPP-0000683,ACCT-03555,2025-02-27,2025-10-14,negotiation,20963.96
OPP-0000684,ACCT-05498,2025-04-03,2025-10-18,proposal,34347.77
OPP-0000685,ACCT-03615,2025-11-21,2025-03-13,proposal,15091.72
OPP-0000686,ACCT-03494,2025-05-02,2025-08-04,proposal,5538.57
OPP-0000687,ACCT-00636,2025-01-15,2026-02-15,closed_lost,36954.42
OPP-0000688,ACCT-05307,2025-03-19,2025-05-18,negotiation,13834.84
OPP-0000689,ACCT-00229,2025-10-28,2025-12-15,prospecting,17595.38
OPP-0000690,ACCT-02282,2025-10-23,2025-12-07,negotiation,16029.66
OPP-0000691,ACCT-01145,2025-03-14,2025-06-18,closed_lost,31550.4
OPP-0000692,ACCT-01868,2025-06-13,2025-02-16,prospecting,34902.76
OPP-0000693,ACCT-04204,2025-04-22,2026-01-16,closed_lost,17653.9
OPP-0000694,ACCT-00725,2025-02-06,2025-07-26,prospecting,10908.03
OPP-0000695,ACCT-03693,2025-05-30,2026-01-23,closed_won,27125.96
OPP-0000696,ACCT-00196,2025-01-11,2025-12-08,closed_won,8086.53
