order_id,customer_id,product_id,order_date,order_amount,status,currency,channel
ORD-0000319,CUST-03351,PROD-0348,2025-10-25,122.77,completed,USD,partner
ORD-0000320,CUST-00401,PROD-0360,2025-07-20,205.48,pending,USD,marketplace
ORD-0000321,CUST-02057,PROD-0122,2025-11-27,241.1,completed,USD,sales_led
ORD-0000322,CUST-03092,PROD-0001,2025-03-23,261.74,completed,USD,partner
ORD-0000323,CUST-03232,PROD-0029,2025-11-07,323.06,completed,USD,self_serve
ORD-0000324,CUST-03542,PROD-0170,2025-10-09,63.49,completed,USD,partner
ORD-0000325,CUST-01432,PROD-0234,2025-10-04,277.18,completed,USD,sales_led
ORD-0000326,CUST-02599,PROD-0085,2025-02-24,481.74,pending,USD,marketplace
ORD-0000327,CUST-00493,PROD-0016,2025-09-19,578.72,completed,USD,sales_led
ORD-0000328,CUST-02223,PROD-0153,2025-03-14,394.94,completed,USD,partner
ORD-0000329,CUST-04911,PROD-0436,2025-09-16,101.28,completed,USD,self_serve
ORD-0000330,CUST-04239,PROD-0105,2025-09-29,227.31,completed,USD,marketplace
ORD-0000331,CUST-03113,PROD-0332,2025-05-04,105.47,completed,USD,marketplace
ORD-0000332,CUST-02096,PROD-0358,2025-11-14,289.65,cancelled,USD,partner
ORD-0000333,CUST-04504,PROD-0311,2025-01-30,237.91,completed,USD,partner
ORD-0000334,CUST-02209,PROD-0415,2025-04-24,304.42,completed,USD,partner
ORD-0000335,CUST-03817,PROD-0144,2025-09-16,83.87,completed,USD,sales_led
ORD-0000336,CUST-02887,PROD-0091,2025-07-21,281.26,completed,USD,partner
ORD-0000337,CUST-00107,PROD-0082,2025-10-28,575.58,pending,USD,marketplace
ORD-0000338,CUST-03520,PROD-0209,2025-07-25,428.16,completed,USD,sales_led
ORD-0000339,CUST-04467,PROD-0262,2025-08-22,224.65,completed,USD,partner
ORD-0000340,CUST-03886,PROD-0300,2025-09-28,421.96,completed,USD,self_serve
ORD-0000341,CUST-03074,PROD-0442,2025-12-06,308.96,pending,USD,sales_led
ORD-0000342,CUST-00205,PROD-0073,2025-03-03,301.38,completed,USD,sales_led
ORD-0000343,CUST-00117,PROD-0306,2025-09-14,648.8,completed,GBP,sales_led
ORD-0000344,CUST-04256,PROD-0181,2025-01-30,305.33,completed,GBP,sales_led
ORD-0000345,CUST-02375,PROD-0346,2025-05-30,175.16,completed,USD,sales_led
ORD-0000346,CUST-02257,PROD-0098,2025-09-25,193.9,completed,USD,sales_led
ORD-0000347,CUST-03205,PROD-0009,2025-08-26,270.35,completed,EUR,marketplace
ORD-0000348,CUST-04530,PROD-0282,2025-12-13,37.8,completed,USD,partner
ORD-0000349,CUST-02184,PROD-0153,2025-09-14,135.42,cancelled,USD,marketplace
ORD-0000350,CUST-02682,PROD-0452,2025-12-15,39.64,pending,USD,marketplace
ORD-0000351,CUST-02794,PROD-0366,2025-10-10,109.07,completed,USD,marketplace
ORD-0000352,CUST-02380,PROD-0232,2025-10-28,301.9,completed,USD,marketplace
ORD-0000353,CUST-03283,PROD-0191,2025-12-01,410.61,completed,USD,partner
ORD-0000354,CUST-00977,PROD-0336,2025-12-03,874.9,cancelled,USD,partner
ORD-0000355,CUST-01866,PROD-0231,2025-01-21,151.13,completed,USD,sales_led
ORD-0000356,CUST-02349,PROD-0361,2025-03-29,594.1,completed,EUR,partner
ORD-0000357,CUST-02597,PROD-0366,2025-06-04,471.82,completed,USD,marketplace
ORD-0000358,CUST-02465,PROD-0496,2025-01-11,220.86,completed,USD,sales_led
ORD-0000359,CUST-02093,PROD-0156,2025-11-12,554.23,completed,EUR,partner
ORD-0000360,CUST-04473,PROD-0314,2025-03-08,396.22,cancelled,USD,marketplace
ORD-0000361,CUST-04004,PROD-0248,2025-02-08,14.6,completed,USD,partner
ORD-0000362,CUST-04436,PROD-0093,2025-08-10,150.11,completed,USD,marketplace
ORD-0000363,CUST-02974,PROD-0116,2025-06-06,221.28,completed,USD,self_serve
ORD-0000364,CUST-02433,PROD-0006,2025-07-12,170.16,completed,USD,marketplace
ORD-0000365,CUST-02155,PROD-0150,2025-01-31,115.23,completed,USD,self_serve
ORD-0000366,CUST-04338,PROD-0070,2025-12-19,196.86,completed,USD,sales_led
ORD-0000367,CUST-03330,PROD-0093,2025-08-21,317.53,completed,EUR,partner
ORD-0000368,CUST-04272,PROD-0063,2025-02-07,92.7,completed,USD,marketplace
ORD-0000369,CUST-04250,PROD-0001,2025-10-30,84.48,completed,USD,partner
ORD-0000370,CUST-04742,PROD-0262,2025-03-20,306.82,completed,USD,sales_led
ORD-0000371,CUST-02727,PROD-0466,2025-01-14,207.7,completed,USD,marketplace
ORD-0000372,CUST-01809,PROD-0220,2025-01-07,125.41,completed,USD,sales_led
ORD-0000373,CUST-04543,PROD-0253,2025-01-19,145.53,cancelled,USD,marketplace
ORD-0000374,CUST-01062,PROD-0308,2025-04-01,428.72,completed,USD,sales_led
ORD-0000375,CUST-01615,PROD-0291,2025-04-12,92.46,completed,USD,marketplace
ORD-0000376,CUST-04720,PROD-0039,2025-05-27,936.31,completed,EUR,sales_led
ORD-0000377,CUST-03570,PROD-0223,2025-10-30,603.38,completed,USD,sales_led
ORD-0000378,CUST-02925,PROD-0411,2025-05-15,703.14,completed,USD,marketplace
ORD-0000379,CUST-02652,PROD-0109,2025-11-08,154.82,completed,USD,partner
ORD-0000380,CUST-02334,PROD-0055,2025-01-18,304.39,completed,USD,sales_led
ORD-0000381,CUST-04482,PROD-0322,2025-12-31,228.84,pending,EUR,self_serve
ORD-0000382,CUST-02058,PROD-0342,2025-07-31,316.47,completed,USD,self_serve
ORD-0000383,CUST-02398,PROD-0363,2025-07-25,330.41,completed,USD,marketplace
ORD-0000384,CUST-00424,PROD-0347,2025-04-12,587.84,cancelled,USD,self_serve
ORD-0000385,CUST-00574,PROD-0149,2025-10-24,101.65,completed,USD,self_serve
ORD-0000386,CUST-01021,PROD-0284,2025-01-21,592.19,completed,USD,marketplace
ORD-0000387,CUST-01499,PROD-0426,2025-08-03,159.74,completed,USD,marketplace
ORD-0000388,CUST-01458,PROD-0088,2025-05-26,99.59,completed,USD,sales_led
ORD-0000389,CUST-03335,PROD-0347,2025-07-03,120.82,completed,USD,partner
ORD-0000390,CUST-02757,PROD-0307,2025-12-05,202.09,cancelled,USD,partner
ORD-0000391,CUST-00022,PROD-0137,2025-09-01,431.09,completed,USD,self_serve
ORD-0000392,CUST-02584,PROD-0463,2025-11-30,257.46,completed,USD,self_serve
ORD-0000393,CUST-00411,PROD-0083,2025-02-09,123.51,completed,EUR,partner
ORD-0000394,CUST-02715,PROD-0403,2025-03-16,370.72,completed,USD,self_serve
ORD-0000395,CUST-00251,PROD-0285,2025-06-24,151.01,completed,USD,self_serve
ORD-0000396,CUST-00383,PROD-0065,2025-03-09,442.56,cancelled,USD,sales_led
ORD-0000397,CUST-04131,PROD-0221,2025-11-25,146.91,pending,USD,sales_led
ORD-0000398,CUST-00049,PROD-0166,2025-08-29,128.97,completed,EUR,self_serve
ORD-0000399,CUST-04863,PROD-0209,2025-08-01,40.64,completed,USD,sales_led
ORD-0000400,CUST-02316,PROD-0395,2025-11-22,204.58,cancelled,USD,marketplace
ORD-0000401,CUST-04131,PROD-0322,2025-04-29,358.4,completed,USD,marketplace
ORD-0000402,CUST-00968,PROD-0099,2025-07-15,328.06,completed,USD,sales_led
ORD-0000403,CUST-02335,PROD-0372,2025-08-06,647.73,completed,USD,self_serve
ORD-0000404,CUST-04459,PROD-0358,2025-08-03,272.85,pending,USD,marketplace
ORD-0000405,CUST-00386,PROD-0047,2025-07-03,304.6,cancelled,USD,partner
ORD-0000406,CUST-02155,PROD-0460,2025-08-09,598.85,completed,GBP,sales_led
ORD-0000407,CUST-00615,PROD-0004,2025-11-18,306.94,completed,USD,partner
ORD-0000408,CUST-01760,PROD-0143,2025-08-27,544.41,completed,USD,self_serve
ORD-0000409,CUST-04854,PROD-0146,2025-11-30,237.4,completed,USD,partner
ORD-0000410,CUST-02721,PROD-0048,2025-11-28,331.27,cancelled,EUR,partner
ORD-0000411,CUST-01670,PROD-0332,2025-08-23,243.2,completed,USD,partner
ORD-0000412,CUST-03144,PROD-0231,2025-08-25,213.56,completed,USD,marketplace
ORD-0000413,CUST-01409,PROD-0408,2025-08-16,505.04,pending,GBP,self_serve
ORD-0000414,CUST-00410,PROD-0157,2025-02-15,179.09,completed,USD,partner
ORD-0000415,CUST-02827,PROD-0428,2025-08-05,696.75,completed,USD,self_serve
ORD-0000416,CUST-03707,PROD-0255,2025-12-02,78.59,completed,EUR,self_serve
ORD-0000417,CUST-00894,PROD-0003,2025-09-17,402.17,completed,USD,sales_led
ORD-0000418,CUST-00688,PROD-0152,2025-05-30,121.58,completed,GBP,marketplace
ORD-0000419,CUST-02990,PROD-0181,2025-05-04,69.67,completed,USD,self_serve
ORD-0000420,CUST-01934,PROD-0252,2025-01-03,575.3,completed,USD,partner
ORD-0000421,CUST-04678,PROD-0353,2025-08-06,304.44,completed,USD,self_serve
ORD-0000422,CUST-01785,PROD-0079,2025-08-08,269.08,completed,USD,sales_led
ORD-0000423,CUST-01962,PROD-0404,2025-08-10,166.53,completed,EUR,sales_led
ORD-0000424,CUST-02846,PROD-0087,2025-11-16,792.22,completed,EUR,self_serve
ORD-0000425,CUST-04890,PROD-0498,2025-07-08,87.88,completed,USD,sales_led
ORD-0000426,CUST-03448,PROD-0193,2025-08-23,427.57,completed,EUR,self_serve
ORD-0000427,CUST-03332,PROD-0469,2025-07-12,239.81,pending,USD,self_serve
ORD-0000428,CUST-04005,PROD-0045,2025-01-09,406.6,completed,USD,marketplace
ORD-0000429,CUST-04080,PROD-0102,2025-09-08,347.14,completed,USD,sales_led
ORD-0000430,CUST-02636,PROD-0492,2025-07-12,127.44,pending,USD,self_serve
ORD-0000431,CUST-01433,PROD-0084,2025-08-30,138.08,cancelled,USD,marketplace
ORD-0000432,CUST-00777,PROD-0162,2025-10-07,285.2,completed,USD,self_serve
ORD-0000433,CUST-02837,PROD-0281,2025-02-10,200.49,completed,EUR,partner
ORD-0000434,CUST-03480,PROD-0100,2025-06-09,333.21,completed,USD,marketplace
ORD-0000435,CUST-01832,PROD-0174,2025-06-22,469.57,completed,USD,partner
ORD-0000436,CUST-02394,PROD-0352,2025-03-24,528.98,completed,USD,partner
ORD-0000437,CUST-02227,PROD-0240,2025-04-02,115.82,cancelled,USD,partner
ORD-0000438,CUST-02945,PROD-0211,2025-12-13,235.77,completed,USD,partner
ORD-0000439,CUST-04094,PROD-0336,2025-05-10,475.87,cancelled,USD,marketplace
ORD-0000440,CUST-02219,PROD-0479,2025-01-21,182.1,completed,USD,marketplace
ORD-0000441,CUST-02597,PROD-0422,2025-09-21,303.87,completed,USD,sales_led
ORD-0000442,CUST-02082,PROD-0027,2025-01-18,380.72,completed,USD,self_serve
ORD-0000443,CUST-01510,PROD-0315,2025-06-23,185.72,completed,GBP,self_serve
ORD-0000444,CUST-03507,PROD-0240,2025-08-21,36.19,completed,EUR,self_serve
ORD-0000445,CUST-03084,PROD-0216,2025-06-06,350.31,completed,EUR,self_serve
ORD-0000446,CUST-02621,PROD-0118,2025-04-25,673.3,completed,USD,partner
ORD-0000447,CUST-01474,PROD-0134,2025-12-06,259.41,completed,EUR,marketplace
ORD-0000448,CUST-04339,PROD-0352,2025-11-30,436.74,completed,USD,sales_led
ORD-0000449,CUST-04024,PROD-0488,2025-02-27,126.56,completed,GBP,marketplace
ORD-0000450,CUST-03718,PROD-0273,2025-10-23,241.37,pending,USD,sales_led
ORD-0000451,CUST-04078,PROD-0105,2025-09-03,97.66,completed,USD,sales_led
ORD-0000452,CUST-02382,PROD-0120,2025-06-25,239.72,completed,EUR,self_serve
ORD-0000453,CUST-03140,PROD-0095,2025-04-03,217.44,completed,USD,self_serve
ORD-0000454,CUST-01072,PROD-0263,2025-06-22,160.08,cancelled,GBP,marketplace
ORD-0000455,CUST-03915,PROD-0355,2025-04-17,390.37,completed,USD,marketplace
ORD-0000456,CUST-00088,PROD-0390,2025-10-24,106.17,completed,EUR,marketplace
ORD-0000457,CUST-02543,PROD-0323,2025-10-28,46.89,completed,USD,partner
ORD-0000458,CUST-01027,PROD-0488,2025-10-04,400.52,cancelled,EUR,self_serve
ORD-0000459,CUST-02979,PROD-0447,2025-09-07,110.63,completed,EUR,partner
ORD-0000460,CUST-01407,PROD-0114,2025-08-19,184.88,completed,USD,partner
ORD-0000461,CUST-04822,PROD-0457,2025-03-21,121.87,completed,EUR,partner
ORD-0000462,CUST-00591,PROD-0028,2025-09-07,252.77,completed,USD,partner
ORD-0000463,CUST-04113,PROD-0373,2025-06-15,106.55,completed,USD,partner
ORD-0000464,CUST-03346,PROD-0283,2025-11-24,525.25,completed,EUR,marketplace
ORD-0000465,CUST-04980,PROD-0015,2025-02-25,409.36,completed,USD,marketplace
ORD-0000466,CUST-01631,PROD-0155,2025-02-02,811.32,completed,USD,self_serve
ORD-0000467,CUST-03526,PROD-0434,2025-02-05,775.58,completed,USD,self_serve
ORD-0000468,CUST-00152,PROD-0373,2025-03-16,123.06,completed,USD,sales_led
ORD-0000469,CUST-03385,PROD-0284,2025-11-08,140.0,completed,USD,marketplace
ORD-0000470,CUST-02185,PROD-0385,2025-04-27,390.98,completed,USD,self_serve
ORD-0000471,CUST-03633,PROD-0098,2025-07-26,786.93,completed,USD,marketplace
ORD-0000472,CUST-03922,PROD-0095,2025-05-15,270.68,completed,USD,self_serve
ORD-0000473,CUST-02433,PROD-0309,2025-02-25,429.91,completed,GBP,self_serve
ORD-0000474,CUST-01699,PROD-0224,2025-02-16,422.56,cancelled,EUR,marketplace
ORD-0000475,CUST-03566,PROD-0114,2025-08-11,311.43,completed,USD,self_serve
ORD-0000476,CUST-04512,PROD-0012,2025-08-26,610.44,completed,USD,sales_led
ORD-0000477,CUST-01797,PROD-0220,2025-05-31,96.23,completed,EUR,marketplace
ORD-0000478,CUST-04264,PROD-0363,2025-06-01,178.53,completed,USD,sales_led
ORD-0000479,CUST-02219,PROD-0191,2025-07-17,139.94,pending,USD,sales_led
ORD-0000480,CUST-04447,PROD-0274,2025-03-30,465.14,completed,USD,marketplace
ORD-0000481,CUST-03245,PROD-0097,2025-01-17,72.47,completed,USD,partner
ORD-0000482,CUST-03339,PROD-0490,2025-11-10,118.18,completed,USD,sales_led
ORD-0000483,CUST-03442,PROD-0405,2025-02-17,67.28,pending,USD,marketplace
ORD-0000484,CUST-04033,PROD-0170,2025-07-15,188.03,completed,USD,sales_led
ORD-0000485,CUST-04307,PROD-0244,2025-05-23,169.55,cancelled,USD,sales_led
ORD-0000486,CUST-01945,PROD-0329,2025-04-27,411.69,completed,USD,sales_led
ORD-0000487,CUST-03730,PROD-0073,2025-01-13,541.1,completed,EUR,marketplace
ORD-0000488,CUST-03467,PROD-0287,2025-10-29,198.04,completed,USD,sales_led
ORD-0000489,CUST-02959,PROD-0119,2025-12-06,28.58,completed,EUR,marketplace
ORD-0000490,CUST-01120,PROD-0278,2025-06-22,297.01,completed,USD,sales_led
ORD-0000491,CUST-02328,PROD-0250,2025-11-14,121.67,cancelled,USD,marketplace
ORD-0000492,CUST-01024,PROD-0213,2025-06-02,87.88,completed,USD,self_serve
ORD-0000493,CUST-00684,PROD-0319,2025-10-14,601.97,completed,USD,partner
ORD-0000494,CUST-04719,PROD-0187,2025-09-20,233.11,completed,USD,partner
ORD-0000495,CUST-03620,PROD-0386,2025-05-29,114.93,cancelled,USD,sales_led
ORD-0000496,CUST-02745,PROD-0116,2025-12-08,206.24,cancelled,USD,marketplace
ORD-0000497,CUST-02210,PROD-0023,2025-07-30,199.69,completed,USD,partner
ORD-0000498,CUST-00359,PROD-0346,2025-09-19,640.76,completed,USD,marketplace
ORD-0000499,CUST-01756,PROD-0300,2025-03-18,107.17,pending,USD,marketplace
ORD-0000500,CUST-00987,PROD-0352,2025-11-30,110.89,pending,USD,marketplace
ORD-0000501,CUST-02692,PROD-0195,2025-07-13,503.75,completed,USD,self_serve
ORD-0000502,CUST-02307,PROD-0334,2025-12-29,891.04,completed,USD,sales_led
ORD-0000503,CUST-04817,PROD-0024,2025-11-05,170.72,completed,USD,sales_led
ORD-0000504,CUST-04230,PROD-0489,2025-11-02,44.47,completed,USD,sales_led
ORD-0000505,CUST-03005,PROD-0442,2025-11-30,197.25,pending,EUR,sales_led
ORD-0000506,CUST-04480,PROD-0163,2025-09-16,590.82,completed,EUR,self_serve
ORD-0000507,CUST-01648,PROD-0152,2025-12-15,177.03,completed,USD,sales_led
ORD-0000508,CUST-00568,PROD-0081,2025-06-28,290.83,completed,USD,marketplace
ORD-0000509,CUST-02803,PROD-0484,2025-03-23,301.48,completed,USD,partner
ORD-0000510,CUST-00311,PROD-0030,2025-05-20,153.66,pending,USD,marketplace
ORD-0000511,CUST-04715,PROD-0413,2025-09-14,141.18,completed,USD,self_serve
ORD-0000512,CUST-00609,PROD-0067,2025-09-09,351.33,completed,USD,self_serve
ORD-0000513,CUST-04282,PROD-0485,2025-10-01,127.49,completed,USD,self_serve
ORD-0000514,CUST-03357,PROD-0133,2025-06-20,36.34,pending,USD,sales_led
ORD-0000515,CUST-01234,PROD-0220,2025-07-02,1139.95,completed,USD,self_serve
ORD-0000516,CUST-02665,PROD-0030,2025-07-04,158.35,completed,USD,partner
ORD-0000517,CUST-02720,PROD-0148,2025-11-24,105.18,completed,USD,partner
ORD-0000518,CUST-03690,PROD-0472,2025-10-18,399.49,completed,USD,marketplace
ORD-0000519,CUST-02135,PROD-0296,2025-08-10,647.03,completed,USD,partner
ORD-0000520,CUST-02967,PROD-0163,2025-10-23,195.95,completed,USD,sales_led
ORD-0000521,CUST-02079,PROD-0446,2025-11-24,483.33,completed,USD,partner
ORD-0000522,CUST-00480,PROD-0466,2025-03-23,151.85,completed,USD,partner
ORD-0000523,CUST-03555,PROD-0206,2025-10-23,36.04,completed,USD,marketplace
ORD-0000524,CUST-01289,PROD-0189,2025-08-11,318.14,completed,EUR,partner
ORD-0000525,CUST-01395,PROD-0418,2025-06-11,259.17,completed,USD,marketplace
ORD-0000526,CUST-01658,PROD-0271,2025-12-21,67.1,completed,USD,partner
ORD-0000527,CUST-02833,PROD-0143,2025-05-04,73.22,completed,USD,self_serve
ORD-0000528,CUST-03539,PROD-0298,2025-11-23,173.99,cancelled,USD,partner
ORD-0000529,CUST-04074,PROD-0182,2025-12-30,461.99,completed,USD,sales_led
ORD-0000530,CUST-02985,PROD-0200,2025-01-13,161.7,pending,USD,self_serve
ORD-0000531,CUST-01990,PROD-0332,2025-08-28,314.84,completed,USD,partner
ORD-0000532,CUST-04735,PROD-0179,2025-11-07,538.03,cancelled,USD,self_serve
ORD-0000533,CUST-02376,PROD-0264,2025-03-06,478.82,completed,GBP,sales_led
ORD-0000534,CUST-00728,PROD-0332,2025-11-16,435.51,completed,USD,sales_led
ORD-0000535,CUST-04009,PROD-0455,2025-06-04,289.77,completed,GBP,marketplace
ORD-0000536,CUST-04694,PROD-0451,2025-04-10,1043.36,completed,USD,sales_led
ORD-0000537,CUST-01454,PROD-0444,2025-08-27,130.1,completed,USD,partner
ORD-0000538,CUST-01101,PROD-0374,2025-12-20,59.83,completed,USD,marketplace
ORD-0000539,CUST-01761,PROD-0229,2025-12-28,139.86,completed,USD,partner
ORD-0000540,CUST-01718,PROD-0221,2025-06-06,439.64,completed,GBP,self_serve
ORD-0000541,CUST-00963,PROD-0034,2025-04-28,581.67,completed,USD,self_serve
ORD-0000542,CUST-00173,PROD-0393,2025-10-01,70.77,completed,USD,sales_led
ORD-0000543,CUST-00939,PROD-0467,2025-12-26,306.06,completed,USD,partner
ORD-0000544,CUST-01483,PROD-0317,2025-01-16,198.1,cancelled,USD,partner
ORD-0000545,CUST-00942,PROD-0466,2025-03-02,28.52,completed,USD,self_serve
ORD-0000546,CUST-00999,PROD-0256,2025-03-01,155.94,completed,USD,self_serve
ORD-0000547,CUST-04717,PROD-0057,2025-03-31,275.53,cancelled,USD,self_serve
ORD-0000548,CUST-01087,PROD-0443,2025-05-30,100.25,cancelled,USD,sales_led
ORD-0000549,CUST-04109,PROD-0204,2025-08-31,380.05,completed,USD,partner
ORD-0000550,CUST-02862,PROD-0253,2025-02-05,302.87,cancelled,USD,partner
ORD-0000551,CUST-02181,PROD-0307,2025-12-03,279.06,completed,EUR,partner
ORD-0000552,CUST-03904,PROD-0220,2025-08-04,97.12,completed,USD,marketplace
ORD-0000553,CUST-00085,PROD-0220,2025-08-24,241.03,completed,USD,marketplace
ORD-0000554,CUST-03725,PROD-0334,2025-04-05,87.87,completed,USD,self_serve
ORD-0000555,CUST-02081,PROD-0160,2025-03-10,121.41,cancelled,USD,partner
ORD-0000556,CUST-04146,PROD-0217,2025-04-14,329.08,completed,USD,partner
ORD-0000557,CUST-04812,PROD-0075,2025-06-08,989.97,completed,EUR,self_serve
ORD-0000558,CUST-03657,PROD-0144,2025-09-02,56.53,completed,USD,self_serve
ORD-0000559,CUST-00573,PROD-0362,2025-06-02,232.83,cancelled,USD,self_serve
ORD-0000560,CUST-04883,PROD-0258,2025-07-02,224.37,completed,USD,marketplace
ORD-0000561,CUST-03800,PROD-0184,2025-03-01,278.89,cancelled,USD,partner
ORD-0000562,CUST-00093,PROD-0469,2025-03-21,344.76,completed,EUR,sales_led
ORD-0000563,CUST-00952,PROD-0101,2025-08-18,190.22,completed,GBP,sales_led
ORD-0000564,CUST-04940,PROD-0251,2025-03-19,476.57,pending,USD,self_serve
ORD-0000565,CUST-04184,PROD-0034,2025-07-04,238.19,completed,USD,marketplace
ORD-0000566,CUST-02050,PROD-0495,2025-05-01,167.74,completed,EUR,marketplace
ORD-0000567,CUST-04783,PROD-0421,2025-10-17,482.64,completed,USD,sales_led
ORD-0000568,CUST-02390,PROD-0411,2025-04-26,202.31,completed,EUR,sales_led
ORD-0000569,CUST-04337,PROD-0135,2025-03-29,438.78,completed,GBP,self_serve
ORD-0000570,CUST-02887,PROD-0243,2025-12-04,494.85,cancelled,USD,self_serve
ORD-0000571,CUST-03301,PROD-0227,2025-03-10,231.24,completed,USD,marketplace
ORD-0000572,CUST-00043,PROD-0169,2025-09-30,41.64,cancelled,USD,self_serve
ORD-0000573,CUST-04851,PROD-0012,2025-08-13,314.97,completed,USD,marketplace
ORD-0000574,CUST-00909,PROD-0323,2025-04-09,592.05,completed,GBP,self_serve
ORD-0000575,CUST-01067,PROD-0010,2025-10-07,298.97,completed,USD,self_serve
ORD-0000576,CUST-02230,PROD-0478,2025-12-13,406.08,completed,USD,marketplace
ORD-0000577,CUST-03777,PROD-0073,2025-04-23,157.59,completed,EUR,sales_led
ORD-0000578,CUST-03848,PROD-0208,2025-12-01,272.86,completed,USD,sales_led
ORD-0000579,CUST-03133,PROD-0151,2025-03-04,260.4,completed,USD,marketplace
ORD-0000580,CUST-04351,PROD-0107,2025-11-09,279.59,completed,USD,sales_led
ORD-0000581,CUST-03468,PROD-0493,2025-06-09,471.4,completed,USD,marketplace
ORD-0000582,CUST-00739,PROD-0066,2025-09-25,33.33,completed,GBP,self_serve
ORD-0000583,CUST-03918,PROD-0402,2025-04-29,107.47,completed,EUR,self_serve
ORD-0000584,CUST-01315,PROD-0259,2025-10-08,558.65,completed,USD,marketplace
ORD-0000585,CUST-02599,PROD-0339,2025-04-25,308.71,completed,USD,self_serve
ORD-0000586,CUST-03037,PROD-0223,2025-06-22,503.86,completed,USD,marketplace
ORD-0000587,CUST-01961,PROD-0004,2025-01-11,205.56,completed,USD,sales_led
ORD-0000588,CUST-01805,PROD-0258,2025-04-18,320.01,completed,USD,partner
ORD-0000589,CUST-01340,PROD-0014,2025-05-11,315.18,pending,USD,marketplace
ORD-0000590,CUST-01490,PROD-0244,2025-07-11,493.39,completed,USD,marketplace
ORD-0000591,CUST-04931,PROD-0290,2025-05-19,114.46,completed,EUR,partner
ORD-0000592,CUST-01917,PROD-0288,2025-10-05,477.79,cancelled,USD,self_serve
ORD-0000593,CUST-02365,PROD-0355,2025-09-17,108.48,completed,USD,sales_led
ORD-0000594,CUST-03508,PROD-0157,2025-05-19,769.42,completed,USD,partner
ORD-0000595,CUST-01244,PROD-0493,2025-02-07,135.74,completed,EUR,sales_led
ORD-0000596,CUST-00994,PROD-0238,2025-04-30,482.02,completed,USD,marketplace
ORD-0000597,CUST-01051,PROD-0347,2025-02-25,310.84,completed,USD,sales_led
ORD-0000598,CUST-00310,PROD-0214,2025-02-24,686.19,completed,USD,partner
ORD-0000599,CUST-02257,PROD-0183,2025-11-11,251.03,completed,USD,partner
ORD-0000600,CUST-00018,PROD-0264,2025-10-06,231.98,completed,USD,marketplace
